"","X","city","date","nofcases","GZapproved","cumGZ","lnGZ","nofcases14","mobility","観測所","avg_temp","rainfall","SOE","datedum","lmobility","cumcases","pop","scaled_cases","scaled_cases14"
"1671",1671,"道志村","2020-05-06",0,0,0,0,0,1464,"大月",14.8,12,1,"2020-05-06",7.28892769452126,0.016,1652,0,0
"1672",1672,"都留市","2020-05-06",0,0,0,0,0,31332,"大月",14.8,12,1,"2020-05-06",10.3523952184871,0.29,29859,0,0
"1673",1673,"韮崎市","2020-05-06",0,0,0,0,0,31995,"韮崎",16.7,9.5,1,"2020-05-06",10.3733349195736,0.759,29124,0,0
"1674",1674,"鳴沢村","2020-05-06",0,0,0,0,0,3684,"河口湖",13.7,5,1,"2020-05-06",8.2117543973752,0.072,3133,0,0
"1675",1675,"上野原市","2020-05-07",0,0,0,0,0,23763,"大月",15.8,0.5,1,"2020-05-07",10.0758850281324,6.222,22799,0,0
"1676",1676,"中央市","2020-05-07",0,0,0,0,0,29797,"甲府",17,0,1,"2020-05-07",10.3021629962849,2.005,30978,0,0
"1677",1677,"丹波山村","2020-05-07",0,0,0,0,0,504,"勝沼",16.2,0,1,"2020-05-07",6.22257626807137,0.006,540,0,0
"1678",1678,"北杜市","2020-05-07",0,0,0,0,0,45867,"大泉",10.9,0,1,"2020-05-07",10.7335011832287,2.064,46421,0,0
"1679",1679,"南アルプス市","2020-05-07",0,0,0,0,0,68802,"韮崎",15.3,0,1,"2020-05-07",11.1389880932664,8.309,71370,0,0
"1680",1680,"南部町","2020-05-07",0,0,0,0,0,7794,"南部",17,0,1,"2020-05-07",8.96110948589866,0.222,7569,0,0
"1681",1681,"大月市","2020-05-07",0,0,0,0,0,24781,"大月",15.8,0.5,1,"2020-05-07",10.117832509494,0.23,23516,0,0
"1682",1682,"富士吉田市","2020-05-07",0,0,0,0,0,45381,"河口湖",12,0,1,"2020-05-07",10.7228487942303,1.503,48331,0,0
"1683",1683,"富士川町","2020-05-07",0,0,0,0,0,13515,"切石",15.7,0,1,"2020-05-07",9.51155545871055,1.001,14855,0,0
"1684",1684,"富士河口湖町","2020-05-07",0,0,0,0,0,29288,"河口湖",12,0,1,"2020-05-07",10.2849331548001,0.598,26562,0,0
"1685",1685,"小菅村","2020-05-07",0,0,0,0,0,NA,"勝沼",16.2,0,1,"2020-05-07",NA,0.008,715,0,0
"1686",1686,"山中湖村","2020-05-07",0,0,0,0,0,6968,"山中",11.2,0.5,1,"2020-05-07",8.84908351853234,0.056,5789,0,0
"1687",1687,"山梨市","2020-05-07",0,0,0,0,0,33318,"勝沼",16.2,0,1,"2020-05-07",10.4138530704697,2.336,34357,0,0
"1688",1688,"市川三郷町","2020-05-07",0,0,0,0,0,15075,"切石",15.7,0,1,"2020-05-07",9.62079302159539,0.974,15604,0,0
"1689",1689,"忍野村","2020-05-07",0,0,0,0,0,9240,"山中",11.2,0.5,1,"2020-05-07",9.13129716463573,0.094,9595,0,0
"1690",1690,"早川町","2020-05-07",0,0,0,0,0,1218,"切石",15.7,0,1,"2020-05-07",7.10496544826984,0.028,1018,0,0
"1691",1691,"昭和町","2020-05-07",0,0,0,0,0,28738,"甲府",17,0,1,"2020-05-07",10.2659755677892,0.413,20452,0,0
"1692",1692,"甲州市","2020-05-07",0,0,0,0,0,30300,"勝沼",16.2,0,1,"2020-05-07",10.3189029914975,3.728,30990,0,0
"1693",1693,"甲府市","2020-05-07",0,0,0,0,0,192860,"甲府",17,0,1,"2020-05-07",12.1697198160644,19.353,187171,0,0
"1694",1694,"甲斐市","2020-05-07",0,0,0,0,0,73977,"甲府",17,0,1,"2020-05-07",11.2115095130638,2.324,75522,0,0
"1695",1695,"笛吹市","2020-05-07",0,0,0,0,0,65940,"古関",13.3,0,1,"2020-05-07",11.0965005166257,3.02,68924,0,0
"1696",1696,"西桂町","2020-05-07",0,0,0,0,0,4489,"河口湖",12,0,1,"2020-05-07",8.40938523878193,0.04,4238,0,0
"1697",1697,"身延町","2020-05-07",0,0,0,0,0,12421,"切石",15.7,0,1,"2020-05-07",9.42714386754419,0.335,11306,0,0
"1698",1698,"道志村","2020-05-07",0,0,0,0,0,1464,"大月",15.8,0.5,1,"2020-05-07",7.28892769452126,0.016,1652,0,0
"1699",1699,"都留市","2020-05-07",0,0,0,0,0,31332,"大月",15.8,0.5,1,"2020-05-07",10.3523952184871,0.29,29859,0,0
"1700",1700,"韮崎市","2020-05-07",0,0,0,0,0,31995,"韮崎",15.3,0,1,"2020-05-07",10.3733349195736,0.759,29124,0,0
"1701",1701,"鳴沢村","2020-05-07",0,0,0,0,0,3684,"河口湖",12,0,1,"2020-05-07",8.2117543973752,0.072,3133,0,0
"1702",1702,"上野原市","2020-05-08",0,0,0,0,0,23763,"大月",13.4,0,1,"2020-05-08",10.0758850281324,6.222,22799,0,0
"1703",1703,"中央市","2020-05-08",0,0,0,0,0,29797,"甲府",15.4,0,1,"2020-05-08",10.3021629962849,2.005,30978,0,0
"1704",1704,"丹波山村","2020-05-08",0,0,0,0,0,504,"勝沼",14.7,0,1,"2020-05-08",6.22257626807137,0.006,540,0,0
"1705",1705,"北杜市","2020-05-08",0,0,0,0,0,45867,"大泉",11.4,0,1,"2020-05-08",10.7335011832287,2.064,46421,0,0
"1706",1706,"南アルプス市","2020-05-08",0,0,0,0,0,68802,"韮崎",13.8,0,1,"2020-05-08",11.1389880932664,8.309,71370,0,0
"1707",1707,"南部町","2020-05-08",0,0,0,0,0,7794,"南部",15.4,0,1,"2020-05-08",8.96110948589866,0.222,7569,0,0
"1708",1708,"大月市","2020-05-08",0,0,0,0,0,24781,"大月",13.4,0,1,"2020-05-08",10.117832509494,0.23,23516,0,0
"1709",1709,"富士吉田市","2020-05-08",0,0,0,0,0,45381,"河口湖",10.9,0,1,"2020-05-08",10.7228487942303,1.503,48331,0,0
"1710",1710,"富士川町","2020-05-08",0,0,0,0,0,13515,"切石",14,0,1,"2020-05-08",9.51155545871055,1.001,14855,0,0
"1711",1711,"富士河口湖町","2020-05-08",0,0,0,0,0,29288,"河口湖",10.9,0,1,"2020-05-08",10.2849331548001,0.598,26562,0,0
"1712",1712,"小菅村","2020-05-08",0,0,0,0,0,NA,"勝沼",14.7,0,1,"2020-05-08",NA,0.008,715,0,0
"1713",1713,"山中湖村","2020-05-08",0,0,0,0,0,6968,"山中",9.1,0,1,"2020-05-08",8.84908351853234,0.056,5789,0,0
"1714",1714,"山梨市","2020-05-08",0,0,0,0,0,33318,"勝沼",14.7,0,1,"2020-05-08",10.4138530704697,2.336,34357,0,0
"1715",1715,"市川三郷町","2020-05-08",0,0,0,0,0,15075,"切石",14,0,1,"2020-05-08",9.62079302159539,0.974,15604,0,0
"1716",1716,"忍野村","2020-05-08",0,0,0,0,0,9240,"山中",9.1,0,1,"2020-05-08",9.13129716463573,0.094,9595,0,0
"1717",1717,"早川町","2020-05-08",0,0,0,0,0,1218,"切石",14,0,1,"2020-05-08",7.10496544826984,0.028,1018,0,0
"1718",1718,"昭和町","2020-05-08",0,0,0,0,0,28738,"甲府",15.4,0,1,"2020-05-08",10.2659755677892,0.413,20452,0,0
"1719",1719,"甲州市","2020-05-08",0,0,0,0,0,30300,"勝沼",14.7,0,1,"2020-05-08",10.3189029914975,3.728,30990,0,0
"1720",1720,"甲府市","2020-05-08",0,0,0,0,0,192860,"甲府",15.4,0,1,"2020-05-08",12.1697198160644,19.353,187171,0,0
"1721",1721,"甲斐市","2020-05-08",0,0,0,0,0,73977,"甲府",15.4,0,1,"2020-05-08",11.2115095130638,2.324,75522,0,0
"1722",1722,"笛吹市","2020-05-08",0,0,0,0,0,65940,"古関",12.3,0,1,"2020-05-08",11.0965005166257,3.02,68924,0,0
"1723",1723,"西桂町","2020-05-08",0,0,0,0,0,4489,"河口湖",10.9,0,1,"2020-05-08",8.40938523878193,0.04,4238,0,0
"1724",1724,"身延町","2020-05-08",0,0,0,0,0,12421,"切石",14,0,1,"2020-05-08",9.42714386754419,0.335,11306,0,0
"1725",1725,"道志村","2020-05-08",0,0,0,0,0,1464,"大月",13.4,0,1,"2020-05-08",7.28892769452126,0.016,1652,0,0
"1726",1726,"都留市","2020-05-08",0,0,0,0,0,31332,"大月",13.4,0,1,"2020-05-08",10.3523952184871,0.29,29859,0,0
"1727",1727,"韮崎市","2020-05-08",0,0,0,0,0,31995,"韮崎",13.8,0,1,"2020-05-08",10.3733349195736,0.759,29124,0,0
"1728",1728,"鳴沢村","2020-05-08",0,0,0,0,0,3684,"河口湖",10.9,0,1,"2020-05-08",8.2117543973752,0.072,3133,0,0
"1729",1729,"上野原市","2020-05-09",0,0,0,0,0,23763,"大月",14.6,0,1,"2020-05-09",10.0758850281324,6.222,22799,0,0
"1730",1730,"中央市","2020-05-09",0,0,0,0,0,29797,"甲府",15.6,0,1,"2020-05-09",10.3021629962849,2.005,30978,0,0
"1731",1731,"丹波山村","2020-05-09",0,0,0,0,0,504,"勝沼",14.5,0,1,"2020-05-09",6.22257626807137,0.006,540,0,0
"1732",1732,"北杜市","2020-05-09",0,0,0,0,0,45867,"大泉",11.2,1,1,"2020-05-09",10.7335011832287,2.064,46421,0,0
"1733",1733,"南アルプス市","2020-05-09",0,0,0,0,0,68802,"韮崎",13.9,0,1,"2020-05-09",11.1389880932664,8.309,71370,0,0
"1734",1734,"南部町","2020-05-09",0,0,0,0,0,7794,"南部",15.8,0,1,"2020-05-09",8.96110948589866,0.222,7569,0,0
"1735",1735,"大月市","2020-05-09",0,0,0,0,0,24781,"大月",14.6,0,1,"2020-05-09",10.117832509494,0.23,23516,0,0
"1736",1736,"富士吉田市","2020-05-09",0,0,0,0,0,45381,"河口湖",11.6,0,1,"2020-05-09",10.7228487942303,1.503,48331,0,0
"1737",1737,"富士川町","2020-05-09",0,0,0,0,0,13515,"切石",14.5,0,1,"2020-05-09",9.51155545871055,1.001,14855,0,0
"1738",1738,"富士河口湖町","2020-05-09",0,0,0,0,0,29288,"河口湖",11.6,0,1,"2020-05-09",10.2849331548001,0.598,26562,0,0
"1739",1739,"小菅村","2020-05-09",0,0,0,0,0,NA,"勝沼",14.5,0,1,"2020-05-09",NA,0.008,715,0,0
"1740",1740,"山中湖村","2020-05-09",0,0,0,0,0,6968,"山中",10.2,0,1,"2020-05-09",8.84908351853234,0.056,5789,0,0
"1741",1741,"山梨市","2020-05-09",0,0,0,0,0,33318,"勝沼",14.5,0,1,"2020-05-09",10.4138530704697,2.336,34357,0,0
"1742",1742,"市川三郷町","2020-05-09",0,0,0,0,0,15075,"切石",14.5,0,1,"2020-05-09",9.62079302159539,0.974,15604,0,0
"1743",1743,"忍野村","2020-05-09",0,0,0,0,0,9240,"山中",10.2,0,1,"2020-05-09",9.13129716463573,0.094,9595,0,0
"1744",1744,"早川町","2020-05-09",0,0,0,0,0,1218,"切石",14.5,0,1,"2020-05-09",7.10496544826984,0.028,1018,0,0
"1745",1745,"昭和町","2020-05-09",0,0,0,0,0,28738,"甲府",15.6,0,1,"2020-05-09",10.2659755677892,0.413,20452,0,0
"1746",1746,"甲州市","2020-05-09",0,0,0,0,0,30300,"勝沼",14.5,0,1,"2020-05-09",10.3189029914975,3.728,30990,0,0
"1747",1747,"甲府市","2020-05-09",0,0,0,0,0,192860,"甲府",15.6,0,1,"2020-05-09",12.1697198160644,19.353,187171,0,0
"1748",1748,"甲斐市","2020-05-09",0,0,0,0,0,73977,"甲府",15.6,0,1,"2020-05-09",11.2115095130638,2.324,75522,0,0
"1749",1749,"笛吹市","2020-05-09",0,0,0,0,0,65940,"古関",12.6,0,1,"2020-05-09",11.0965005166257,3.02,68924,0,0
"1750",1750,"西桂町","2020-05-09",0,0,0,0,0,4489,"河口湖",11.6,0,1,"2020-05-09",8.40938523878193,0.04,4238,0,0
"1751",1751,"身延町","2020-05-09",0,0,0,0,0,12421,"切石",14.5,0,1,"2020-05-09",9.42714386754419,0.335,11306,0,0
"1752",1752,"道志村","2020-05-09",0,0,0,0,0,1464,"大月",14.6,0,1,"2020-05-09",7.28892769452126,0.016,1652,0,0
"1753",1753,"都留市","2020-05-09",0,0,0,0,0,31332,"大月",14.6,0,1,"2020-05-09",10.3523952184871,0.29,29859,0,0
"1754",1754,"韮崎市","2020-05-09",0,0,0,0,0,31995,"韮崎",13.9,0,1,"2020-05-09",10.3733349195736,0.759,29124,0,0
"1755",1755,"鳴沢村","2020-05-09",0,0,0,0,0,3684,"河口湖",11.6,0,1,"2020-05-09",8.2117543973752,0.072,3133,0,0
"1756",1756,"上野原市","2020-05-10",0,0,0,0,0,23763,"大月",20.5,0,1,"2020-05-10",10.0758850281324,6.222,22799,0,0
"1757",1757,"中央市","2020-05-10",0,0,0,0,0,29797,"甲府",18.6,0.5,1,"2020-05-10",10.3021629962849,2.005,30978,0,0
"1758",1758,"丹波山村","2020-05-10",0,0,0,0,0,504,"勝沼",18.4,0,1,"2020-05-10",6.22257626807137,0.006,540,0,0
"1759",1759,"北杜市","2020-05-10",0,0,0,0,0,45867,"大泉",15.3,6.5,1,"2020-05-10",10.7335011832287,2.064,46421,0,0
"1760",1760,"南アルプス市","2020-05-10",0,0,0,0,0,68802,"韮崎",16.5,4,1,"2020-05-10",11.1389880932664,8.309,71370,0,0
"1761",1761,"南部町","2020-05-10",0,0,0,0,0,7794,"南部",19.1,7.5,1,"2020-05-10",8.96110948589866,0.222,7569,0,0
"1762",1762,"大月市","2020-05-10",0,0,0,0,0,24781,"大月",20.5,0,1,"2020-05-10",10.117832509494,0.23,23516,0,0
"1763",1763,"富士吉田市","2020-05-10",0,0,0,0,0,45381,"河口湖",18,1,1,"2020-05-10",10.7228487942303,1.503,48331,0,0
"1764",1764,"富士川町","2020-05-10",0,0,0,0,0,13515,"切石",17.4,1,1,"2020-05-10",9.51155545871055,1.001,14855,0,0
"1765",1765,"富士河口湖町","2020-05-10",0,0,0,0,0,29288,"河口湖",18,1,1,"2020-05-10",10.2849331548001,0.598,26562,0,0
"1766",1766,"小菅村","2020-05-10",0,0,0,0,0,NA,"勝沼",18.4,0,1,"2020-05-10",NA,0.008,715,0,0
"1767",1767,"山中湖村","2020-05-10",0,0,0,0,0,6968,"山中",16.7,2,1,"2020-05-10",8.84908351853234,0.056,5789,0,0
"1768",1768,"山梨市","2020-05-10",0,0,0,0,0,33318,"勝沼",18.4,0,1,"2020-05-10",10.4138530704697,2.336,34357,0,0
"1769",1769,"市川三郷町","2020-05-10",0,0,0,0,0,15075,"切石",17.4,1,1,"2020-05-10",9.62079302159539,0.974,15604,0,0
"1770",1770,"忍野村","2020-05-10",0,0,0,0,0,9240,"山中",16.7,2,1,"2020-05-10",9.13129716463573,0.094,9595,0,0
"1771",1771,"早川町","2020-05-10",0,0,0,0,0,1218,"切石",17.4,1,1,"2020-05-10",7.10496544826984,0.028,1018,0,0
"1772",1772,"昭和町","2020-05-10",0,0,0,0,0,28738,"甲府",18.6,0.5,1,"2020-05-10",10.2659755677892,0.413,20452,0,0
"1773",1773,"甲州市","2020-05-10",0,0,0,0,0,30300,"勝沼",18.4,0,1,"2020-05-10",10.3189029914975,3.728,30990,0,0
"1774",1774,"甲府市","2020-05-10",0,0,0,0,0,192860,"甲府",18.6,0.5,1,"2020-05-10",12.1697198160644,19.353,187171,0,0
"1775",1775,"甲斐市","2020-05-10",0,0,0,0,0,73977,"甲府",18.6,0.5,1,"2020-05-10",11.2115095130638,2.324,75522,0,0
"1776",1776,"笛吹市","2020-05-10",0,0,0,0,0,65940,"古関",17.2,0.5,1,"2020-05-10",11.0965005166257,3.02,68924,0,0
"1777",1777,"西桂町","2020-05-10",0,0,0,0,0,4489,"河口湖",18,1,1,"2020-05-10",8.40938523878193,0.04,4238,0,0
"1778",1778,"身延町","2020-05-10",0,0,0,0,0,12421,"切石",17.4,1,1,"2020-05-10",9.42714386754419,0.335,11306,0,0
"1779",1779,"道志村","2020-05-10",0,0,0,0,0,1464,"大月",20.5,0,1,"2020-05-10",7.28892769452126,0.016,1652,0,0
"1780",1780,"都留市","2020-05-10",0,0,0,0,0,31332,"大月",20.5,0,1,"2020-05-10",10.3523952184871,0.29,29859,0,0
"1781",1781,"韮崎市","2020-05-10",0,0,0,0,0,31995,"韮崎",16.5,4,1,"2020-05-10",10.3733349195736,0.759,29124,0,0
"1782",1782,"鳴沢村","2020-05-10",0,0,0,0,0,3684,"河口湖",18,1,1,"2020-05-10",8.2117543973752,0.072,3133,0,0
"1783",1783,"上野原市","2020-05-11",0,0,0,0,0,23763,"大月",22.6,0,1,"2020-05-11",10.0758850281324,6.222,22799,0,0
"1784",1784,"中央市","2020-05-11",0,0,0,0,0,29797,"甲府",24.5,0.5,1,"2020-05-11",10.3021629962849,2.005,30978,0,0
"1785",1785,"丹波山村","2020-05-11",0,0,0,0,0,504,"勝沼",24.3,0,1,"2020-05-11",6.22257626807137,0.006,540,0,0
"1786",1786,"北杜市","2020-05-11",0,0,0,0,0,45867,"大泉",21.1,1,1,"2020-05-11",10.7335011832287,2.064,46421,0,0
"1787",1787,"南アルプス市","2020-05-11",0,0,0,0,0,68802,"韮崎",22.2,2,1,"2020-05-11",11.1389880932664,8.309,71370,0,0
"1788",1788,"南部町","2020-05-11",0,0,0,0,0,7794,"南部",22.9,0.5,1,"2020-05-11",8.96110948589866,0.222,7569,0,0
"1789",1789,"大月市","2020-05-11",0,0,0,0,0,24781,"大月",22.6,0,1,"2020-05-11",10.117832509494,0.23,23516,0,0
"1790",1790,"富士吉田市","2020-05-11",0,0,0,0,0,45381,"河口湖",20.7,0,1,"2020-05-11",10.7228487942303,1.503,48331,0,0
"1791",1791,"富士川町","2020-05-11",0,0,0,0,0,13515,"切石",22.7,1,1,"2020-05-11",9.51155545871055,1.001,14855,0,0
"1792",1792,"富士河口湖町","2020-05-11",0,0,0,0,0,29288,"河口湖",20.7,0,1,"2020-05-11",10.2849331548001,0.598,26562,0,0
"1793",1793,"小菅村","2020-05-11",0,0,0,0,0,NA,"勝沼",24.3,0,1,"2020-05-11",NA,0.008,715,0,0
"1794",1794,"山中湖村","2020-05-11",0,0,0,0,0,6968,"山中",18.4,0,1,"2020-05-11",8.84908351853234,0.056,5789,0,0
"1795",1795,"山梨市","2020-05-11",0,0,0,0,0,33318,"勝沼",24.3,0,1,"2020-05-11",10.4138530704697,2.336,34357,0,0
"1796",1796,"市川三郷町","2020-05-11",0,0,0,0,0,15075,"切石",22.7,1,1,"2020-05-11",9.62079302159539,0.974,15604,0,0
"1797",1797,"忍野村","2020-05-11",0,0,0,0,0,9240,"山中",18.4,0,1,"2020-05-11",9.13129716463573,0.094,9595,0,0
"1798",1798,"早川町","2020-05-11",0,0,0,0,0,1218,"切石",22.7,1,1,"2020-05-11",7.10496544826984,0.028,1018,0,0
"1799",1799,"昭和町","2020-05-11",0,0,0,0,0,28738,"甲府",24.5,0.5,1,"2020-05-11",10.2659755677892,0.413,20452,0,0
"1800",1800,"甲州市","2020-05-11",0,0,0,0,0,30300,"勝沼",24.3,0,1,"2020-05-11",10.3189029914975,3.728,30990,0,0
"1801",1801,"甲府市","2020-05-11",0,0,0,0,0,192860,"甲府",24.5,0.5,1,"2020-05-11",12.1697198160644,19.353,187171,0,0
"1802",1802,"甲斐市","2020-05-11",0,0,0,0,0,73977,"甲府",24.5,0.5,1,"2020-05-11",11.2115095130638,2.324,75522,0,0
"1803",1803,"笛吹市","2020-05-11",0,0,0,0,0,65940,"古関",22,0,1,"2020-05-11",11.0965005166257,3.02,68924,0,0
"1804",1804,"西桂町","2020-05-11",0,0,0,0,0,4489,"河口湖",20.7,0,1,"2020-05-11",8.40938523878193,0.04,4238,0,0
"1805",1805,"身延町","2020-05-11",0,0,0,0,0,12421,"切石",22.7,1,1,"2020-05-11",9.42714386754419,0.335,11306,0,0
"1806",1806,"道志村","2020-05-11",0,0,0,0,0,1464,"大月",22.6,0,1,"2020-05-11",7.28892769452126,0.016,1652,0,0
"1807",1807,"都留市","2020-05-11",0,0,0,0,0,31332,"大月",22.6,0,1,"2020-05-11",10.3523952184871,0.29,29859,0,0
"1808",1808,"韮崎市","2020-05-11",0,0,0,0,0,31995,"韮崎",22.2,2,1,"2020-05-11",10.3733349195736,0.759,29124,0,0
"1809",1809,"鳴沢村","2020-05-11",0,0,0,0,0,3684,"河口湖",20.7,0,1,"2020-05-11",8.2117543973752,0.072,3133,0,0
"1810",1810,"上野原市","2020-05-12",0,0,0,0,0,23763,"大月",19.7,0,1,"2020-05-12",10.0758850281324,6.222,22799,0,0
"1811",1811,"中央市","2020-05-12",0,0,0,0,0,29797,"甲府",21.2,0,1,"2020-05-12",10.3021629962849,2.005,30978,0,0
"1812",1812,"丹波山村","2020-05-12",0,0,0,0,0,504,"勝沼",21,0,1,"2020-05-12",6.22257626807137,0.006,540,0,0
"1813",1813,"北杜市","2020-05-12",0,0,0,0,0,45867,"大泉",17.3,0,1,"2020-05-12",10.7335011832287,2.064,46421,0,0
"1814",1814,"南アルプス市","2020-05-12",0,0,0,0,0,68802,"韮崎",19.5,0,1,"2020-05-12",11.1389880932664,8.309,71370,0,0
"1815",1815,"南部町","2020-05-12",0,0,0,0,0,7794,"南部",20.5,0,1,"2020-05-12",8.96110948589866,0.222,7569,0,0
"1816",1816,"大月市","2020-05-12",0,0,0,0,0,24781,"大月",19.7,0,1,"2020-05-12",10.117832509494,0.23,23516,0,0
"1817",1817,"富士吉田市","2020-05-12",0,0,0,0,0,45381,"河口湖",16.3,0,1,"2020-05-12",10.7228487942303,1.503,48331,0,0
"1818",1818,"富士川町","2020-05-12",0,0,0,0,0,13515,"切石",19.8,0,1,"2020-05-12",9.51155545871055,1.001,14855,0,0
"1819",1819,"富士河口湖町","2020-05-12",0,0,0,0,0,29288,"河口湖",16.3,0,1,"2020-05-12",10.2849331548001,0.598,26562,0,0
"1820",1820,"小菅村","2020-05-12",0,0,0,0,0,NA,"勝沼",21,0,1,"2020-05-12",NA,0.008,715,0,0
"1821",1821,"山中湖村","2020-05-12",0,0,0,0,0,6968,"山中",15,0,1,"2020-05-12",8.84908351853234,0.056,5789,0,0
"1822",1822,"山梨市","2020-05-12",0,0,0,0,0,33318,"勝沼",21,0,1,"2020-05-12",10.4138530704697,2.336,34357,0,0
"1823",1823,"市川三郷町","2020-05-12",0,0,0,0,0,15075,"切石",19.8,0,1,"2020-05-12",9.62079302159539,0.974,15604,0,0
"1824",1824,"忍野村","2020-05-12",0,0,0,0,0,9240,"山中",15,0,1,"2020-05-12",9.13129716463573,0.094,9595,0,0
"1825",1825,"早川町","2020-05-12",0,0,0,0,0,1218,"切石",19.8,0,1,"2020-05-12",7.10496544826984,0.028,1018,0,0
"1826",1826,"昭和町","2020-05-12",0,0,0,0,0,28738,"甲府",21.2,0,1,"2020-05-12",10.2659755677892,0.413,20452,0,0
"1827",1827,"甲州市","2020-05-12",0,0,0,0,0,30300,"勝沼",21,0,1,"2020-05-12",10.3189029914975,3.728,30990,0,0
"1828",1828,"甲府市","2020-05-12",1,0,0,0,0,192860,"甲府",21.2,0,1,"2020-05-12",12.1697198160644,20.353,187171,0.53427080049794,0
"1829",1829,"甲斐市","2020-05-12",0,0,0,0,0,73977,"甲府",21.2,0,1,"2020-05-12",11.2115095130638,2.324,75522,0,0
"1830",1830,"笛吹市","2020-05-12",0,0,0,0,0,65940,"古関",18.3,0,1,"2020-05-12",11.0965005166257,3.02,68924,0,0
"1831",1831,"西桂町","2020-05-12",0,0,0,0,0,4489,"河口湖",16.3,0,1,"2020-05-12",8.40938523878193,0.04,4238,0,0
"1832",1832,"身延町","2020-05-12",0,0,0,0,0,12421,"切石",19.8,0,1,"2020-05-12",9.42714386754419,0.335,11306,0,0
"1833",1833,"道志村","2020-05-12",0,0,0,0,0,1464,"大月",19.7,0,1,"2020-05-12",7.28892769452126,0.016,1652,0,0
"1834",1834,"都留市","2020-05-12",0,0,0,0,0,31332,"大月",19.7,0,1,"2020-05-12",10.3523952184871,0.29,29859,0,0
"1835",1835,"韮崎市","2020-05-12",0,0,0,0,0,31995,"韮崎",19.5,0,1,"2020-05-12",10.3733349195736,0.759,29124,0,0
"1836",1836,"鳴沢村","2020-05-12",0,0,0,0,0,3684,"河口湖",16.3,0,1,"2020-05-12",8.2117543973752,0.072,3133,0,0
"1837",1837,"上野原市","2020-05-13",0,0,0,0,0,23763,"大月",19.5,0,1,"2020-05-13",10.0758850281324,6.222,22799,0,0
"1838",1838,"中央市","2020-05-13",0,0,0,0,0,29797,"甲府",21.5,0,1,"2020-05-13",10.3021629962849,2.005,30978,0,0
"1839",1839,"丹波山村","2020-05-13",0,0,0,0,0,504,"勝沼",20.6,0,1,"2020-05-13",6.22257626807137,0.006,540,0,0
"1840",1840,"北杜市","2020-05-13",0,0,0,0,0,45867,"大泉",16.4,0,1,"2020-05-13",10.7335011832287,2.064,46421,0,0
"1841",1841,"南アルプス市","2020-05-13",0,0,0,0,0,68802,"韮崎",19.5,0,1,"2020-05-13",11.1389880932664,8.309,71370,0,0
"1842",1842,"南部町","2020-05-13",0,0,0,0,0,7794,"南部",21,0,1,"2020-05-13",8.96110948589866,0.222,7569,0,0
"1843",1843,"大月市","2020-05-13",0,0,0,0,0,24781,"大月",19.5,0,1,"2020-05-13",10.117832509494,0.23,23516,0,0
"1844",1844,"富士吉田市","2020-05-13",0,0,0,0,0,45381,"河口湖",17.3,0,1,"2020-05-13",10.7228487942303,1.503,48331,0,0
"1845",1845,"富士川町","2020-05-13",0,0,0,0,0,13515,"切石",19.6,0,1,"2020-05-13",9.51155545871055,1.001,14855,0,0
"1846",1846,"富士河口湖町","2020-05-13",0,0,0,0,0,29288,"河口湖",17.3,0,1,"2020-05-13",10.2849331548001,0.598,26562,0,0
"1847",1847,"小菅村","2020-05-13",0,0,0,0,0,NA,"勝沼",20.6,0,1,"2020-05-13",NA,0.008,715,0,0
"1848",1848,"山中湖村","2020-05-13",0,0,0,0,0,6968,"山中",16,0,1,"2020-05-13",8.84908351853234,0.056,5789,0,0
"1849",1849,"山梨市","2020-05-13",0,0,0,0,0,33318,"勝沼",20.6,0,1,"2020-05-13",10.4138530704697,2.336,34357,0,0
"1850",1850,"市川三郷町","2020-05-13",0,0,0,0,0,15075,"切石",19.6,0,1,"2020-05-13",9.62079302159539,0.974,15604,0,0
"1851",1851,"忍野村","2020-05-13",0,0,0,0,0,9240,"山中",16,0,1,"2020-05-13",9.13129716463573,0.094,9595,0,0
"1852",1852,"早川町","2020-05-13",0,0,0,0,0,1218,"切石",19.6,0,1,"2020-05-13",7.10496544826984,0.028,1018,0,0
"1853",1853,"昭和町","2020-05-13",0,0,0,0,0,28738,"甲府",21.5,0,1,"2020-05-13",10.2659755677892,0.413,20452,0,0
"1854",1854,"甲州市","2020-05-13",0,0,0,0,0,30300,"勝沼",20.6,0,1,"2020-05-13",10.3189029914975,3.728,30990,0,0
"1855",1855,"甲府市","2020-05-13",0,0,0,0,0,192860,"甲府",21.5,0,1,"2020-05-13",12.1697198160644,20.353,187171,0,0
"1856",1856,"甲斐市","2020-05-13",0,0,0,0,0,73977,"甲府",21.5,0,1,"2020-05-13",11.2115095130638,2.324,75522,0,0
"1857",1857,"笛吹市","2020-05-13",0,0,0,0,0,65940,"古関",17.7,0,1,"2020-05-13",11.0965005166257,3.02,68924,0,0
"1858",1858,"西桂町","2020-05-13",0,0,0,0,0,4489,"河口湖",17.3,0,1,"2020-05-13",8.40938523878193,0.04,4238,0,0
"1859",1859,"身延町","2020-05-13",0,0,0,0,0,12421,"切石",19.6,0,1,"2020-05-13",9.42714386754419,0.335,11306,0,0
"1860",1860,"道志村","2020-05-13",0,0,0,0,0,1464,"大月",19.5,0,1,"2020-05-13",7.28892769452126,0.016,1652,0,0
