週,平休日フラグ,時間帯,end_day,start_day,居住都道府県,市区町村,都道府県,population_inflow
202101_W1,全日,day,20210110,20210104,01:北海道,20521:坂城町,20:長野県,1
202101_W1,全日,day,20210110,20210104,42:長崎県,20486:小谷村,20:長野県,11
202101_W1,全日,day,20210110,20210104,36:徳島県,20486:小谷村,20:長野県,503
202101_W1,全日,day,20210110,20210104,33:岡山県,20486:小谷村,20:長野県,0
202101_W1,全日,day,20210110,20210104,31:鳥取県,20486:小谷村,20:長野県,1
202101_W1,全日,day,20210110,20210104,30:和歌山県,20486:小谷村,20:長野県,48
202101_W1,全日,day,20210110,20210104,29:奈良県,20486:小谷村,20:長野県,38
202101_W1,全日,day,20210110,20210104,28:兵庫県,20486:小谷村,20:長野県,205
202101_W1,全日,day,20210110,20210104,27:大阪府,20486:小谷村,20:長野県,183
202101_W1,全日,day,20210110,20210104,26:京都府,20486:小谷村,20:長野県,65
202101_W1,全日,day,20210110,20210104,25:滋賀県,20486:小谷村,20:長野県,19
202101_W1,全日,day,20210110,20210104,24:三重県,20486:小谷村,20:長野県,49
202101_W1,全日,day,20210110,20210104,23:愛知県,20486:小谷村,20:長野県,229
202101_W1,全日,day,20210110,20210104,22:静岡県,20486:小谷村,20:長野県,175
202101_W1,全日,day,20210110,20210104,21:岐阜県,20486:小谷村,20:長野県,57
202101_W1,全日,day,20210110,20210104,20:長野県,20486:小谷村,20:長野県,2733
202101_W1,全日,day,20210110,20210104,19:山梨県,20486:小谷村,20:長野県,34
202101_W1,全日,day,20210110,20210104,18:福井県,20486:小谷村,20:長野県,2
202101_W1,全日,day,20210110,20210104,17:石川県,20486:小谷村,20:長野県,30
202101_W1,全日,day,20210110,20210104,16:富山県,20486:小谷村,20:長野県,99
202101_W1,全日,day,20210110,20210104,15:新潟県,20486:小谷村,20:長野県,13
202101_W1,全日,day,20210110,20210104,14:神奈川県,20486:小谷村,20:長野県,294
202101_W1,全日,day,20210110,20210104,13:東京都,20486:小谷村,20:長野県,284
202101_W1,全日,day,20210110,20210104,12:千葉県,20486:小谷村,20:長野県,101
202101_W1,全日,day,20210110,20210104,11:埼玉県,20486:小谷村,20:長野県,65
202101_W1,全日,day,20210110,20210104,10:群馬県,20486:小谷村,20:長野県,1
202101_W1,全日,day,20210110,20210104,09:栃木県,20486:小谷村,20:長野県,1
202101_W1,全日,day,20210110,20210104,08:茨城県,20486:小谷村,20:長野県,0
202101_W1,全日,day,20210110,20210104,05:秋田県,20486:小谷村,20:長野県,60
202101_W1,全日,day,20210110,20210104,46:鹿児島県,20485:白馬村,20:長野県,9
202101_W1,全日,day,20210110,20210104,42:長崎県,20485:白馬村,20:長野県,86
202101_W1,全日,day,20210110,20210104,41:佐賀県,20485:白馬村,20:長野県,27
202101_W1,全日,day,20210110,20210104,40:福岡県,20485:白馬村,20:長野県,29
202101_W1,全日,day,20210110,20210104,36:徳島県,20485:白馬村,20:長野県,19
202101_W1,全日,day,20210110,20210104,33:岡山県,20485:白馬村,20:長野県,86
202101_W1,全日,day,20210110,20210104,31:鳥取県,20485:白馬村,20:長野県,1
202101_W1,全日,day,20210110,20210104,30:和歌山県,20485:白馬村,20:長野県,1
202101_W1,全日,day,20210110,20210104,29:奈良県,20485:白馬村,20:長野県,241
202101_W1,全日,day,20210110,20210104,28:兵庫県,20485:白馬村,20:長野県,373
202101_W1,全日,day,20210110,20210104,27:大阪府,20485:白馬村,20:長野県,439
202101_W1,全日,day,20210110,20210104,26:京都府,20485:白馬村,20:長野県,369
202101_W1,全日,day,20210110,20210104,25:滋賀県,20485:白馬村,20:長野県,137
202101_W1,全日,day,20210110,20210104,24:三重県,20485:白馬村,20:長野県,139
202101_W1,全日,day,20210110,20210104,23:愛知県,20485:白馬村,20:長野県,857
202101_W1,全日,day,20210110,20210104,22:静岡県,20485:白馬村,20:長野県,514
202101_W1,全日,day,20210110,20210104,21:岐阜県,20485:白馬村,20:長野県,63
202101_W1,全日,day,20210110,20210104,20:長野県,20485:白馬村,20:長野県,8184
202101_W1,全日,day,20210110,20210104,19:山梨県,20485:白馬村,20:長野県,66
202101_W1,全日,day,20210110,20210104,18:福井県,20485:白馬村,20:長野県,15
202101_W1,全日,day,20210110,20210104,17:石川県,20485:白馬村,20:長野県,159
202101_W1,全日,day,20210110,20210104,16:富山県,20485:白馬村,20:長野県,137
202101_W1,全日,day,20210110,20210104,15:新潟県,20485:白馬村,20:長野県,81
202101_W1,全日,day,20210110,20210104,14:神奈川県,20485:白馬村,20:長野県,725
202101_W1,全日,day,20210110,20210104,13:東京都,20485:白馬村,20:長野県,930
202101_W1,全日,day,20210110,20210104,12:千葉県,20485:白馬村,20:長野県,282
202101_W1,全日,day,20210110,20210104,11:埼玉県,20485:白馬村,20:長野県,281
202101_W1,全日,day,20210110,20210104,10:群馬県,20485:白馬村,20:長野県,1
202101_W1,全日,day,20210110,20210104,09:栃木県,20485:白馬村,20:長野県,1
