"","Date","Day","City","Pref","avg_temp","sum_rain"
"10691","2019/4/13","土","松本","Nagano",8,0
"10791","2019/4/14","日","松本","Nagano",10.8,1.5
"10891","2019/4/15","月","松本","Nagano",9.4,1.5
"10991","2019/4/16","火","松本","Nagano",10.1,0
"11091","2019/4/17","水","松本","Nagano",12.3,0
"11113","2019/4/18","木","松本","Nagano",15,0
"11211","2019/4/19","金","松本","Nagano",13.8,0
"11391","2019/4/20","土","松本","Nagano",12.2,0
"11491","2019/4/21","日","松本","Nagano",13.3,0
"11591","2019/4/22","月","松本","Nagano",15.3,0
"11691","2019/4/23","火","松本","Nagano",16.8,0
"11791","2019/4/24","水","松本","Nagano",16.8,2
"11891","2019/4/25","木","松本","Nagano",19.1,2
"11991","2019/4/26","金","松本","Nagano",14.6,9.5
"12091","2019/4/27","土","松本","Nagano",6.8,3.5
"12113","2019/4/28","日","松本","Nagano",7.7,0
"12211","2019/4/29","月","松本","Nagano",11.9,0
"12391","2019/4/30","火","松本","Nagano",12.4,13.5
"12491","2019/5/1","水","松本","Nagano",13.6,3.5
"12591","2019/5/2","木","松本","Nagano",13.4,0
"12691","2019/5/3","金","松本","Nagano",14.5,0
"12791","2019/5/4","土","松本","Nagano",14.8,0
"12891","2019/5/5","日","松本","Nagano",17,0
"12991","2019/5/6","月","松本","Nagano",16,6
"13091","2019/5/7","火","松本","Nagano",9.1,0
"13113","2019/5/8","水","松本","Nagano",12.8,0
"13211","2019/5/9","木","松本","Nagano",16.4,0
"13391","2019/5/10","金","松本","Nagano",16.6,0
"13491","2019/5/11","土","松本","Nagano",17.2,0
"13591","2019/5/12","日","松本","Nagano",17.4,0
"13691","2019/5/13","月","松本","Nagano",17.9,0
"13791","2019/5/14","火","松本","Nagano",15.5,0.5
"13891","2019/5/15","水","松本","Nagano",17.2,0
"13991","2019/5/16","木","松本","Nagano",19.4,0
"14091","2019/5/17","金","松本","Nagano",19.5,0
"14113","2019/5/18","土","松本","Nagano",18.9,0
"14211","2019/5/19","日","松本","Nagano",19.3,0
"14391","2019/5/20","月","松本","Nagano",18.7,1.5
"14491","2019/5/21","火","松本","Nagano",16.1,51.5
"14591","2019/5/22","水","松本","Nagano",16.6,0
"14691","2019/5/23","木","松本","Nagano",17.6,0
"14791","2019/5/24","金","松本","Nagano",19.1,0
"14891","2019/5/25","土","松本","Nagano",21.4,0
"14991","2019/5/26","日","松本","Nagano",23,0
"15091","2019/5/27","月","松本","Nagano",24.6,0
"15113","2019/5/28","火","松本","Nagano",19.9,0.5
"15211","2019/5/29","水","松本","Nagano",16.8,1
"15391","2019/5/30","木","松本","Nagano",17.6,0
"15491","2019/5/31","金","松本","Nagano",17,1
"15591","2019/6/1","土","松本","Nagano",18.5,0
"15691","2019/6/2","日","松本","Nagano",18.1,0
"15791","2019/6/3","月","松本","Nagano",21.3,0
"15891","2019/6/4","火","松本","Nagano",22.5,0
"15991","2019/6/5","水","松本","Nagano",22.1,0
"16091","2019/6/6","木","松本","Nagano",22.2,0
"16113","2019/6/7","金","松本","Nagano",17,19.5
"16211","2019/6/8","土","松本","Nagano",18.3,0
"16391","2019/6/9","日","松本","Nagano",15.5,12
"16491","2019/6/10","月","松本","Nagano",14.6,21.5
"16591","2019/6/11","火","松本","Nagano",16.5,7
"16691","2019/6/12","水","松本","Nagano",16.8,0
"16791","2019/6/13","木","松本","Nagano",20,0
"16891","2019/6/14","金","松本","Nagano",20.5,0
"16991","2019/6/15","土","松本","Nagano",14.7,25.5
"17091","2019/6/16","日","松本","Nagano",18.3,4.5
"17113","2019/6/17","月","松本","Nagano",17,0
"17211","2019/6/18","火","松本","Nagano",19.4,0
"17391","2019/6/19","水","松本","Nagano",20.2,0
"17491","2019/6/20","木","松本","Nagano",21.6,0
"17591","2019/6/21","金","松本","Nagano",21.6,0
"17691","2019/6/22","土","松本","Nagano",21,0
"17791","2019/6/23","日","松本","Nagano",19.9,0.5
"17891","2019/6/24","月","松本","Nagano",17.6,2
"17991","2019/6/25","火","松本","Nagano",20.9,0
"18091","2019/6/26","水","松本","Nagano",23.3,0
"18113","2019/6/27","木","松本","Nagano",23.2,2
"18211","2019/6/28","金","松本","Nagano",23.4,4.5
"18391","2019/6/29","土","松本","Nagano",23,0.5
"18491","2019/6/30","日","松本","Nagano",25.1,26.5
"18591","2019/7/1","月","松本","Nagano",24,0
"18691","2019/7/2","火","松本","Nagano",23.1,0
"18791","2019/7/3","水","松本","Nagano",22.8,1.5
"18891","2019/7/4","木","松本","Nagano",22.4,28
"18991","2019/7/5","金","松本","Nagano",22.8,0
"19091","2019/7/6","土","松本","Nagano",21.5,0
"19113","2019/7/7","日","松本","Nagano",21.2,2
"19211","2019/7/8","月","松本","Nagano",22.1,0
"19391","2019/7/9","火","松本","Nagano",20.6,1.5
"19491","2019/7/10","水","松本","Nagano",22.7,1
"19591","2019/7/11","木","松本","Nagano",20.3,2.5
"19691","2019/7/12","金","松本","Nagano",22.2,2.5
"19791","2019/7/13","土","松本","Nagano",22.1,2
"19891","2019/7/14","日","松本","Nagano",20.3,9.5
"19991","2019/7/15","月","松本","Nagano",22.6,2
"20091","2019/7/16","火","松本","Nagano",22.7,2
"20113","2019/7/17","水","松本","Nagano",23.8,11.5
"20211","2019/7/18","木","松本","Nagano",21.5,36.5
"20391","2019/7/19","金","松本","Nagano",24.4,0
"20491","2019/7/20","土","松本","Nagano",23.5,0.5
"20591","2019/7/21","日","松本","Nagano",25,0
"20691","2019/7/22","月","松本","Nagano",24.4,2.5
"20791","2019/7/23","火","松本","Nagano",25.1,0
"20891","2019/7/24","水","松本","Nagano",26.1,0
"20991","2019/7/25","木","松本","Nagano",27.2,0
"21013","2019/7/26","金","松本","Nagano",26.8,0
"21113","2019/7/27","土","松本","Nagano",25.1,20.5
"21212","2019/7/28","日","松本","Nagano",26.2,2.5
"21310","2019/7/29","月","松本","Nagano",25.6,9.5
"21410","2019/7/30","火","松本","Nagano",26.9,0
"21591","2019/7/31","水","松本","Nagano",27.9,0
"21691","2019/8/1","木","松本","Nagano",28.2,0
"21791","2019/8/2","金","松本","Nagano",27.9,0
"21891","2019/8/3","土","松本","Nagano",27.4,9.5
"21991","2019/8/4","日","松本","Nagano",28,0
"22091","2019/8/5","月","松本","Nagano",28.5,0
"22113","2019/8/6","火","松本","Nagano",27.2,19.5
"22211","2019/8/7","水","松本","Nagano",27.2,0
"22391","2019/8/8","木","松本","Nagano",27.4,0
"22491","2019/8/9","金","松本","Nagano",27.7,0
"22591","2019/8/10","土","松本","Nagano",28.2,0
"22691","2019/8/11","日","松本","Nagano",27.2,10.5
"22791","2019/8/12","月","松本","Nagano",27.7,0
"22891","2019/8/13","火","松本","Nagano",27.5,1
"22991","2019/8/14","水","松本","Nagano",27.1,0.5
"23091","2019/8/15","木","松本","Nagano",27.5,0
"23113","2019/8/16","金","松本","Nagano",26.7,6
"23211","2019/8/17","土","松本","Nagano",28,0
"23391","2019/8/18","日","松本","Nagano",27.3,0
"23491","2019/8/19","月","松本","Nagano",25.6,14
"23591","2019/8/20","火","松本","Nagano",24.3,3.5
"23691","2019/8/21","水","松本","Nagano",23.9,4
"23791","2019/8/22","木","松本","Nagano",22.9,14.5
"23891","2019/8/23","金","松本","Nagano",24.2,9
"23991","2019/8/24","土","松本","Nagano",23.8,0
"24091","2019/8/25","日","松本","Nagano",23.1,0
"24113","2019/8/26","月","松本","Nagano",22.2,0
"24211","2019/8/27","火","松本","Nagano",22,6
"24391","2019/8/28","水","松本","Nagano",24.6,0.5
"24491","2019/8/29","木","松本","Nagano",25.1,3
"24591","2019/8/30","金","松本","Nagano",23.5,19.5
"24691","2019/8/31","土","松本","Nagano",24.1,0
"24791","2019/9/1","日","松本","Nagano",21.3,0
"24891","2019/9/2","月","松本","Nagano",23,0
"24991","2019/9/3","火","松本","Nagano",23.5,0
"25091","2019/9/4","水","松本","Nagano",22.7,8
"25113","2019/9/5","木","松本","Nagano",24.1,0
"25211","2019/9/6","金","松本","Nagano",25.6,0
"25391","2019/9/7","土","松本","Nagano",25.3,0
"25491","2019/9/8","日","松本","Nagano",26.2,0
"25591","2019/9/9","月","松本","Nagano",26,1
"25691","2019/9/10","火","松本","Nagano",26.5,0
"25791","2019/9/11","水","松本","Nagano",24.8,3.5
"25891","2019/9/12","木","松本","Nagano",21.2,0
"25991","2019/9/13","金","松本","Nagano",19.1,0
"26091","2019/9/14","土","松本","Nagano",22,0
"26113","2019/9/15","日","松本","Nagano",23.6,0
"26211","2019/9/16","月","松本","Nagano",21.7,0
"26391","2019/9/17","火","松本","Nagano",22.9,0
"26491","2019/9/18","水","松本","Nagano",20,0
"26591","2019/9/19","木","松本","Nagano",16.9,0
"26691","2019/9/20","金","松本","Nagano",17.2,0
"26791","2019/9/21","土","松本","Nagano",16.5,1.5
"26891","2019/9/22","日","松本","Nagano",19.5,0
"26991","2019/9/23","月","松本","Nagano",25.2,0
"27091","2019/9/24","火","松本","Nagano",19.9,0
"27113","2019/9/25","水","松本","Nagano",19.2,0
"27211","2019/9/26","木","松本","Nagano",19.3,0
"27391","2019/9/27","金","松本","Nagano",20.9,0
"27491","2019/9/28","土","松本","Nagano",21.7,0
"27591","2019/9/29","日","松本","Nagano",21.1,2
"27691","2019/9/30","月","松本","Nagano",22.2,0
"27791","2019/10/1","火","松本","Nagano",21.6,0
"27891","2019/10/2","水","松本","Nagano",21.1,0
"27991","2019/10/3","木","松本","Nagano",22.1,0
"28091","2019/10/4","金","松本","Nagano",20.8,11.5
"28113","2019/10/5","土","松本","Nagano",19.2,0
"28211","2019/10/6","日","松本","Nagano",17.4,0
"28391","2019/10/7","月","松本","Nagano",17.6,0
"28491","2019/10/8","火","松本","Nagano",19.9,0
"28591","2019/10/9","水","松本","Nagano",14.2,0
"28691","2019/10/10","木","松本","Nagano",15.5,0
"28791","2019/10/11","金","松本","Nagano",18.3,1.5
"28891","2019/10/12","土","松本","Nagano",18.7,134
"28991","2019/10/13","日","松本","Nagano",17.1,0
"29091","2019/10/14","月","松本","Nagano",12.8,15.5
"29113","2019/10/15","火","松本","Nagano",13,0
"29211","2019/10/16","水","松本","Nagano",12.4,0
"29391","2019/10/17","木","松本","Nagano",13.4,0.5
"29491","2019/10/18","金","松本","Nagano",14.1,17.5
"29591","2019/10/19","土","松本","Nagano",16.4,44
"29691","2019/10/20","日","松本","Nagano",16.4,0
"29791","2019/10/21","月","松本","Nagano",15,11.5
"29891","2019/10/22","火","松本","Nagano",13.8,53
"29991","2019/10/23","水","松本","Nagano",15.7,0
"30091","2019/10/24","木","松本","Nagano",15.1,4
"30113","2019/10/25","金","松本","Nagano",12.1,52
"30211","2019/10/26","土","松本","Nagano",14.1,0
"30391","2019/10/27","日","松本","Nagano",12,0
"30491","2019/10/28","月","松本","Nagano",11.9,0
"30591","2019/10/29","火","松本","Nagano",10.2,4
"30691","2019/10/30","水","松本","Nagano",11.5,0
"30791","2019/10/31","木","松本","Nagano",11.9,0
"30891","2019/11/1","金","松本","Nagano",10.9,0
"30991","2019/11/2","土","松本","Nagano",11,0
"31091","2019/11/3","日","松本","Nagano",11,0
"31113","2019/11/4","月","松本","Nagano",8.8,0
"31211","2019/11/5","火","松本","Nagano",7,0
"31391","2019/11/6","水","松本","Nagano",6.6,0
"31491","2019/11/7","木","松本","Nagano",11.2,0
"31591","2019/11/8","金","松本","Nagano",7.9,0
"31691","2019/11/9","土","松本","Nagano",6.1,0
"31791","2019/11/10","日","松本","Nagano",8.2,0
"31891","2019/11/11","月","松本","Nagano",11.2,1.5
"31991","2019/11/12","火","松本","Nagano",10,0.5
"32091","2019/11/13","水","松本","Nagano",11,0
"32113","2019/11/14","木","松本","Nagano",11.2,0
"32211","2019/11/15","金","松本","Nagano",5.9,0
"32391","2019/11/16","土","松本","Nagano",7.9,0
"32491","2019/11/17","日","松本","Nagano",7,0
"32591","2019/11/18","月","松本","Nagano",14.1,1.5
"32691","2019/11/19","火","松本","Nagano",11.5,1
"32791","2019/11/20","水","松本","Nagano",4.1,0
"32891","2019/11/21","木","松本","Nagano",3.1,0
"32991","2019/11/22","金","松本","Nagano",4.2,0
"33091","2019/11/23","土","松本","Nagano",10,0
"33113","2019/11/24","日","松本","Nagano",14,0
"33211","2019/11/25","月","松本","Nagano",9.3,0
"33391","2019/11/26","火","松本","Nagano",6.7,0
"33491","2019/11/27","水","松本","Nagano",8.7,0.5
"33591","2019/11/28","木","松本","Nagano",4.2,0
"33691","2019/11/29","金","松本","Nagano",1.7,0
"33791","2019/11/30","土","松本","Nagano",1.2,0
"33891","2019/12/1","日","松本","Nagano",8.5,0
"33991","2019/12/2","月","松本","Nagano",10.8,6.5
"34091","2019/12/3","火","松本","Nagano",6.4,0
"34113","2019/12/4","水","松本","Nagano",5.3,0
"34211","2019/12/5","木","松本","Nagano",3.7,0
"34391","2019/12/6","金","松本","Nagano",1.6,0
"34491","2019/12/7","土","松本","Nagano",0.8,0
"34591","2019/12/8","日","松本","Nagano",0.7,0
"34691","2019/12/9","月","松本","Nagano",3.7,0
"34791","2019/12/10","火","松本","Nagano",5.6,0
"34891","2019/12/11","水","松本","Nagano",5.1,0
"34991","2019/12/12","木","松本","Nagano",7.7,0
"35091","2019/12/13","金","松本","Nagano",1.8,0
"35113","2019/12/14","土","松本","Nagano",5.6,0
"35211","2019/12/15","日","松本","Nagano",2,0
"35391","2019/12/16","月","松本","Nagano",1.7,0
"35491","2019/12/17","火","松本","Nagano",6.3,5.5
"35591","2019/12/18","水","松本","Nagano",8.1,1
"35691","2019/12/19","木","松本","Nagano",5.8,0
"35791","2019/12/20","金","松本","Nagano",6.3,0
"35891","2019/12/21","土","松本","Nagano",3.2,0
"35991","2019/12/22","日","松本","Nagano",1.6,9.5
"36091","2019/12/23","月","松本","Nagano",2.9,1.5
"36113","2019/12/24","火","松本","Nagano",2,0
"36210","2019/12/25","水","松本","Nagano",3.3,0
"36391","2019/12/26","木","松本","Nagano",2.9,1.5
"36491","2019/12/27","金","松本","Nagano",2.6,7
"36591","2019/12/28","土","松本","Nagano",-0.3,0
"36691","2019/12/29","日","松本","Nagano",0.1,0
"21501","2018/12/30","日","水戸","Ibaragi",0.9,0
"31001","2018/12/31","月","水戸","Ibaragi",2,0
"44010","2019/1/1","火","水戸","Ibaragi",1.9,0
"54010","2019/1/2","水","水戸","Ibaragi",4.2,0
"64010","2019/1/3","木","水戸","Ibaragi",1.9,0
"74010","2019/1/4","金","水戸","Ibaragi",1.8,0
"8401","2019/1/5","土","水戸","Ibaragi",4.9,0
"9401","2019/1/6","日","水戸","Ibaragi",3.4,0
"10401","2019/1/7","月","水戸","Ibaragi",2.4,0
"11401","2019/1/8","火","水戸","Ibaragi",3.3,0
"12401","2019/1/9","水","水戸","Ibaragi",2.9,0
"13401","2019/1/10","木","水戸","Ibaragi",0.6,0
"14401","2019/1/11","金","水戸","Ibaragi",4.4,0
"15401","2019/1/12","土","水戸","Ibaragi",3.3,0
"16401","2019/1/13","日","水戸","Ibaragi",4.9,0
"17401","2019/1/14","月","水戸","Ibaragi",2.8,0
"18401","2019/1/15","火","水戸","Ibaragi",2.3,0
"19401","2019/1/16","水","水戸","Ibaragi",4.6,0
"20401","2019/1/17","木","水戸","Ibaragi",5.4,0
"21601","2019/1/18","金","水戸","Ibaragi",4.3,0
"22401","2019/1/19","土","水戸","Ibaragi",4.5,0
"23401","2019/1/20","日","水戸","Ibaragi",5.3,0
"24401","2019/1/21","月","水戸","Ibaragi",3.5,0
"25401","2019/1/22","火","水戸","Ibaragi",2.8,0
"26401","2019/1/23","水","水戸","Ibaragi",4.1,0
"27401","2019/1/24","木","水戸","Ibaragi",4.2,0
"28401","2019/1/25","金","水戸","Ibaragi",2.2,0
"29401","2019/1/26","土","水戸","Ibaragi",2.5,0
"30401","2019/1/27","日","水戸","Ibaragi",2.6,0
"31401","2019/1/28","月","水戸","Ibaragi",3.8,0
"32401","2019/1/29","火","水戸","Ibaragi",4.7,0
"33401","2019/1/30","水","水戸","Ibaragi",3.1,0
"34401","2019/1/31","木","水戸","Ibaragi",3.8,9
"35401","2019/2/1","金","水戸","Ibaragi",2.6,0
"36401","2019/2/2","土","水戸","Ibaragi",4.1,0
"37131","2019/2/3","日","水戸","Ibaragi",7,0
"38111","2019/2/4","月","水戸","Ibaragi",10.2,0
"39101","2019/2/5","火","水戸","Ibaragi",5.4,0
"40101","2019/2/6","水","水戸","Ibaragi",6.7,4.5
"41141","2019/2/7","木","水戸","Ibaragi",6.7,0
"42121","2019/2/8","金","水戸","Ibaragi",3.3,0
"43101","2019/2/9","土","水戸","Ibaragi",0,1
"44101","2019/2/10","日","水戸","Ibaragi",1.5,0
"45101","2019/2/11","月","水戸","Ibaragi",1.6,0
"46101","2019/2/12","火","水戸","Ibaragi",3.9,0
"47101","2019/2/13","水","水戸","Ibaragi",2.5,0
"48101","2019/2/14","木","水戸","Ibaragi",3,0
"49101","2019/2/15","金","水戸","Ibaragi",1.4,0
"50101","2019/2/16","土","水戸","Ibaragi",5.3,0
"51141","2019/2/17","日","水戸","Ibaragi",5.1,0
"52121","2019/2/18","月","水戸","Ibaragi",5.1,0
"53101","2019/2/19","火","水戸","Ibaragi",7.2,4
"54101","2019/2/20","水","水戸","Ibaragi",9.3,4.5
"55101","2019/2/21","木","水戸","Ibaragi",8.3,1
"56101","2019/2/22","金","水戸","Ibaragi",6.6,0
"57101","2019/2/23","土","水戸","Ibaragi",7.2,0
"58101","2019/2/24","日","水戸","Ibaragi",6.1,0
"59101","2019/2/25","月","水戸","Ibaragi",9.8,0
"60101","2019/2/26","火","水戸","Ibaragi",8.5,0
"61141","2019/2/27","水","水戸","Ibaragi",6.3,2
"62121","2019/2/28","木","水戸","Ibaragi",7,34.5
"63101","2019/3/1","金","水戸","Ibaragi",8.4,1
"64101","2019/3/2","土","水戸","Ibaragi",7.7,0
"65101","2019/3/3","日","水戸","Ibaragi",5.1,7
"66101","2019/3/4","月","水戸","Ibaragi",7.3,17
"67101","2019/3/5","火","水戸","Ibaragi",7.9,0
"68101","2019/3/6","水","水戸","Ibaragi",10.1,0
"69101","2019/3/7","木","水戸","Ibaragi",8,11.5
"70101","2019/3/8","金","水戸","Ibaragi",5.8,0
"71141","2019/3/9","土","水戸","Ibaragi",7.9,0
"72121","2019/3/10","日","水戸","Ibaragi",10.5,0
"73101","2019/3/11","月","水戸","Ibaragi",11.6,41
"74101","2019/3/12","火","水戸","Ibaragi",9.7,0
"75101","2019/3/13","水","水戸","Ibaragi",9.7,0
"76101","2019/3/14","木","水戸","Ibaragi",7.4,0
"77101","2019/3/15","金","水戸","Ibaragi",7,0
"7810","2019/3/16","土","水戸","Ibaragi",7.6,0
"7910","2019/3/17","日","水戸","Ibaragi",5.8,0
"8010","2019/3/18","月","水戸","Ibaragi",7,0
"8114","2019/3/19","火","水戸","Ibaragi",11.1,0
"8212","2019/3/20","水","水戸","Ibaragi",11.5,0
"8310","2019/3/21","木","水戸","Ibaragi",14.5,2
"8410","2019/3/22","金","水戸","Ibaragi",14.1,0
"8510","2019/3/23","土","水戸","Ibaragi",5.6,0
"8610","2019/3/24","日","水戸","Ibaragi",5.3,0
"8710","2019/3/25","月","水戸","Ibaragi",7.6,0
"8810","2019/3/26","火","水戸","Ibaragi",10.2,0
"8910","2019/3/27","水","水戸","Ibaragi",13.4,0
"9010","2019/3/28","木","水戸","Ibaragi",10.7,0
"9114","2019/3/29","金","水戸","Ibaragi",5.9,0
"9212","2019/3/30","土","水戸","Ibaragi",6.9,7.5
"9310","2019/3/31","日","水戸","Ibaragi",7.8,3
"9410","2019/4/1","月","水戸","Ibaragi",7.7,0.5
"9510","2019/4/2","火","水戸","Ibaragi",6,0
"9610","2019/4/3","水","水戸","Ibaragi",5.5,0
"9710","2019/4/4","木","水戸","Ibaragi",9.1,0
"9810","2019/4/5","金","水戸","Ibaragi",13.1,0
"9910","2019/4/6","土","水戸","Ibaragi",14,0
"10010","2019/4/7","日","水戸","Ibaragi",13.5,0
"10114","2019/4/8","月","水戸","Ibaragi",8.7,0.5
"10212","2019/4/9","火","水戸","Ibaragi",8.7,0
"10310","2019/4/10","水","水戸","Ibaragi",5.4,21
"10410","2019/4/11","木","水戸","Ibaragi",8.2,7.5
"10510","2019/4/12","金","水戸","Ibaragi",7.9,0
"10610","2019/4/13","土","水戸","Ibaragi",10.2,0
"10710","2019/4/14","日","水戸","Ibaragi",12.9,5.5
"10810","2019/4/15","月","水戸","Ibaragi",14.9,16
"10910","2019/4/16","火","水戸","Ibaragi",13,0
"11010","2019/4/17","水","水戸","Ibaragi",13.4,0
"11114","2019/4/18","木","水戸","Ibaragi",14.8,0
"11212","2019/4/19","金","水戸","Ibaragi",14.9,0
"11310","2019/4/20","土","水戸","Ibaragi",11.7,0
"11410","2019/4/21","日","水戸","Ibaragi",13.3,0
"11510","2019/4/22","月","水戸","Ibaragi",16.6,0
"11610","2019/4/23","火","水戸","Ibaragi",16.7,0
"11710","2019/4/24","水","水戸","Ibaragi",18.5,1
"11810","2019/4/25","木","水戸","Ibaragi",19,2
"11910","2019/4/26","金","水戸","Ibaragi",9.7,1
"12010","2019/4/27","土","水戸","Ibaragi",8.6,10
"12114","2019/4/28","日","水戸","Ibaragi",10.7,0
"12212","2019/4/29","月","水戸","Ibaragi",13.4,0
"12310","2019/4/30","火","水戸","Ibaragi",14.6,16
"12410","2019/5/1","水","水戸","Ibaragi",16.9,23
"12510","2019/5/2","木","水戸","Ibaragi",17.2,0.5
"12610","2019/5/3","金","水戸","Ibaragi",16,0
"12710","2019/5/4","土","水戸","Ibaragi",16.7,0
"12810","2019/5/5","日","水戸","Ibaragi",17.9,0
"12910","2019/5/6","月","水戸","Ibaragi",18.8,0
"13010","2019/5/7","火","水戸","Ibaragi",13.6,0
"13114","2019/5/8","水","水戸","Ibaragi",15.2,0
"13212","2019/5/9","木","水戸","Ibaragi",17.8,0
"13310","2019/5/10","金","水戸","Ibaragi",19.1,0
"13410","2019/5/11","土","水戸","Ibaragi",17.5,0
"13510","2019/5/12","日","水戸","Ibaragi",13.5,0
"13610","2019/5/13","月","水戸","Ibaragi",14.8,0
"13710","2019/5/14","火","水戸","Ibaragi",17.7,11
"13810","2019/5/15","水","水戸","Ibaragi",17.5,1.5
"13910","2019/5/16","木","水戸","Ibaragi",17.9,0
"14010","2019/5/17","金","水戸","Ibaragi",18.1,0
"14114","2019/5/18","土","水戸","Ibaragi",18.8,0
"14212","2019/5/19","日","水戸","Ibaragi",19.7,0
"14310","2019/5/20","月","水戸","Ibaragi",20.1,0
"14410","2019/5/21","火","水戸","Ibaragi",18.3,57.5
"14510","2019/5/22","水","水戸","Ibaragi",17,0
"14610","2019/5/23","木","水戸","Ibaragi",18,0
"14710","2019/5/24","金","水戸","Ibaragi",20.1,0
"14810","2019/5/25","土","水戸","Ibaragi",21.7,0
"14910","2019/5/26","日","水戸","Ibaragi",24.5,0
"15010","2019/5/27","月","水戸","Ibaragi",23.9,0
"15114","2019/5/28","火","水戸","Ibaragi",23.2,0
"15212","2019/5/29","水","水戸","Ibaragi",18.3,6.5
"15310","2019/5/30","木","水戸","Ibaragi",19.6,0
"15410","2019/5/31","金","水戸","Ibaragi",20.4,0
"15510","2019/6/1","土","水戸","Ibaragi",20.4,0
"15610","2019/6/2","日","水戸","Ibaragi",20.7,0
"15710","2019/6/3","月","水戸","Ibaragi",21.2,0
"15810","2019/6/4","火","水戸","Ibaragi",21.4,0
"15910","2019/6/5","水","水戸","Ibaragi",22.2,0
"16010","2019/6/6","木","水戸","Ibaragi",22.5,0
"16114","2019/6/7","金","水戸","Ibaragi",19.2,9
"16212","2019/6/8","土","水戸","Ibaragi",19,0
"16310","2019/6/9","日","水戸","Ibaragi",16.8,3
"16410","2019/6/10","月","水戸","Ibaragi",16.2,48
"16510","2019/6/11","火","水戸","Ibaragi",17.6,14.5
"16610","2019/6/12","水","水戸","Ibaragi",17,0
"16710","2019/6/13","木","水戸","Ibaragi",20,0
"16810","2019/6/14","金","水戸","Ibaragi",21.3,0
"16910","2019/6/15","土","水戸","Ibaragi",17.9,27
"17010","2019/6/16","日","水戸","Ibaragi",24,4
"17114","2019/6/17","月","水戸","Ibaragi",21.6,0
"17212","2019/6/18","火","水戸","Ibaragi",21.8,0
"17310","2019/6/19","水","水戸","Ibaragi",23,0
"17410","2019/6/20","木","水戸","Ibaragi",21.8,0
"17510","2019/6/21","金","水戸","Ibaragi",22.1,0
"17610","2019/6/22","土","水戸","Ibaragi",22,0
"17710","2019/6/23","日","水戸","Ibaragi",20.4,0
"17810","2019/6/24","月","水戸","Ibaragi",18.4,4.5
"17910","2019/6/25","火","水戸","Ibaragi",21.5,0
"18010","2019/6/26","水","水戸","Ibaragi",24,0
"18114","2019/6/27","木","水戸","Ibaragi",25.2,0
"18212","2019/6/28","金","水戸","Ibaragi",23.1,3.5
"18310","2019/6/29","土","水戸","Ibaragi",19.3,13.5
"18410","2019/6/30","日","水戸","Ibaragi",20.7,19
"18510","2019/7/1","月","水戸","Ibaragi",21.7,3
"18610","2019/7/2","火","水戸","Ibaragi",24.3,0
"18710","2019/7/3","水","水戸","Ibaragi",23.3,1.5
"18810","2019/7/4","木","水戸","Ibaragi",21.1,48
"18910","2019/7/5","金","水戸","Ibaragi",20.7,0
"19010","2019/7/6","土","水戸","Ibaragi",21,0
"19114","2019/7/7","日","水戸","Ibaragi",20.2,1
"19212","2019/7/8","月","水戸","Ibaragi",20,0
"19310","2019/7/9","火","水戸","Ibaragi",19.1,0
"19410","2019/7/10","水","水戸","Ibaragi",20.1,0
"19510","2019/7/11","木","水戸","Ibaragi",20.4,0
"19610","2019/7/12","金","水戸","Ibaragi",20,1
"19710","2019/7/13","土","水戸","Ibaragi",22.8,0.5
"19810","2019/7/14","日","水戸","Ibaragi",21.3,12.5
"19910","2019/7/15","月","水戸","Ibaragi",20.7,3.5
"20010","2019/7/16","火","水戸","Ibaragi",21.4,10.5
"20114","2019/7/17","水","水戸","Ibaragi",22.7,2.5
"20212","2019/7/18","木","水戸","Ibaragi",23.1,2
"20310","2019/7/19","金","水戸","Ibaragi",26.3,4
"20410","2019/7/20","土","水戸","Ibaragi",24.8,2.5
"20510","2019/7/21","日","水戸","Ibaragi",22.1,0
"20610","2019/7/22","月","水戸","Ibaragi",22,0.5
"20710","2019/7/23","火","水戸","Ibaragi",23.9,1
"20810","2019/7/24","水","水戸","Ibaragi",25.4,1
"20910","2019/7/25","木","水戸","Ibaragi",26.6,0
"21014","2019/7/26","金","水戸","Ibaragi",28.9,0
"21114","2019/7/27","土","水戸","Ibaragi",29.1,6
"21213","2019/7/28","日","水戸","Ibaragi",28.3,22
"21311","2019/7/29","月","水戸","Ibaragi",28.3,0
"21411","2019/7/30","火","水戸","Ibaragi",29.5,0
"21510","2019/7/31","水","水戸","Ibaragi",29.4,0
"21610","2019/8/1","木","水戸","Ibaragi",29.5,0
"21710","2019/8/2","金","水戸","Ibaragi",29.7,0
"21810","2019/8/3","土","水戸","Ibaragi",30.1,0
"21910","2019/8/4","日","水戸","Ibaragi",28.6,0
"22010","2019/8/5","月","水戸","Ibaragi",28.4,0
"22114","2019/8/6","火","水戸","Ibaragi",30.6,0
"22212","2019/8/7","水","水戸","Ibaragi",28.2,0
"22310","2019/8/8","木","水戸","Ibaragi",30.3,0
"22410","2019/8/9","金","水戸","Ibaragi",30.6,0
"22510","2019/8/10","土","水戸","Ibaragi",27.5,0
"22610","2019/8/11","日","水戸","Ibaragi",26,0
"22710","2019/8/12","月","水戸","Ibaragi",27.9,0
"22810","2019/8/13","火","水戸","Ibaragi",28.3,0
"22910","2019/8/14","水","水戸","Ibaragi",26.7,5.5
"23010","2019/8/15","木","水戸","Ibaragi",29.6,0
