date,state,value
2020/2/15,沖縄県,-0.121725
2020/2/15,東京都,-0.138926
2020/2/15,鹿児島県,-0.053023
2020/2/15,宮崎県,-0.111692
2020/2/15,長崎県,-0.028861
2020/2/15,熊本県,-0.113882
2020/2/15,佐賀県,-0.073243
2020/2/15,福岡県,-0.104799
2020/2/15,大分県,-0.027996
2020/2/15,高知県,0.147139
2020/2/15,愛媛県,-0.082369
2020/2/15,山口県,0.034949
2020/2/15,徳島県,0.060708
2020/2/15,和歌山県,0.052928
2020/2/15,三重県,-0.062174
2020/2/15,奈良県,-0.043048
2020/2/15,島根県,0.130458
2020/2/15,広島県,-0.050129
2020/2/15,香川県,-0.119507
2020/2/15,岡山県,-0.089526
2020/2/15,兵庫県,-0.019789
2020/2/15,大阪府,-0.049542
2020/2/15,愛知県,-0.074194
2020/2/15,静岡県,-0.083083
2020/2/15,鳥取県,0.001642
2020/2/15,京都府,-0.087498
2020/2/15,滋賀県,-0.064889
2020/2/15,岐阜県,0.010974
2020/2/15,長野県,0.011329
2020/2/15,山梨県,-0.085617
2020/2/15,千葉県,-0.082049
2020/2/15,神奈川県,-0.094816
2020/2/15,福井県,-0.068105
2020/2/15,埼玉県,-0.143362
2020/2/15,茨城県,-0.072256
2020/2/15,石川県,0.011402
2020/2/15,富山県,-0.154056
2020/2/15,群馬県,-0.0282
2020/2/15,栃木県,-0.016354
2020/2/15,新潟県,0.007579
2020/2/15,福島県,0.025127
2020/2/15,山形県,-0.055183
2020/2/15,宮城県,-0.133043
2020/2/15,秋田県,0.05073
2020/2/15,岩手県,0.051535
2020/2/15,青森県,0.024257
2020/2/15,北海道,0.008997
2020/2/16,沖縄県,0.260405
2020/2/16,東京都,0.239357
2020/2/16,鹿児島県,0.370461
2020/2/16,宮崎県,0.366341
2020/2/16,長崎県,0.388422
2020/2/16,熊本県,0.356083
2020/2/16,佐賀県,0.417226
2020/2/16,福岡県,0.285091
2020/2/16,大分県,0.39645
2020/2/16,高知県,0.425839
2020/2/16,愛媛県,0.306354
2020/2/16,山口県,0.407805
2020/2/16,徳島県,0.277959
2020/2/16,和歌山県,0.400165
2020/2/16,三重県,0.214634
2020/2/16,奈良県,0.167962
2020/2/16,島根県,0.485096
2020/2/16,広島県,0.320373
2020/2/16,香川県,0.288983
2020/2/16,岡山県,0.376825
2020/2/16,兵庫県,0.226952
2020/2/16,大阪府,0.202718
2020/2/16,愛知県,0.272508
2020/2/16,静岡県,0.267582
2020/2/16,鳥取県,0.469168
2020/2/16,京都府,0.212702
2020/2/16,滋賀県,0.239683
2020/2/16,岐阜県,0.227036
2020/2/16,長野県,0.328853
2020/2/16,山梨県,0.288568
2020/2/16,千葉県,0.251151
2020/2/16,神奈川県,0.197415
2020/2/16,福井県,0.254042
2020/2/16,埼玉県,0.223203
2020/2/16,茨城県,0.286866
2020/2/16,石川県,0.354336
2020/2/16,富山県,0.457246
2020/2/16,群馬県,0.292456
2020/2/16,栃木県,0.284677
2020/2/16,新潟県,0.263904
2020/2/16,福島県,0.425081
2020/2/16,山形県,0.423087
2020/2/16,宮城県,0.352092
2020/2/16,秋田県,0.449871
2020/2/16,岩手県,0.49445
2020/2/16,青森県,0.38921
2020/2/16,北海道,0.366379
2020/2/17,沖縄県,0.092749
2020/2/17,東京都,0.077442
2020/2/17,鹿児島県,0.198939
2020/2/17,宮崎県,0.199842
2020/2/17,長崎県,0.305504
2020/2/17,熊本県,0.208662
2020/2/17,佐賀県,0.293876
2020/2/17,福岡県,0.122087
2020/2/17,大分県,0.207124
2020/2/17,高知県,0.213824
2020/2/17,愛媛県,0.19028
2020/2/17,山口県,0.198285
2020/2/17,徳島県,0.203921
2020/2/17,和歌山県,0.257163
2020/2/17,三重県,0.037947
2020/2/17,奈良県,0.125858
2020/2/17,島根県,0.353612
2020/2/17,広島県,0.09993
2020/2/17,香川県,0.160124
2020/2/17,岡山県,0.115282
2020/2/17,兵庫県,0.121545
2020/2/17,大阪府,0.077293
2020/2/17,愛知県,0.001786
2020/2/17,静岡県,0.040894
2020/2/17,鳥取県,0.155657
2020/2/17,京都府,0.09206
2020/2/17,滋賀県,0.176617
2020/2/17,岐阜県,0.084135
2020/2/17,長野県,0.171558
2020/2/17,山梨県,0.06689
2020/2/17,千葉県,0.076745
2020/2/17,神奈川県,0.074587
2020/2/17,福井県,0.120822
2020/2/17,埼玉県,0.045275
2020/2/17,茨城県,0.073909
2020/2/17,石川県,0.110664
2020/2/17,富山県,0.070617
2020/2/17,群馬県,0.037225
2020/2/17,栃木県,0.071731
2020/2/17,新潟県,0.153779
2020/2/17,福島県,0.060902
2020/2/17,山形県,0.111103
2020/2/17,宮城県,0.047236
2020/2/17,秋田県,0.223449
2020/2/17,岩手県,0.140696
2020/2/17,青森県,0.189235
2020/2/17,北海道,0.170189
2020/2/18,沖縄県,0.139683
2020/2/18,東京都,0.060999
2020/2/18,鹿児島県,0.171287
2020/2/18,宮崎県,0.155114
2020/2/18,長崎県,0.196272
2020/2/18,熊本県,0.196822
2020/2/18,佐賀県,0.137571
2020/2/18,福岡県,0.143129
2020/2/18,大分県,0.151747
2020/2/18,高知県,0.332201
2020/2/18,愛媛県,0.210411
2020/2/18,山口県,-0.038221
2020/2/18,徳島県,0.105209
2020/2/18,和歌山県,0.143941
