"","週","week","city","population_inflow","agrgt潜在的感染者人流_lag1","agrgt潜在的感染者人流_lag2","in_risk_lag1","in_risk_lag2"
"699","202006_W4",2020-06-22,"道志村",2705,0.021976938651644,0.0388239475723181,7.86304201235185e-09,9.15268625882984e-09
"700","202006_W4",2020-06-22,"都留市",31105,0.14832644580173,0.182698399921161,1.37705699519892e-07,1.42080174187827e-07
"701","202006_W4",2020-06-22,"韮崎市",33130,0.138780585300821,0.15602153097236,1.4774179360473e-07,1.48399267929655e-07
"702","202006_W4",2020-06-22,"鳴沢村",4141,0.0372395348390663,0.058570825869792,1.43790722782374e-08,1.60141071729005e-08
"703","202007_W1",2020-06-29,"上野原市",23634,0.20749226427886,0.289551731434554,1.06208992787709e-07,8.32775435681959e-08
"704","202007_W1",2020-06-29,"中央市",31639,0.136032625407487,0.117432881195939,1.41297159552818e-07,9.62914096329133e-08
"705","202007_W1",2020-06-29,"丹波山村",623,0.0182191245479098,0.0318834759923472,3.13918707559056e-09,3.62810825614677e-09
"706","202007_W1",2020-06-29,"北杜市",47199,0.35452683807592,0.467584766400596,2.082792638184e-07,1.59783347063182e-07
"707","202007_W1",2020-06-29,"南アルプス市",65118,0.289699053076754,0.249043481591711,2.99622188019289e-07,2.03787678255036e-07
"708","202007_W1",2020-06-29,"南部町",7664,0.030208752813172,0.0259260458335173,3.2275087397871e-08,2.23851868252091e-08
"709","202007_W1",2020-06-29,"大月市",24129,0.205728186548919,0.274402763088964,1.08537248676579e-07,8.34398098576925e-08
"710","202007_W1",2020-06-29,"富士吉田市",48901,0.245919210303092,0.252937037831727,2.15364214568243e-07,1.51671412269482e-07
"711","202007_W1",2020-06-29,"富士川町",13512,0.0544453065771688,0.0415227439029708,6.25434114324226e-08,4.23200817235324e-08
"712","202007_W1",2020-06-29,"富士河口湖町",27540,0.248452968286856,0.346526461108746,1.26305557595347e-07,9.98545965602038e-08
"713","202007_W1",2020-06-29,"小菅村",834,0.0129843579958297,0.0209783912772233,3.94924659411376e-09,3.57623943781932e-09
"714","202007_W1",2020-06-29,"山中湖村",8016,0.112609648950478,0.18200476524059,3.58062135142532e-08,3.32832988426608e-08
"715","202007_W1",2020-06-29,"山梨市",33359,0.178567731801476,0.192287223323013,1.47955658428655e-07,1.05009135577392e-07
"716","202007_W1",2020-06-29,"市川三郷町",13409,0.0559646986315405,0.0452354533069961,6.10556212210573e-08,4.13614998756699e-08
"717","202007_W1",2020-06-29,"忍野村",8783,0.0506335861436152,0.0595733163732321,3.7320962411516e-08,2.75987111926338e-08
"718","202007_W1",2020-06-29,"早川町",1644,0.00901884317178436,0.00990485716803018,7.48445736677252e-09,5.30039281126441e-09
"719","202007_W1",2020-06-29,"昭和町",26474,0.116829930571359,0.104013903174762,1.19043158134092e-07,8.18906030325504e-08
"720","202007_W1",2020-06-29,"甲州市",30911,0.180192998332952,0.203387429709928,1.40544789437387e-07,1.00762397030445e-07
"721","202007_W1",2020-06-29,"甲府市",202559,0.962220411263863,0.917964708790777,9.14755442583517e-07,6.34292031879366e-07
"722","202007_W1",2020-06-29,"甲斐市",67411,0.29902749823639,0.263249170954986,3.0610510007211e-07,2.10326648226588e-07
"723","202007_W1",2020-06-29,"笛吹市",67921,0.376411878637931,0.406249362294043,3.11456389262953e-07,2.21450979446392e-07
"724","202007_W1",2020-06-29,"西桂町",3791,0.0171753474867367,0.0158864097146993,1.68748513971925e-08,1.18106691044845e-08
"725","202007_W1",2020-06-29,"身延町",13543,0.062615879695323,0.0620874617404541,5.88526265283705e-08,4.15247312791455e-08
"726","202007_W1",2020-06-29,"道志村",1971,0.0476803697099943,0.0808774382202169,1.0455750841363e-08,1.12147130908731e-08
"727","202007_W1",2020-06-29,"都留市",31419,0.189405558510185,0.22154692839906,1.3958612467182e-07,1.00842777172909e-07
"728","202007_W1",2020-06-29,"韮崎市",33421,0.155490592124061,0.147133326212881,1.49234119487354e-07,1.0312380308323e-07
"729","202007_W1",2020-06-29,"鳴沢村",3405,0.0654602505344134,0.108465361723223,1.68022404154999e-08,1.63885776664519e-08
"730","202007_W2",2020-07-06,"上野原市",23462,0.279334510162704,0.411300527381611,8.19985120504998e-08,1.22749018475378e-07
"731","202007_W2",2020-07-06,"中央市",30273,0.113501388187493,0.173449036704949,9.61312284675368e-08,1.45188886741624e-07
"732","202007_W2",2020-07-06,"丹波山村",710,0.0239118066981076,0.0361561135298141,3.02160512922193e-09,4.61403277656105e-09
"733","202007_W2",2020-07-06,"北杜市",46571,0.453622001428425,0.683575246567011,1.57444131079612e-07,2.38971446300739e-07
"734","202007_W2",2020-07-06,"南アルプス市",66599,0.232498649343557,0.348714550840718,2.00669236304076e-07,3.01410167773549e-07
"735","202007_W2",2020-07-06,"南部町",7747,0.0277163099193599,0.0416044499373131,2.23694503565579e-08,3.3538535434319e-08
"736","202007_W2",2020-07-06,"大月市",23862,0.253585465416841,0.375295671151314,8.19339054278723e-08,1.22467456493205e-07
"737","202007_W2",2020-07-06,"富士吉田市",48696,0.235215821603325,0.359475022757553,1.52164576408048e-07,2.30015586243857e-07
"738","202007_W2",2020-07-06,"富士川町",13765,0.0370531230145998,0.0552215505563011,4.17979534144726e-08,6.23525861327963e-08
"739","202007_W2",2020-07-06,"富士河口湖町",28339,0.281161011828371,0.428979793981311,9.37098203025061e-08,1.41509308651141e-07
"740","202007_W2",2020-07-06,"小菅村",553,0.0206851050313443,0.0302478879478928,3.28502170165632e-09,4.87895371572918e-09
"741","202007_W2",2020-07-06,"山中湖村",8958,0.145733636289343,0.219905482853341,3.00736502711951e-08,4.52251441446091e-08
"742","202007_W2",2020-07-06,"山梨市",31948,0.181846985249182,0.274492017554365,1.04928492239785e-07,1.58144762892912e-07
"743","202007_W2",2020-07-06,"市川三郷町",13881,0.041333366168263,0.0627645519000869,4.09758518568868e-08,6.15855332381215e-08
"744","202007_W2",2020-07-06,"忍野村",9065,0.0507667824033058,0.0779184462134753,2.78785749654287e-08,4.20820219988011e-08
"745","202007_W2",2020-07-06,"早川町",1276,0.00825166504882497,0.0121880065980739,5.0720459965111e-09,7.62218306627727e-09
"746","202007_W2",2020-07-06,"昭和町",27187,0.100183370975089,0.153588226971003,8.09316989997794e-08,1.22217663408605e-07
"747","202007_W2",2020-07-06,"甲州市",30851,0.178555410907965,0.269902609169107,9.86298100438542e-08,1.48431114561617e-07
"748","202007_W2",2020-07-06,"甲府市",204603,0.872261604406599,1.31239016922382,6.31035015311305e-07,9.47926904879822e-07
"749","202007_W2",2020-07-06,"甲斐市",68115,0.254884305711663,0.385311791099908,2.09067634481531e-07,3.14708463407899e-07
"750","202007_W2",2020-07-06,"笛吹市",68821,0.368209131734975,0.55924682897695,2.16792016285414e-07,3.25345115819453e-07
"751","202007_W2",2020-07-06,"西桂町",3556,0.0144232174192297,0.0219439584827258,1.20103960468109e-08,1.79331124897598e-08
"752","202007_W2",2020-07-06,"身延町",13174,0.0554741478593937,0.0849265829679645,4.13250029548387e-08,6.18146316781113e-08
"753","202007_W2",2020-07-06,"道志村",1932,0.0592723644574364,0.0896800242487345,9.15698340564424e-09,1.36048890469638e-08
"754","202007_W2",2020-07-06,"都留市",30936,0.207299700502614,0.310177235063577,1.00234350329125e-07,1.50419250240178e-07
"755","202007_W2",2020-07-06,"韮崎市",32517,0.157207832376473,0.232587014182647,1.03497600488124e-07,1.55596763106626e-07
"756","202007_W2",2020-07-06,"鳴沢村",3388,0.100623347703786,0.150208785565408,1.52484020492742e-08,2.25694117917254e-08
"757","202007_W3",2020-07-13,"上野原市",24015,0.392513862966057,0.651526093903246,1.207574128731e-07,3.48845121847303e-07
"758","202007_W3",2020-07-13,"中央市",31421,0.165718743433236,0.437370951774956,1.42499135611002e-07,4.59857853486659e-07
"759","202007_W3",2020-07-13,"丹波山村",455,0.0391969953450516,0.0515635424826824,4.75878251636345e-09,9.88269976120826e-09
"760","202007_W3",2020-07-13,"北杜市",46529,0.602392002591748,1.0894727089307,2.31208451856548e-07,6.85814487468767e-07
"761","202007_W3",2020-07-13,"南アルプス市",66838,0.334718070984537,0.91947530323174,3.04522307303909e-07,9.9770877222214e-07
"762","202007_W3",2020-07-13,"南部町",7599,0.0375255467632687,0.11310266732847,3.32932972800382e-08,1.10725170625907e-07
"763","202007_W3",2020-07-13,"大月市",24589,0.356245251281199,0.610201373428767,1.20416877718989e-07,3.5364476061497e-07
"764","202007_W3",2020-07-13,"富士吉田市",48652,0.325469522075654,0.77346445522926,2.27859678259614e-07,7.28590612536571e-07
"765","202007_W3",2020-07-13,"富士川町",13754,0.0562068810485023,0.176410857704592,6.21107334745511e-08,2.06520358702893e-07
"766","202007_W3",2020-07-13,"富士河口湖町",28706,0.402604981597507,0.701875251264679,1.3990652677465e-07,4.0932291643269e-07
"767","202007_W3",2020-07-13,"小菅村",577,0.0269883775692734,0.0365093414610689,4.06997587220625e-09,8.82400261115334e-09
"768","202007_W3",2020-07-13,"山中湖村",8341,0.212795731025454,0.326111023350812,4.49851945519293e-08,1.17439157601374e-07
"769","202007_W3",2020-07-13,"山梨市",32147,0.258096614574726,0.561467033872298,1.53806448590083e-07,4.83719770628521e-07
"770","202007_W3",2020-07-13,"市川三郷町",13565,0.0647927822268633,0.18607477304871,6.28646949386319e-08,2.0794000373792e-07
"771","202007_W3",2020-07-13,"忍野村",8651,0.0918399538748343,0.175707705297379,4.32378573915929e-08,1.30415790867137e-07
"772","202007_W3",2020-07-13,"早川町",1348,0.00728214679408156,0.0191649520253607,6.39907646904179e-09,2.02995164623045e-08
"773","202007_W3",2020-07-13,"昭和町",27451,0.15472507704512,0.401341491591072,1.24408798105757e-07,4.03052917417347e-07
"774","202007_W3",2020-07-13,"甲州市",30891,0.259446314819903,0.550934956100504,1.46472247945282e-07,4.60674746152528e-07
"775","202007_W3",2020-07-13,"甲府市",203912,1.31488485271326,3.17071057159179,9.53685752261746e-07,3.06213391220777e-06
"776","202007_W3",2020-07-13,"甲斐市",67661,0.38507955679593,0.990756281539639,3.15395011387703e-07,1.01782124400087e-06
"777","202007_W3",2020-07-13,"笛吹市",70587,0.51560447187891,1.15240579131904,3.22692642177682e-07,1.02519798786692e-06
"778","202007_W3",2020-07-13,"西桂町",3751,0.0181801347968419,0.0499817384384143,1.67671302769558e-08,5.45639199772102e-08
"779","202007_W3",2020-07-13,"身延町",13083,0.0818246740022345,0.205115926765907,6.00005788605128e-08,1.93421897466679e-07
"780","202007_W3",2020-07-13,"道志村",2268,0.0797188478598173,0.106144765533675,1.17910482438056e-08,2.52636558360076e-08
"781","202007_W3",2020-07-13,"都留市",31082,0.276901582027274,0.572815091133824,1.48080826373956e-07,4.64447279359827e-07
"782","202007_W3",2020-07-13,"韮崎市",33123,0.217469371885674,0.515351117257966,1.53669379231312e-07,4.89517744146968e-07
"783","202007_W3",2020-07-13,"鳴沢村",3708,0.119760324484806,0.169797785518237,2.01861493255352e-08,4.89824701292243e-08
"784","202007_W4",2020-07-20,"上野原市",25261,0.673744821211684,1.16215283845856,3.52927926390648e-07,8.38185941193667e-07
"785","202007_W4",2020-07-20,"中央市",31041,0.456246628947786,1.03171844158657,4.70604843038714e-07,1.15687793792382e-06
"786","202007_W4",2020-07-20,"丹波山村",716,0.0466219563718576,0.0626427093570256,7.97610696662475e-09,1.64353981090043e-08
"787","202007_W4",2020-07-20,"北杜市",56726,1.02803219834165,1.95548185907189,6.72564013332681e-07,1.62610217593355e-06
"788","202007_W4",2020-07-20,"南アルプス市",67417,0.967313034393911,2.21487061880157,1.00839492809647e-06,2.49671319262483e-06
"789","202007_W4",2020-07-20,"南部町",7313,0.108768335792,0.258601931985503,1.09319481913996e-07,2.71589671492301e-07
"790","202007_W4",2020-07-20,"大月市",24222,0.631153220882981,1.12153417643412,3.64138292915725e-07,8.69135599853474e-07
"791","202007_W4",2020-07-20,"富士吉田市",50039,0.775128448017739,1.69875982144657,7.31573935792825e-07,1.80244496631223e-06
"792","202007_W4",2020-07-20,"富士川町",13508,0.177230766181646,0.433575977905137,2.0801745753538e-07,5.18721625083204e-07
"793","202007_W4",2020-07-20,"富士河口湖町",36783,0.747256924825273,1.34016163684746,4.16886453981756e-07,9.9182965743853e-07
"794","202007_W4",2020-07-20,"小菅村",967,0.0317322539871315,0.0452597858110515,8.16631147043138e-09,1.75201949798359e-08
"795","202007_W4",2020-07-20,"山中湖村",12476,0.333359110664338,0.531130685765261,1.15240565746248e-07,2.62125271462504e-07
"796","202007_W4",2020-07-20,"山梨市",34057,0.561890415932897,1.17602505601488,4.8008255863262e-07,1.1799658150999e-06
"797","202007_W4",2020-07-20,"市川三郷町",14001,0.184332267785581,0.440483486408547,2.05995506913368e-07,5.14620482367204e-07
"798","202007_W4",2020-07-20,"忍野村",8506,0.209207008571321,0.385843192403479,1.27776610217571e-07,3.09336390346271e-07
"799","202007_W4",2020-07-20,"早川町",1401,0.0176687538429352,0.042080809949762,1.97081194536024e-08,4.8897732424762e-08
"800","202007_W4",2020-07-20,"昭和町",27677,0.406909202474728,0.929798169721478,4.07880396531109e-07,1.00856139252736e-06
"801","202007_W4",2020-07-20,"甲州市",31243,0.555918537607431,1.15050118939824,4.64092605059779e-07,1.13739634101364e-06
"802","202007_W4",2020-07-20,"甲府市",197673,3.25650141655041,7.15012553789394,3.06346713500947e-06,7.56564032409252e-06
"803","202007_W4",2020-07-20,"甲斐市",70501,1.0002967777267,2.26885950834346,1.01584134007364e-06,2.5144404760371e-06
"804","202007_W4",2020-07-20,"笛吹市",72190,1.19501516102027,2.53266161991365,1.04680264246675e-06,2.56961429775762e-06
"805","202007_W4",2020-07-20,"西桂町",3718,0.0535467925310141,0.122524370453934,5.62202890777172e-08,1.38845058835982e-07
"806","202007_W4",2020-07-20,"身延町",14214,0.210271303875137,0.465420861828542,1.91319570823367e-07,4.73008540538065e-07
"807","202007_W4",2020-07-20,"道志村",4535,0.104282549661524,0.149638798452764,2.9405416852193e-08,6.18948210346043e-08
"808","202007_W4",2020-07-20,"都留市",33647,0.564445490872359,1.16043504157617,4.6437321374835e-07,1.13930584856217e-06
"809","202007_W4",2020-07-20,"韮崎市",33702,0.486264820206499,1.10007122381176,4.90946171790681e-07,1.2130767243908e-06
"810","202007_W4",2020-07-20,"鳴沢村",5786,0.168363055389388,0.251574149046758,5.23657397678168e-08,1.1567896018328e-07
"811","202007_W5",2020-07-27,"上野原市",23698,1.28296965662694,1.89877241514585,8.59598220316197e-07,1.48004378512058e-06
"812","202007_W5",2020-07-27,"中央市",31243,1.05584084927671,1.78521565606249,1.15137574085949e-06,2.02194388838389e-06
"813","202007_W5",2020-07-27,"丹波山村",857,0.0704135756069639,0.0874522094783855,1.84788497840307e-08,2.93175041231999e-08
"814","202007_W5",2020-07-27,"北杜市",49510,2.80836749989335,4.07353854541188,1.73082072822572e-06,2.95223986825366e-06
"815","202007_W5",2020-07-27,"南アルプス市",66669,2.3453738947323,3.92228972502037,2.48747239621992e-06,4.36188129628831e-06
"816","202007_W5",2020-07-27,"南部町",7486,0.262238778868984,0.413785030212868,2.58798624706394e-07,4.46380247193528e-07
"817","202007_W5",2020-07-27,"大月市",25010,1.14892070880555,1.75448148457023,8.58036663024367e-07,1.49164546899753e-06
"818","202007_W5",2020-07-27,"富士吉田市",48132,1.85551374624083,3.02202211311805,1.79846039291029e-06,3.14122629093992e-06
"819","202007_W5",2020-07-27,"富士川町",12657,0.433912574572301,0.749985969019925,5.10921593975184e-07,8.9853555625027e-07
"820","202007_W5",2020-07-27,"富士河口湖町",31647,1.89374331886713,2.69264600482305,1.07143088342122e-06,1.8142139045885e-06
"821","202007_W5",2020-07-27,"小菅村",787,0.0663238021568346,0.0877385824890662,2.5135537524906e-08,4.09742302195347e-08
"822","202007_W5",2020-07-27,"山中湖村",9928,0.918594662001445,1.18057627648691,2.81676712593666e-07,4.5455719504715e-07
"823","202007_W5",2020-07-27,"山梨市",32717,1.25751149520886,2.04413152150525,1.21646717117775e-06,2.11848445104236e-06
"824","202007_W5",2020-07-27,"市川三郷町",13431,0.444760523100071,0.765851676293156,5.2083724745491e-07,9.12313901011186e-07
"825","202007_W5",2020-07-27,"忍野村",8269,0.367787207808154,0.577528470042729,3.01480022094699e-07,5.2424058959624e-07
"826","202007_W5",2020-07-27,"早川町",1667,0.0528048516145662,0.0852002360453312,4.81524064811025e-08,8.41928072798387e-08
"827","202007_W5",2020-07-27,"昭和町",26670,0.954684723810465,1.60165540763073,1.01584800167458e-06,1.7754465726374e-06
"828","202007_W5",2020-07-27,"甲州市",30241,1.22056557156615,1.95625002618492,1.1296113350808e-06,1.97038647883783e-06
"829","202007_W5",2020-07-27,"甲府市",203306,7.08267507370523,11.851396007245,7.36741027148668e-06,1.29312401767895e-05
"830","202007_W5",2020-07-27,"甲斐市",68131,2.36809624816712,3.9781139079693,2.56518396921385e-06,4.48271243350569e-06
"831","202007_W5",2020-07-27,"笛吹市",67649,2.73717033652178,4.42975845212563,2.58463001325573e-06,4.50914569236832e-06
"832","202007_W5",2020-07-27,"西桂町",4044,0.132791285642884,0.221601388607296,1.38441825017849e-07,2.43214253645383e-07
"833","202007_W5",2020-07-27,"身延町",13729,0.529584337221997,0.837280951012862,4.8526542972329e-07,8.37764284505443e-07
"834","202007_W5",2020-07-27,"道志村",2665,0.318376677505799,0.418554345977808,7.84805844722496e-08,1.25909923196553e-07
"835","202007_W5",2020-07-27,"都留市",32688,1.29902243495867,2.0755194589116,1.18597908267414e-06,2.05992868424136e-06
"836","202007_W5",2020-07-27,"韮崎市",33722,1.17483251870766,1.95098937933435,1.22145478471322e-06,2.13706021430957e-06
"837","202007_W5",2020-07-27,"鳴沢村",4662,0.459952356013698,0.581966733377229,1.46626022804049e-07,2.36116586766307e-07
