週,都道府県,居住都道府県,sum_pop
202011_W2,22:静岡県,38:愛媛県,274
202011_W2,22:静岡県,39:高知県,91
202011_W2,22:静岡県,40:福岡県,1339
202011_W2,22:静岡県,41:佐賀県,619
202011_W2,22:静岡県,42:長崎県,36
202011_W2,22:静岡県,43:熊本県,1018
202011_W2,22:静岡県,44:大分県,306
202011_W2,22:静岡県,45:宮崎県,18
202011_W2,22:静岡県,46:鹿児島県,272
202011_W2,22:静岡県,47:沖縄県,1264
202011_W3,22:静岡県,01:北海道,1689
202011_W3,22:静岡県,02:青森県,353
202011_W3,22:静岡県,03:岩手県,241
202011_W3,22:静岡県,04:宮城県,1309
202011_W3,22:静岡県,05:秋田県,218
202011_W3,22:静岡県,06:山形県,403
202011_W3,22:静岡県,07:福島県,1055
202011_W3,22:静岡県,08:茨城県,2944
202011_W3,22:静岡県,09:栃木県,2436
202011_W3,22:静岡県,10:群馬県,2504
202011_W3,22:静岡県,11:埼玉県,14322
202011_W3,22:静岡県,12:千葉県,10745
202011_W3,22:静岡県,13:東京都,43029
202011_W3,22:静岡県,14:神奈川県,48295
202011_W3,22:静岡県,15:新潟県,537
202011_W3,22:静岡県,16:富山県,942
202011_W3,22:静岡県,17:石川県,929
202011_W3,22:静岡県,18:福井県,642
202011_W3,22:静岡県,19:山梨県,7016
202011_W3,22:静岡県,20:長野県,2840
202011_W3,22:静岡県,21:岐阜県,3641
202011_W3,22:静岡県,22:静岡県,3551797
202011_W3,22:静岡県,23:愛知県,39160
202011_W3,22:静岡県,24:三重県,2723
202011_W3,22:静岡県,25:滋賀県,1373
202011_W3,22:静岡県,26:京都府,2613
202011_W3,22:静岡県,27:大阪府,8183
202011_W3,22:静岡県,28:兵庫県,4355
202011_W3,22:静岡県,29:奈良県,1068
202011_W3,22:静岡県,30:和歌山県,332
202011_W3,22:静岡県,31:鳥取県,338
202011_W3,22:静岡県,32:島根県,191
202011_W3,22:静岡県,33:岡山県,1044
202011_W3,22:静岡県,34:広島県,1375
202011_W3,22:静岡県,35:山口県,372
202011_W3,22:静岡県,36:徳島県,133
202011_W3,22:静岡県,37:香川県,431
202011_W3,22:静岡県,38:愛媛県,250
202011_W3,22:静岡県,39:高知県,180
202011_W3,22:静岡県,40:福岡県,1598
202011_W3,22:静岡県,41:佐賀県,294
202011_W3,22:静岡県,42:長崎県,24
202011_W3,22:静岡県,43:熊本県,449
202011_W3,22:静岡県,44:大分県,377
202011_W3,22:静岡県,45:宮崎県,253
202011_W3,22:静岡県,46:鹿児島県,170
202011_W3,22:静岡県,47:沖縄県,708
202011_W4,22:静岡県,01:北海道,1522
202011_W4,22:静岡県,02:青森県,316
202011_W4,22:静岡県,03:岩手県,112
202011_W4,22:静岡県,04:宮城県,1234
202011_W4,22:静岡県,05:秋田県,118
202011_W4,22:静岡県,06:山形県,89
202011_W4,22:静岡県,07:福島県,852
202011_W4,22:静岡県,08:茨城県,3002
202011_W4,22:静岡県,09:栃木県,2364
202011_W4,22:静岡県,10:群馬県,1610
202011_W4,22:静岡県,11:埼玉県,12864
202011_W4,22:静岡県,12:千葉県,10235
202011_W4,22:静岡県,13:東京都,39104
202011_W4,22:静岡県,14:神奈川県,45116
202011_W4,22:静岡県,15:新潟県,655
202011_W4,22:静岡県,16:富山県,584
202011_W4,22:静岡県,17:石川県,543
202011_W4,22:静岡県,18:福井県,790
202011_W4,22:静岡県,19:山梨県,6472
202011_W4,22:静岡県,20:長野県,3187
202011_W4,22:静岡県,21:岐阜県,4052
202011_W4,22:静岡県,22:静岡県,3566683
202011_W4,22:静岡県,23:愛知県,37124
202011_W4,22:静岡県,24:三重県,2979
202011_W4,22:静岡県,25:滋賀県,1364
202011_W4,22:静岡県,26:京都府,2221
202011_W4,22:静岡県,27:大阪府,6574
202011_W4,22:静岡県,28:兵庫県,3446
202011_W4,22:静岡県,29:奈良県,848
202011_W4,22:静岡県,30:和歌山県,448
202011_W4,22:静岡県,31:鳥取県,273
202011_W4,22:静岡県,32:島根県,99
202011_W4,22:静岡県,33:岡山県,558
202011_W4,22:静岡県,34:広島県,1533
202011_W4,22:静岡県,35:山口県,377
202011_W4,22:静岡県,36:徳島県,257
202011_W4,22:静岡県,37:香川県,187
202011_W4,22:静岡県,38:愛媛県,269
202011_W4,22:静岡県,39:高知県,535
202011_W4,22:静岡県,40:福岡県,926
202011_W4,22:静岡県,41:佐賀県,309
202011_W4,22:静岡県,42:長崎県,151
202011_W4,22:静岡県,43:熊本県,192
202011_W4,22:静岡県,44:大分県,358
202011_W4,22:静岡県,45:宮崎県,88
202011_W4,22:静岡県,46:鹿児島県,334
202011_W4,22:静岡県,47:沖縄県,597
202012_W1,22:静岡県,01:北海道,936
202012_W1,22:静岡県,02:青森県,685
202012_W1,22:静岡県,03:岩手県,180
202012_W1,22:静岡県,04:宮城県,1241
202012_W1,22:静岡県,05:秋田県,474
202012_W1,22:静岡県,06:山形県,119
202012_W1,22:静岡県,07:福島県,880
202012_W1,22:静岡県,08:茨城県,2959
202012_W1,22:静岡県,09:栃木県,1739
202012_W1,22:静岡県,10:群馬県,1775
202012_W1,22:静岡県,11:埼玉県,11325
202012_W1,22:静岡県,12:千葉県,8695
202012_W1,22:静岡県,13:東京都,28787
202012_W1,22:静岡県,14:神奈川県,37203
202012_W1,22:静岡県,15:新潟県,731
202012_W1,22:静岡県,16:富山県,812
202012_W1,22:静岡県,17:石川県,781
202012_W1,22:静岡県,18:福井県,589
202012_W1,22:静岡県,19:山梨県,5453
202012_W1,22:静岡県,20:長野県,2692
202012_W1,22:静岡県,21:岐阜県,3060
202012_W1,22:静岡県,22:静岡県,3577607
202012_W1,22:静岡県,23:愛知県,33380
202012_W1,22:静岡県,24:三重県,2480
202012_W1,22:静岡県,25:滋賀県,1072
202012_W1,22:静岡県,26:京都府,2155
202012_W1,22:静岡県,27:大阪府,5279
202012_W1,22:静岡県,28:兵庫県,2723
202012_W1,22:静岡県,29:奈良県,744
202012_W1,22:静岡県,30:和歌山県,298
202012_W1,22:静岡県,31:鳥取県,101
202012_W1,22:静岡県,32:島根県,62
202012_W1,22:静岡県,33:岡山県,683
202012_W1,22:静岡県,34:広島県,955
202012_W1,22:静岡県,35:山口県,190
202012_W1,22:静岡県,36:徳島県,268
202012_W1,22:静岡県,37:香川県,273
202012_W1,22:静岡県,38:愛媛県,358
202012_W1,22:静岡県,39:高知県,233
202012_W1,22:静岡県,40:福岡県,810
202012_W1,22:静岡県,41:佐賀県,179
202012_W1,22:静岡県,42:長崎県,441
202012_W1,22:静岡県,43:熊本県,98
202012_W1,22:静岡県,44:大分県,387
202012_W1,22:静岡県,45:宮崎県,80
202012_W1,22:静岡県,46:鹿児島県,640
202012_W1,22:静岡県,47:沖縄県,664
202012_W2,22:静岡県,01:北海道,825
202012_W2,22:静岡県,02:青森県,131
202012_W2,22:静岡県,03:岩手県,204
202012_W2,22:静岡県,04:宮城県,907
202012_W2,22:静岡県,05:秋田県,772
202012_W2,22:静岡県,06:山形県,273
202012_W2,22:静岡県,07:福島県,812
202012_W2,22:静岡県,08:茨城県,3670
202012_W2,22:静岡県,09:栃木県,2389
202012_W2,22:静岡県,10:群馬県,1943
202012_W2,22:静岡県,11:埼玉県,9668
202012_W2,22:静岡県,12:千葉県,8542
202012_W2,22:静岡県,13:東京都,29286
202012_W2,22:静岡県,14:神奈川県,38331
202012_W2,22:静岡県,15:新潟県,818
202012_W2,22:静岡県,16:富山県,853
202012_W2,22:静岡県,17:石川県,448
202012_W2,22:静岡県,18:福井県,618
202012_W2,22:静岡県,19:山梨県,5664
202012_W2,22:静岡県,20:長野県,2771
202012_W2,22:静岡県,21:岐阜県,3165
202012_W2,22:静岡県,22:静岡県,3578133
202012_W2,22:静岡県,23:愛知県,33008
202012_W2,22:静岡県,24:三重県,2616
202012_W2,22:静岡県,25:滋賀県,1248
202012_W2,22:静岡県,26:京都府,1676
202012_W2,22:静岡県,27:大阪府,4640
202012_W2,22:静岡県,28:兵庫県,2274
202012_W2,22:静岡県,29:奈良県,747
202012_W2,22:静岡県,30:和歌山県,377
202012_W2,22:静岡県,31:鳥取県,157
202012_W2,22:静岡県,32:島根県,41
202012_W2,22:静岡県,33:岡山県,658
202012_W2,22:静岡県,34:広島県,984
202012_W2,22:静岡県,35:山口県,228
202012_W2,22:静岡県,36:徳島県,145
202012_W2,22:静岡県,37:香川県,104
202012_W2,22:静岡県,38:愛媛県,462
202012_W2,22:静岡県,39:高知県,121
202012_W2,22:静岡県,40:福岡県,735
202012_W2,22:静岡県,41:佐賀県,9
202012_W2,22:静岡県,42:長崎県,474
202012_W2,22:静岡県,43:熊本県,105
202012_W2,22:静岡県,44:大分県,177
202012_W2,22:静岡県,45:宮崎県,166
202012_W2,22:静岡県,46:鹿児島県,128
202012_W2,22:静岡県,47:沖縄県,648
202012_W3,22:静岡県,01:北海道,1363
202012_W3,22:静岡県,02:青森県,6
202012_W3,22:静岡県,03:岩手県,628
202012_W3,22:静岡県,04:宮城県,583
202012_W3,22:静岡県,05:秋田県,549
202012_W3,22:静岡県,06:山形県,390
202012_W3,22:静岡県,07:福島県,714
202012_W3,22:静岡県,08:茨城県,3038
202012_W3,22:静岡県,09:栃木県,1639
202012_W3,22:静岡県,10:群馬県,1183
202012_W3,22:静岡県,11:埼玉県,10216
202012_W3,22:静岡県,12:千葉県,8131
202012_W3,22:静岡県,13:東京都,28511
202012_W3,22:静岡県,14:神奈川県,35822
202012_W3,22:静岡県,15:新潟県,320
202012_W3,22:静岡県,16:富山県,439
202012_W3,22:静岡県,17:石川県,676
202012_W3,22:静岡県,18:福井県,139
202012_W3,22:静岡県,19:山梨県,5979
202012_W3,22:静岡県,20:長野県,2279
202012_W3,22:静岡県,21:岐阜県,3380
202012_W3,22:静岡県,22:静岡県,3581125
202012_W3,22:静岡県,23:愛知県,33567
202012_W3,22:静岡県,24:三重県,1896
202012_W3,22:静岡県,25:滋賀県,1209
202012_W3,22:静岡県,26:京都府,1709
202012_W3,22:静岡県,27:大阪府,4240
202012_W3,22:静岡県,28:兵庫県,2622
202012_W3,22:静岡県,29:奈良県,484
202012_W3,22:静岡県,30:和歌山県,588
202012_W3,22:静岡県,31:鳥取県,95
202012_W3,22:静岡県,32:島根県,171
202012_W3,22:静岡県,33:岡山県,723
202012_W3,22:静岡県,34:広島県,1000
202012_W3,22:静岡県,35:山口県,175
202012_W3,22:静岡県,36:徳島県,264
202012_W3,22:静岡県,37:香川県,172
202012_W3,22:静岡県,38:愛媛県,526
202012_W3,22:静岡県,39:高知県,58
202012_W3,22:静岡県,40:福岡県,1107
202012_W3,22:静岡県,41:佐賀県,186
202012_W3,22:静岡県,42:長崎県,352
202012_W3,22:静岡県,43:熊本県,108
202012_W3,22:静岡県,44:大分県,119
202012_W3,22:静岡県,45:宮崎県,335
202012_W3,22:静岡県,46:鹿児島県,110
202012_W3,22:静岡県,47:沖縄県,219
202012_W4,22:静岡県,01:北海道,1520
202012_W4,22:静岡県,02:青森県,312
202012_W4,22:静岡県,03:岩手県,368
202012_W4,22:静岡県,04:宮城県,1102
202012_W4,22:静岡県,05:秋田県,320
202012_W4,22:静岡県,06:山形県,274
202012_W4,22:静岡県,07:福島県,1293
202012_W4,22:静岡県,08:茨城県,2459
202012_W4,22:静岡県,09:栃木県,1718
202012_W4,22:静岡県,10:群馬県,1614
202012_W4,22:静岡県,11:埼玉県,11223
202012_W4,22:静岡県,12:千葉県,8244
202012_W4,22:静岡県,13:東京都,29147
202012_W4,22:静岡県,14:神奈川県,35955
202012_W4,22:静岡県,15:新潟県,528
202012_W4,22:静岡県,16:富山県,477
202012_W4,22:静岡県,17:石川県,1359
202012_W4,22:静岡県,18:福井県,231
202012_W4,22:静岡県,19:山梨県,5297
202012_W4,22:静岡県,20:長野県,2426
202012_W4,22:静岡県,21:岐阜県,2977
202012_W4,22:静岡県,22:静岡県,3574045
202012_W4,22:静岡県,23:愛知県,35394
202012_W4,22:静岡県,24:三重県,2334
202012_W4,22:静岡県,25:滋賀県,1840
202012_W4,22:静岡県,26:京都府,2448
202012_W4,22:静岡県,27:大阪府,4957
202012_W4,22:静岡県,28:兵庫県,2808
202012_W4,22:静岡県,29:奈良県,764
202012_W4,22:静岡県,30:和歌山県,232
202012_W4,22:静岡県,31:鳥取県,232
202012_W4,22:静岡県,32:島根県,196
202012_W4,22:静岡県,33:岡山県,966
202012_W4,22:静岡県,34:広島県,1618
202012_W4,22:静岡県,35:山口県,158
202012_W4,22:静岡県,36:徳島県,137
202012_W4,22:静岡県,37:香川県,297
202012_W4,22:静岡県,38:愛媛県,360
202012_W4,22:静岡県,39:高知県,39
202012_W4,22:静岡県,40:福岡県,884
202012_W4,22:静岡県,41:佐賀県,74
202012_W4,22:静岡県,42:長崎県,405
202012_W4,22:静岡県,43:熊本県,444
202012_W4,22:静岡県,44:大分県,110
202012_W4,22:静岡県,45:宮崎県,598
202012_W4,22:静岡県,46:鹿児島県,98
202012_W4,22:静岡県,47:沖縄県,725
202012_W5,22:静岡県,01:北海道,2208
202012_W5,22:静岡県,02:青森県,783
202012_W5,22:静岡県,03:岩手県,1123
202012_W5,22:静岡県,04:宮城県,2834
202012_W5,22:静岡県,05:秋田県,292
202012_W5,22:静岡県,06:山形県,588
202012_W5,22:静岡県,07:福島県,1854
202012_W5,22:静岡県,08:茨城県,5677
202012_W5,22:静岡県,09:栃木県,3919
202012_W5,22:静岡県,10:群馬県,2845
202012_W5,22:静岡県,11:埼玉県,19448
202012_W5,22:静岡県,12:千葉県,15222
202012_W5,22:静岡県,13:東京都,66257
202012_W5,22:静岡県,14:神奈川県,64073
202012_W5,22:静岡県,15:新潟県,902
202012_W5,22:静岡県,16:富山県,583
202012_W5,22:静岡県,17:石川県,1776
202012_W5,22:静岡県,18:福井県,875
202012_W5,22:静岡県,19:山梨県,7346
202012_W5,22:静岡県,20:長野県,4373
202012_W5,22:静岡県,21:岐阜県,4782
202012_W5,22:静岡県,22:静岡県,3497142
202012_W5,22:静岡県,23:愛知県,53795
202012_W5,22:静岡県,24:三重県,5556
202012_W5,22:静岡県,25:滋賀県,2903
202012_W5,22:静岡県,26:京都府,6812
202012_W5,22:静岡県,27:大阪府,8169
202012_W5,22:静岡県,28:兵庫県,5360
202012_W5,22:静岡県,29:奈良県,1443
202012_W5,22:静岡県,30:和歌山県,658
202012_W5,22:静岡県,31:鳥取県,681
202012_W5,22:静岡県,32:島根県,434
202012_W5,22:静岡県,33:岡山県,1042
202012_W5,22:静岡県,34:広島県,1941
202012_W5,22:静岡県,35:山口県,343
202012_W5,22:静岡県,36:徳島県,201
202012_W5,22:静岡県,37:香川県,607
202012_W5,22:静岡県,38:愛媛県,940
202012_W5,22:静岡県,39:高知県,166
202012_W5,22:静岡県,40:福岡県,2173
202012_W5,22:静岡県,41:佐賀県,495
202012_W5,22:静岡県,42:長崎県,714
202012_W5,22:静岡県,43:熊本県,694
202012_W5,22:静岡県,44:大分県,454
202012_W5,22:静岡県,45:宮崎県,496
202012_W5,22:静岡県,46:鹿児島県,414
202012_W5,22:静岡県,47:沖縄県,1454
202101_W1,22:静岡県,01:北海道,1101
202101_W1,22:静岡県,02:青森県,50
202101_W1,22:静岡県,03:岩手県,686
202101_W1,22:静岡県,04:宮城県,1148
202101_W1,22:静岡県,05:秋田県,343
202101_W1,22:静岡県,06:山形県,827
202101_W1,22:静岡県,07:福島県,454
202101_W1,22:静岡県,08:茨城県,2821
202101_W1,22:静岡県,09:栃木県,1857
202101_W1,22:静岡県,10:群馬県,2115
202101_W1,22:静岡県,11:埼玉県,8008
202101_W1,22:静岡県,12:千葉県,8313
202101_W1,22:静岡県,13:東京都,26537
202101_W1,22:静岡県,14:神奈川県,31009
202101_W1,22:静岡県,15:新潟県,469
202101_W1,22:静岡県,16:富山県,461
202101_W1,22:静岡県,17:石川県,917
202101_W1,22:静岡県,18:福井県,393
202101_W1,22:静岡県,19:山梨県,5390
202101_W1,22:静岡県,20:長野県,3475
202101_W1,22:静岡県,21:岐阜県,3500
202101_W1,22:静岡県,22:静岡県,3566895
202101_W1,22:静岡県,23:愛知県,33552
202101_W1,22:静岡県,24:三重県,3029
202101_W1,22:静岡県,25:滋賀県,1585
202101_W1,22:静岡県,26:京都府,3563
202101_W1,22:静岡県,27:大阪府,4245
202101_W1,22:静岡県,28:兵庫県,3131
202101_W1,22:静岡県,29:奈良県,764
202101_W1,22:静岡県,30:和歌山県,314
202101_W1,22:静岡県,31:鳥取県,342
202101_W1,22:静岡県,32:島根県,241
202101_W1,22:静岡県,33:岡山県,448
202101_W1,22:静岡県,34:広島県,1525
202101_W1,22:静岡県,35:山口県,677
202101_W1,22:静岡県,36:徳島県,625
202101_W1,22:静岡県,37:香川県,376
202101_W1,22:静岡県,38:愛媛県,600
202101_W1,22:静岡県,39:高知県,156
202101_W1,22:静岡県,40:福岡県,1246
202101_W1,22:静岡県,41:佐賀県,726
202101_W1,22:静岡県,42:長崎県,25
202101_W1,22:静岡県,43:熊本県,246
202101_W1,22:静岡県,44:大分県,529
202101_W1,22:静岡県,45:宮崎県,357
202101_W1,22:静岡県,46:鹿児島県,816
202101_W1,22:静岡県,47:沖縄県,1446
202101_W2,22:静岡県,01:北海道,1377
202101_W2,22:静岡県,02:青森県,167
202101_W2,22:静岡県,03:岩手県,220
202101_W2,22:静岡県,04:宮城県,580
202101_W2,22:静岡県,05:秋田県,150
202101_W2,22:静岡県,06:山形県,449
202101_W2,22:静岡県,07:福島県,313
202101_W2,22:静岡県,08:茨城県,2647
202101_W2,22:静岡県,09:栃木県,1053
202101_W2,22:静岡県,10:群馬県,1493
202101_W2,22:静岡県,11:埼玉県,6245
202101_W2,22:静岡県,12:千葉県,5565
202101_W2,22:静岡県,13:東京都,16618
202101_W2,22:静岡県,14:神奈川県,24933
202101_W2,22:静岡県,15:新潟県,702
202101_W2,22:静岡県,16:富山県,205
202101_W2,22:静岡県,17:石川県,313
202101_W2,22:静岡県,18:福井県,409
202101_W2,22:静岡県,19:山梨県,4037
202101_W2,22:静岡県,20:長野県,2933
202101_W2,22:静岡県,21:岐阜県,2680
202101_W2,22:静岡県,22:静岡県,3588633
202101_W2,22:静岡県,23:愛知県,27392
202101_W2,22:静岡県,24:三重県,2222
202101_W2,22:静岡県,25:滋賀県,1147
202101_W2,22:静岡県,26:京都府,1370
202101_W2,22:静岡県,27:大阪府,4253
202101_W2,22:静岡県,28:兵庫県,2819
202101_W2,22:静岡県,29:奈良県,654
202101_W2,22:静岡県,30:和歌山県,310
202101_W2,22:静岡県,31:鳥取県,220
202101_W2,22:静岡県,32:島根県,123
202101_W2,22:静岡県,33:岡山県,627
202101_W2,22:静岡県,34:広島県,843
202101_W2,22:静岡県,35:山口県,202
202101_W2,22:静岡県,36:徳島県,949
202101_W2,22:静岡県,37:香川県,136
202101_W2,22:静岡県,38:愛媛県,428
202101_W2,22:静岡県,39:高知県,50
202101_W2,22:静岡県,40:福岡県,832
202101_W2,22:静岡県,41:佐賀県,488
202101_W2,22:静岡県,42:長崎県,254
202101_W2,22:静岡県,43:熊本県,341
202101_W2,22:静岡県,44:大分県,378
202101_W2,22:静岡県,45:宮崎県,112
202101_W2,22:静岡県,46:鹿児島県,208
202101_W2,22:静岡県,47:沖縄県,450
202101_W3,22:静岡県,01:北海道,1017
202101_W3,22:静岡県,02:青森県,633
202101_W3,22:静岡県,03:岩手県,271
202101_W3,22:静岡県,04:宮城県,260
202101_W3,22:静岡県,05:秋田県,592
202101_W3,22:静岡県,06:山形県,228
202101_W3,22:静岡県,07:福島県,307
202101_W3,22:静岡県,08:茨城県,2060
202101_W3,22:静岡県,09:栃木県,585
202101_W3,22:静岡県,10:群馬県,1360
202101_W3,22:静岡県,11:埼玉県,6282
202101_W3,22:静岡県,12:千葉県,4235
202101_W3,22:静岡県,13:東京都,16359
202101_W3,22:静岡県,14:神奈川県,24001
202101_W3,22:静岡県,15:新潟県,1031
202101_W3,22:静岡県,16:富山県,562
202101_W3,22:静岡県,17:石川県,865
202101_W3,22:静岡県,18:福井県,159
202101_W3,22:静岡県,19:山梨県,4780
202101_W3,22:静岡県,20:長野県,2446
202101_W3,22:静岡県,21:岐阜県,3188
202101_W3,22:静岡県,22:静岡県,3594945
202101_W3,22:静岡県,23:愛知県,25751
202101_W3,22:静岡県,24:三重県,1416
202101_W3,22:静岡県,25:滋賀県,1012
202101_W3,22:静岡県,26:京都府,993
202101_W3,22:静岡県,27:大阪府,3296
202101_W3,22:静岡県,28:兵庫県,2322
202101_W3,22:静岡県,29:奈良県,721
202101_W3,22:静岡県,30:和歌山県,528
202101_W3,22:静岡県,31:鳥取県,78
202101_W3,22:静岡県,32:島根県,246
202101_W3,22:静岡県,33:岡山県,719
202101_W3,22:静岡県,34:広島県,919
202101_W3,22:静岡県,35:山口県,139
202101_W3,22:静岡県,36:徳島県,196
202101_W3,22:静岡県,37:香川県,176
202101_W3,22:静岡県,38:愛媛県,463
202101_W3,22:静岡県,39:高知県,0
202101_W3,22:静岡県,40:福岡県,441
202101_W3,22:静岡県,41:佐賀県,239
202101_W3,22:静岡県,42:長崎県,16
202101_W3,22:静岡県,43:熊本県,44
202101_W3,22:静岡県,44:大分県,359
202101_W3,22:静岡県,45:宮崎県,35
202101_W3,22:静岡県,46:鹿児島県,223
202101_W3,22:静岡県,47:沖縄県,623
202101_W4,22:静岡県,01:北海道,869
