date,pref,NSHR,M15,M20,M30,M40,M50,M60,M70,F15,F20,F30,F40,F50,F60,F70
2020-12-07,愛知県,0.193167,0.089875,0.029107,0.020824,0.025711,0.008439,0.086872,0.036591,0.123274,0.088351,0.086777000000000007,0.09813,0.056574,0.144854,0.157659
2020-12-07,新潟県,0.290075,0.049089,0.04216,0.003088,-0.01239,-0.020538,0.065431,-0.036407,0.09508,0.042908,0.048135,0.021458,0.019032,0.113352,0.062173
2020-12-07,東京都,0.347967,0.270371,0.210707,0.200218,0.178335,0.136908,0.14744,0.061848,0.218317,0.175794,0.189362,0.196401,0.143607,0.164985,0.163301
2020-12-07,栃木県,0.173556,-0.011527,0.003345,0.010234,-0.008066,-0.020332,0.094192,0.010612,-0.019479,0.019531,0.034661,0.005529,0.034431,0.10039,0.058748
2020-12-07,沖縄県,0.279987,0.041502,0.065873,0.045986,0.043331,0.029692,0.075173,0.07776,0.084619,0.121126,0.052736,0.055024000000000003,0.062273,0.118717,0.116846
2020-12-07,滋賀県,0.146968,0.121206,0.023516,-0.046112,-0.012316,0.001854,0.072903,-0.025471,0.118525,0.036744,0.015634,0.044136,0.007987,0.087708,0.027889
2020-12-07,熊本県,0.31395,0.035724,-4.83e-4,0.004905,-0.022383,0.001767,0.057062,-0.018966,-0.001969,0.026486,0.036433,-0.003769,0.02734,0.124981,0.07202
2020-12-07,石川県,0.223125,0.179913,0.063383,0.00887,0.00157,0.028031,0.06732,-0.047115,0.116462,0.042436,0.058763,0.041103,0.027796,0.098907,0.004095
2020-12-07,神奈川県,0.332818,0.24665,0.177057,0.158335,0.156401,0.12931,0.134047,0.070228,0.236561,0.15178,0.161029,0.172727,0.112408,0.161863,0.129429
2020-12-07,福井県,0.350332,0.200751,-9.19e-4,-0.013691,0.03409,-0.006095,0.139387,0.044597,0.109379,0.045755,0.02346,0.083341,0.025041,0.14038,0.070575
2020-12-07,福岡県,0.220657,0.090161,0.05361,0.021794,0.001589,0.015431,0.066233,0.006479,0.088127,0.074222,0.072629,0.055185,0.041337,0.109396,0.090969
2020-12-07,福島県,0.332242,0.04065,-0.009736,-0.01131,-0.026006,-0.008848,0.051644,-0.001834,0.05303,0.008581,0.056821,0.012454,0.060216,0.100168,0.031749
2020-12-07,秋田県,0.312169,0.048457,0.077092,0.019514,-0.014682,-0.019281,0.097571,0.019125,-0.016763,-0.02719,0.08392,0.019373,0.039068,0.091192,0.048421
2020-12-07,群馬県,0.19335,0.067261,-0.030788,-0.011306,-0.01217,-0.009709,0.062793,0.033141,0.077886,0.038567,0.032332,0.022854,-0.007143,0.105951,0.070662
2020-12-07,茨城県,0.323359,0.041893,0.033498,0.02275,0.012591,0.024153,0.092,0.053384,-0.009537,0.079861,0.06046,0.055327,0.057333,0.1257,0.15624
2020-12-07,長崎県,0.29657,0.003072,0.025746,0.027514,-0.024534,-0.004016,0.06322,-0.020624,0.019852,0.041705,0.068219,0.031603,0.039893,0.057553,0.059153
2020-12-07,長野県,0.308755,-0.008791,-0.006262,0.009732,-0.01414,-0.018667,0.069572,0.009414,0.005574,0.052453,0.070833,0.025726,0.002583,0.102454,0.085548
2020-12-07,青森県,0.345497,-0.018522,0.026909,0.013502,-0.017707,-0.026423,0.046132,-0.059164,-0.053454,0.049887,0.059308,0.029587,0.02165,0.049519,-0.010602
2020-12-07,静岡県,0.239992,0.048759,0.039432,0.027493,0.030883,0.021915,0.079803,0.058314,0.074443,0.081324,0.054425,0.053035,0.05782,0.130831,0.114668
2020-12-07,香川県,0.216535,-0.027533,0.02323,-0.004521,0.003681,-0.009463,0.081221,0.079015,-0.024556,0.011959,0.073711,0.013799,0.038557,0.158897,0.136418
2020-12-07,高知県,0.413615,0.040849,-0.036038,0.029342,-0.00667,-0.013694,0.055997,-0.035146,0.051601,-0.006574,0.010375,0.00541,0.032981,0.110457,0.075443
2020-12-07,鳥取県,0.277414,-0.066741,0.038112,0.003926,-0.03091,-0.038456,0.012143,-0.05384,-0.083409,-0.008959,0.026167,-0.018434,0.007464,0.088155,0.017609
2020-12-07,鹿児島県,0.292745,0.004808,-0.010329,-0.021898,-0.033858,0.006432,0.050877,0.008417,-0.020599,0.062387,0.03609,0.013556,0.038009,0.070954,0.067235
2020-12-08,三重県,0.31321,0.038335,0.034533,0.07661,0.051747,0.039016,0.100965,0.041104,0.027651,0.058844,0.068831,0.068685,0.040457,0.099032,0.05189
2020-12-08,京都府,0.264604,0.145702,0.110064,0.062592,0.069546,0.037163,0.096342,0.017173,0.175125,0.10251,0.056266,0.061199,0.041582,0.15307,0.083584
2020-12-08,佐賀県,0.265172,0.048952,-0.001812,0.100425,0.01887,0.011739,0.047026,-0.063645,-0.102943,0.054283,0.038289,-0.01386,8.81e-4,0.069822,9.36e-4
2020-12-08,兵庫県,0.288174,0.192496,0.105295,0.073445,0.089301,0.042868,0.102395,0.050759,0.128774,0.086451,0.080918,0.087561,0.05427,0.120953,0.093947
2020-12-08,北海道,0.402981,0.030782,0.086815,0.077254,0.027863,0.020876,0.066138,0.050089,0.037191,0.097447,0.08492,0.047931,0.051379,0.13207,0.107569
2020-12-08,千葉県,0.320035,0.154973,0.14814,0.141225,0.128933,0.097941,0.124598,0.054666,0.187788,0.14,0.124601,0.123178,0.08617,0.136359,0.106493
2020-12-08,和歌山県,0.258354,0.007869,0.014338,0.038876,0.019309,0.010172,0.068983,0.026427,-0.006731,0.024387,0.028555,0.018845,5.23e-4,0.120222,0.055827
2020-12-08,埼玉県,0.309486,0.216999,0.154081,0.117018,0.111181,0.079607,0.122055,0.058823,0.229239,0.124463,0.101672,0.117652,0.068629,0.143095,0.128471
2020-12-08,大分県,0.341586,0.144716,0.042861,0.059698,0.008042,0.007282,0.0564,0.081907,0.009723,0.007818,0.065172,0.039323,0.035456,0.078736,0.107528
2020-12-08,大阪府,0.32299,0.227619,0.09284,0.086371,0.096129,0.056926,0.111023,0.074953,0.197518,0.079374,0.100561,0.115623,0.064465,0.147583,0.153238
2020-12-08,奈良県,0.348132,0.30527,0.086295,0.056399,0.099093,0.067148,0.10775,0.050771,0.271631,0.103776,0.066425,0.114992,0.068774,0.126737,0.080785
2020-12-08,宮城県,0.294655,0.138205,0.045525,0.058385,0.041893,0.036108,0.079881,-0.022856,0.069997,0.042207,0.054486,0.037384,0.032869,0.096629,0.052475
2020-12-08,宮崎県,0.320716,-0.138593,0.041231,0.05478,0.015215,0.03265,0.100616,-0.009322,-0.024989,0.009627,0.06005,-6.06e-4,0.029167,0.127572,0.033483
2020-12-08,富山県,0.283337,0.055116,-0.014254,0.060909,0.039405,-0.017786,0.084698,0.109109,-0.055127,0.032924,0.062422,0.02821,-0.008573,0.116869,0.101363
2020-12-08,山口県,0.287646,0.165293,0.028952,0.030285,0.021461,0.013555,0.087418,-0.029819,0.036974,0.029677,0.006308,0.031045,0.006909,0.08499,0.063869
2020-12-08,山形県,0.33121,-0.018759,0.034387,0.05055,0.008149,0.03758,0.108458,0.013878,0.059938,0.080757,0.060594,0.01455,0.014116,0.110249,0.075573
2020-12-08,山梨県,0.298714,0.1536,0.037785,0.039319,0.023982,0.008093,0.062294,-0.039009,0.088986,0.053856,0.040744,0.03164,0.029067,0.093481,0.033986
2020-12-08,岐阜県,0.303815,0.170714,0.056994,0.066372,0.066499,0.061147,0.125957,0.082477,0.149327,0.081421,0.090582,0.089763,0.062127,0.158514,0.099878
2020-12-08,岡山県,0.34964,0.130913,0.028808,0.015112,0.035394,-0.014421,0.082821,-0.004566,0.109251,0.032951,0.030421,0.046774,0.019121,0.104942,0.097687
2020-12-08,岩手県,0.419567,-0.141771,-0.036855,0.041404,-0.0063,0.025704,0.083419,0.006861,-0.049273,0.01953,0.067066,0.019851,0.021234,0.129445,0.124415
2020-12-08,島根県,0.44126,-0.0024,0.025321,-0.010515,-0.003507,0.012691,0.054983,-0.049401,0.058086,-0.14587,-0.026108,0.00674,-0.01303,0.057902,-0.016546
2020-12-08,広島県,0.28957,0.14508,0.048973,0.062358,0.035055,0.021778,0.060926,0.018547,0.146096,0.041881,0.057408,0.051851,0.007533,0.115895,0.074867
2020-12-08,徳島県,0.314837,0.100675,0.074261,0.062465,-0.011159,0.005376,0.030221,-0.009676,-0.023706,0.030779,0.050715,0.049227,0.025043,0.101312,0.078805
2020-12-08,愛媛県,0.343989,-0.044292,0.045387,0.004609,0.017828,0.030615,0.084476,0.032229,0.071927,0.010689,0.055454,0.045425,0.022992,0.112756,0.104442
2020-12-08,愛知県,0.280766,0.114874,0.086074,0.080413,0.071268,0.041002,0.090008,0.043794,0.109914,0.094412,0.087573,0.095122,0.039998,0.124494,0.125265
2020-12-08,新潟県,0.294195,0.044885,0.060662,0.059981,0.023147,0.012855,0.08139,0.029864,0.049062,0.035197,0.054143,0.027162,0.017234,0.114896,0.09804
2020-12-08,東京都,0.328048,0.245163,0.224832,0.219929,0.197637,0.156363,0.157181,0.074643,0.216479,0.179277,0.189964,0.192687,0.132229,0.151896,0.158187
2020-12-08,栃木県,0.231804,-0.01658,0.048456,0.046829,0.023327,0.013333,0.098749,0.020302,-0.013808,0.00292,0.043669,0.006578,0.023215,0.076951,0.041943
2020-12-08,沖縄県,0.346743,0.008015,0.077327,0.061692,0.049283,0.057676,0.074808,0.085783,0.119883,0.127176,0.089096,0.071436,0.0591,0.124972,0.165553
2020-12-08,滋賀県,0.230942,0.098992,0.073223,0.033662,0.0337,0.042485,0.084984,-0.042641,0.069067,0.044005,0.035144,0.050246,0.014549,0.07043,0.068574
2020-12-08,熊本県,0.338664,0.044322,0.027521,0.029513,-1.76e-4,0.03491,0.059782,-0.031402,-0.049449,0.024264,0.045821,0.016079,0.028866,0.093131,0.058139
2020-12-08,石川県,0.302411,0.135209,0.062143,0.036488,0.028102,0.025658,0.056845,-0.021472,0.066437,0.030048,0.074941,0.03709,0.019528,0.11412,0.05592
2020-12-08,神奈川県,0.32327,0.248339,0.190995,0.178249,0.179833,0.139735,0.138446,0.087672,0.240977,0.154435,0.156521,0.16645,0.109948,0.14888,0.130548
2020-12-08,福井県,0.298753,0.168502,0.015212,0.011758,0.036363,1.47e-4,0.105476,-0.028172,0.028092,0.013341,0.022571,0.06376,0.017026,0.106133,0.072691
2020-12-08,福岡県,0.279073,0.101642,0.090264,0.083684,0.057127,0.048982,0.087905,0.03159,0.100657,0.080352,0.074305,0.048819,0.035606,0.109097,0.073464
2020-12-08,福島県,0.340262,0.079987,0.01352,0.032824,-0.011389,0.009122,0.068213,0.015041,0.012992,0.008653,0.04565,-0.004716,0.046353,0.070278,0.057403
2020-12-08,秋田県,0.355295,-0.008241,0.09685,0.062209,0.006216,0.023026,0.109926,0.037684,-0.047461,0.057589,0.075778,0.028521,0.04142,0.070749,0.048894
2020-12-08,群馬県,0.312708,0.05684,0.022251,0.047735,0.037869,0.023673,0.066922,0.077151,0.066314,0.042489,0.047909,0.028003,0.027154,0.150161,0.088587
2020-12-08,茨城県,0.330245,0.045816,0.067436,0.061452,0.038833,0.03328,0.105017,0.052161,0.00279,0.079285,0.069107,0.045746,0.057017,0.105227,0.101371
2020-12-08,長崎県,0.268905,-0.075784,0.052837,0.072468,-0.00414,0.022449,0.082124,0.026094,0.032435,0.038139,0.068246,0.02234,0.018301,0.079605,0.083973
2020-12-08,長野県,0.373588,-0.011955,0.04452,0.048143,0.014368,0.016288,0.089851,0.036239,1.03e-4,0.052019,0.074503,0.034256,0.020548,0.11663,0.083662
2020-12-08,青森県,0.377701,-0.046271,-0.01601,0.04655,0.011555,0.017477,0.065017,0.005549,-0.081707,0.036087,0.047148,0.031252,0.019173,0.076231,0.018037
2020-12-08,静岡県,0.308255,0.037722,0.082521,0.075977,0.068905,0.041288,0.082464,0.043273,0.048576,0.065282,0.04268,0.044287,0.046348,0.118998,0.112746
2020-12-08,香川県,0.265605,-0.036956,0.032932,0.052387,0.036281,0.017772,0.104156,0.03546,-0.039619,0.03816,0.054827,0.013409,0.015613,0.135543,0.085127
2020-12-08,高知県,0.452256,-0.00139,0.014259,0.048235,0.013605,-0.015091,0.078229,0.005987,0.006135,0.001354,0.03913,0.003429,0.034535,0.10323,0.089925
2020-12-08,鳥取県,0.179614,-0.053118,0.02626,0.069076,0.011464,-0.009221,0.077857,-0.125862,-0.046882,-0.00289,0.010743,-0.012064,-0.006037,0.053168,0.022815
2020-12-08,鹿児島県,0.340859,-0.070965,-0.002383,0.009841,-0.023455,0.022246,0.033968,0.006559,-0.040501,0.047381,0.035763,0.012192,0.035325,0.050948,0.036885
2020-12-09,三重県,0.344905,0.049638,0.053454,0.080901,0.059356,0.045101,0.116249,0.116341,0.059878,0.070462,0.068405,0.082468,0.059155,0.132612,0.125724
2020-12-09,京都府,0.286816,0.117679,0.123936,0.082426,0.072391,0.055462,0.105588,0.025724,0.155738,0.111547,0.075319,0.077254,0.051702,0.143291,0.085767
2020-12-09,佐賀県,0.261796,0.014404,0.059371,0.106432,0.052536,0.041053,0.104786,-0.047307,-0.078524,0.044674,0.064725,0.02028,0.011204,0.123194,0.066222
2020-12-09,兵庫県,0.31236,0.193439,0.111357,0.089006,0.089955,0.056692,0.113715,0.051936,0.148097,0.096799,0.096857,0.099093,0.056387,0.121054,0.109424
2020-12-09,北海道,0.412339,0.029041,0.078597,0.077099,0.037745,0.029204,0.078725,0.051138,0.076635,0.113182,0.113056,0.070371,0.062886,0.150751,0.153196
2020-12-09,千葉県,0.335256,0.232929,0.1544,0.14518,0.139875,0.10701,0.145113,0.112849,0.25781,0.144985,0.14068,0.141801,0.098656,0.154733,0.171584
2020-12-09,和歌山県,0.318655,-0.01102,0.034589,0.040054,0.016246,-7.15e-4,0.099832,0.04839,-0.048179,0.040925,0.027587,0.003824,0.022782,0.107121,0.072213
2020-12-09,埼玉県,0.331485,0.242209,0.158041,0.126092,0.123715,0.095534,0.137124,0.088885,0.251932,0.124448,0.118419,0.135246,0.0878,0.148995,0.147281
2020-12-09,大分県,0.388491,0.146348,0.057705,0.059581,0.004402,0.01532,0.065525,0.061976,-0.020111,0.019731,0.052209,0.047767,0.027133,0.112303,0.142687
2020-12-09,大阪府,0.351804,0.248342,0.102157,0.098246,0.105194,0.062294,0.124849,0.084742,0.206667,0.086029,0.098069,0.133267,0.078822,0.166894,0.169879
2020-12-09,奈良県,0.366822,0.280741,0.121083,0.064844,0.102831,0.078969,0.116917,0.096012,0.262829,0.106212,0.068515,0.119643,0.070605,0.153674,0.144484
2020-12-09,宮城県,0.348434,0.150306,0.0659,0.061401,0.051783,0.041068,0.099118,0.031027,0.081762,0.038748,0.068577,0.05762,0.045395,0.128158,0.110528
2020-12-09,宮崎県,0.359016,-0.086402,0.049617,0.040252,0.003335,0.0277,0.106449,0.002419,-0.106215,0.062345,0.070936,0.010632,0.038489,0.16732,0.06789
2020-12-09,富山県,0.285997,0.039993,0.020575,0.074756,0.019318,-0.02446,0.069402,0.010321,-0.058864,0.030721,0.072976,0.018784,-0.003258,0.087681,0.037649
2020-12-09,山口県,0.28498,0.150833,0.018572,0.048403,0.012783,0.010138,0.084188,-1.74e-4,0.026224,0.016559,0.01571,0.034105,0.0171,0.105424,0.087274
2020-12-09,山形県,0.349898,-0.004756,0.030417,0.044246,0.019335,0.01605,0.119709,-0.019299,0.020274,0.062171,0.085256,0.023292,0.033007,0.126318,0.057352
2020-12-09,山梨県,0.272218,0.171501,0.006282,0.052697,0.039301,0.027466,0.079251,0.007582,0.155956,0.05402,0.056744,0.060871,0.020382,0.111035,0.089759
2020-12-09,岐阜県,0.262803,0.144658,0.066036,0.062418,0.063741,0.067273,0.136967,0.067121,0.150501,0.083268,0.108196,0.098038,0.053946,0.150907,0.092021
2020-12-09,岡山県,0.305717,0.136781,0.042618,0.033904,0.025112,-0.003889,0.090638,-0.019582,0.11477,0.042863,0.034256,0.056316,0.022274,0.097322,0.066259
2020-12-09,岩手県,0.399981,-0.16015,-0.050284,0.05198,0.006089,0.019755,0.099669,-0.001609,-0.028836,0.032819,0.0803,0.033148,-0.005241,0.100491,0.130255
2020-12-09,島根県,0.413493,-0.002514,0.020456,0.018472,0.002046,0.009653,0.078774,-0.129845,-0.090041,-0.130005,-0.011706,0.037709,0.026848,0.077925,0.005934
2020-12-09,広島県,0.302479,0.142542,0.063918,0.069037,0.050338,0.015871,0.073514,0.004412,0.066768,0.037243,0.062536,0.062355,0.02804,0.117866,0.101358
2020-12-09,徳島県,0.370569,0.040263,0.082344,0.078619,0.010517,0.029334,0.082486,0.027232,-0.037725,0.074418,0.094188,0.043986,0.048657,0.135689,0.079194
2020-12-09,愛媛県,0.299423,-0.055318,0.034594,0.013603,0.010635,0.0038,0.081133,-0.013617,-0.007794,-0.007949,0.058643,0.051832,0.02826,0.087718,0.098266
2020-12-09,愛知県,0.297368,0.10579,0.083912,0.096924,0.082213,0.045278,0.106057,0.047472,0.101588,0.087851,0.095139,0.098665,0.054969,0.138042,0.13364
2020-12-09,新潟県,0.320444,0.035353,0.053144,0.048589,0.028629,0.008178,0.072433,-0.045944,0.043577,0.05158,0.046287,0.026828,-5.05e-4,0.102264,-7.1e-4
2020-12-09,東京都,0.326889,0.247043,0.218567,0.227622,0.204364,0.157743,0.173782,0.1182,0.231788,0.176734,0.196927,0.199242,0.138918,0.166769,0.185998
2020-12-09,栃木県,0.257461,-0.032589,0.055193,0.049345,0.022578,0.007436,0.093633,0.008223,-0.033953,0.007866,0.056888,0.01058,0.02236,0.070744,0.051868
2020-12-09,沖縄県,0.286768,0.03231,0.109296,0.06601,0.076571,0.06365,0.158682,0.180691,0.099726,0.135504,0.091706,0.075305,0.061623,0.166602,0.163106
2020-12-09,滋賀県,0.214633,0.105114,0.05181,0.053,0.04277,0.0405,0.088469,0.013432,0.073918,0.035595,0.060194,0.065781,0.029998,0.098661,0.051016
2020-12-09,熊本県,0.366461,0.002178,0.008511,0.037586,-0.001181,0.03598,0.069614,0.020817,-0.049189,0.026007,0.064391,0.003032,0.023311,0.086922,0.065613
2020-12-09,石川県,0.251435,0.162976,0.060143,0.046518,0.029718,0.026778,0.059032,-0.024884,0.05488,0.048457,0.077232,0.038501,0.025669,0.06832,0.053988
2020-12-09,神奈川県,0.33219,0.247926,0.187943,0.188853,0.18556,0.150363,0.157975,0.132787,0.232999,0.158423,0.164325,0.176502,0.117668,0.16284,0.169069
2020-12-09,福井県,0.310906,0.108842,0.053571,0.029303,0.048809,-0.001287,0.088194,0.008597,0.008198,0.049973,0.069529,0.066133,0.004499,0.092088,0.042012
2020-12-09,福岡県,0.293614,0.116551,0.090629,0.089447,0.070664,0.061963,0.097046,0.025413,0.077988,0.081867,0.082346,0.058983,0.040475,0.1191,0.087764
2020-12-09,福島県,0.346628,0.06159,0.065887,0.037449,-0.005244,0.021633,0.055979,0.068064,0.014972,0.014004,0.052571,-0.004212,0.035316,0.087701,0.119423
2020-12-09,秋田県,0.287037,-0.091946,0.110515,0.067363,-0.018718,-0.002437,0.120502,-0.081369,-0.032376,0.034681,0.023144,0.007438,0.035038,0.089673,0.022483
2020-12-09,群馬県,0.283032,0.040686,0.013421,0.05395,0.030735,0.02306,0.075149,0.060803,0.05851,0.056248,0.040529,0.03608,0.003952,0.112373,0.045468
2020-12-09,茨城県,0.316275,0.03481,0.067555,0.052716,0.045103,0.040713,0.113079,0.078007,-0.023779,0.074311,0.070249,0.046401,0.051527,0.11461,0.115216
2020-12-09,長崎県,0.347074,-0.019661,0.064494,0.072952,0.01733,0.026761,0.084977,-0.021314,4.38e-4,0.033566,0.07607,0.034521,0.034177,0.089746,0.11237
2020-12-09,長野県,0.38177,-0.009587,0.051018,0.045282,0.025157,5.19e-4,0.071476,0.005494,-0.016375,0.045113,0.068904000000000007,0.03214,0.028319,0.109318,0.082122
2020-12-09,青森県,0.320891,-0.015217,-0.002243,0.045673,0.021876,0.017071,0.054393,-0.042145,-0.103192,0.078777,0.045012,0.037208,0.036358,0.09605,-0.018889
2020-12-09,静岡県,0.322645,0.05539,0.084656,0.081936,0.05963,0.048094,0.094386,0.046866,0.042626,0.069582,0.072445,0.065186,0.053847,0.136534,0.117003
2020-12-09,香川県,0.191821,-0.029325,0.022487,0.041033,0.044702,0.01606,0.086293,0.033363,-0.070936,0.02451,0.046029,0.021785,0.033677,0.130956,0.135719
2020-12-09,高知県,0.438561,0.054948,-0.006578,0.03413,0.030678,-0.013834,0.097418,-0.001877,0.101003,-0.012272,0.027023,0.020438,0.031287,0.105896,0.076387
2020-12-09,鳥取県,0.195069,-0.081532,0.037405,0.045321,-0.00198,0.039102,0.057255,-0.13328,0.023976,0.010978,0.035483,0.001045,0.010759,0.073174,0.016889
2020-12-09,鹿児島県,0.29833,-0.053106,0.019714,0.031308,-9.74e-4,0.022337,0.058091,0.020816,-0.036308,0.07091,0.049039,0.010135,0.045894,0.060047,0.060069
2020-12-10,三重県,0.249092,0.043195,0.019033,0.0612,0.050039,0.038914,0.090194,0.059933,0.037811,0.057528,0.058202,0.073383,0.053065,0.099198,0.087592
2020-12-10,京都府,0.235498,0.137937,0.084082,0.066184,0.066694,0.043577,0.088312,-0.017096,0.193404,0.096797,0.063329,0.06026,0.041351,0.13394,0.084232
2020-12-10,佐賀県,0.282404,0.042095,0.050785,0.096143,0.0352,0.060514,0.10017,-0.043394,-0.08376,0.048033,0.067939,0.006665,0.0267,0.140892,0.071723
2020-12-10,兵庫県,0.267988,0.13637,0.089882,0.064742,0.081795,0.035376,0.10229,0.049416,0.126208,0.092574,0.077793,0.081052,0.046068,0.118816,0.102588
2020-12-10,北海道,0.40065,0.038524,0.062891,0.065941,0.026748,0.023053,0.057743,0.023482,0.044341,0.078826,0.08521,0.059682,0.036461,0.10451,0.094043
2020-12-10,千葉県,0.302541,0.267266,0.14467,0.132258,0.138057,0.107862,0.141321,0.109092,0.278,0.133733,0.129175,0.145031,0.096786,0.150006,0.165935
2020-12-10,和歌山県,0.248493,-0.025026,0.034212,0.027288,0.018127,0.006598,0.070156,0.005246,-0.07358,0.017694,0.034462,-0.004884,-0.006938,0.092146,0.049661
2020-12-10,埼玉県,0.287069,0.263309,0.143615,0.119186,0.116951,0.084125,0.125459,0.076619,0.269336,0.117037,0.102132,0.123329,0.076484,0.147857,0.136847
2020-12-10,大分県,0.2797,0.080103,0.062422,0.036664,-0.003046,0.014213,0.036587,0.007621,0.023085,0.038057,0.027836,0.029108,0.023187,0.05826,0.035734
2020-12-10,大阪府,0.308847,0.226508,0.085753,0.076178,0.094239,0.055065,0.112059,0.077367,0.212844,0.073816,0.087322,0.113695,0.062614,0.144834,0.167054
2020-12-10,奈良県,0.267046,0.283327,0.087336,0.068052,0.08849,0.067265,0.085294,0.045259,0.272657,0.074719,0.062782,0.104273,0.05775,0.11132,0.092359
2020-12-10,宮城県,0.274348,0.109722,0.033495,0.040707,0.030439,0.025941,0.080119,-0.011649,0.056792,0.025668,0.041144,0.036031,0.018382,0.084931,0.080357
2020-12-10,宮崎県,0.218545,-0.18105,0.027927,0.04571,-0.029217,0.005747,0.08365,-0.055959,-0.053215,0.00449,0.050778,-0.020137,-0.006339,0.09047,-0.017022
2020-12-10,富山県,0.302727,0.046584,-0.007651,0.062299,0.023586,-0.021393,0.089129,0.032075,-0.039951,0.002777,0.055183,0.027325,0.006792,0.106438,0.023293
2020-12-10,山口県,0.245809,0.137333,-0.011309,0.019102,0.018429,0.009557,0.091056,-9.5e-4,-0.001204,0.018862,0.018451,0.02327,0.016138,0.093427,0.076581
2020-12-10,山形県,0.361003,0.03064,0.002206,0.062161,-0.001007,0.008418,0.100873,0.026848,0.019948,0.042922,0.080062,0.017609,0.043852,0.107213,0.102222
2020-12-10,山梨県,0.233405,0.132994,0.020392,-1.42e-4,0.015917,0.011811,0.046208,0.028434,0.166057,0.039708,0.051959,0.043623,0.020666,0.076626,0.019691
2020-12-10,岐阜県,0.283797,0.167549,0.047205,0.054047,0.064909,0.056405,0.135745,0.095346,0.153841,0.079397,0.098474,0.094839,0.061202,0.160835,0.099779
2020-12-10,岡山県,0.294253,0.121412,-4.86e-4,0.013473,0.011414,-0.02677,0.083357,-0.032113,0.08433,0.024842,0.007577,0.041208,3e-5,0.077765,0.06376
2020-12-10,岩手県,0.414349,-0.173873,-0.060967,0.026289,-0.011752,0.012847,0.092038,0.054623,-0.041807,0.01943,0.049203,0.009919,-0.006801,0.119031,0.108542
2020-12-10,島根県,0.344823,-0.099747,0.037267,0.018472,0.037003,0.01943,0.025829,-0.114965,0.06852,-0.112758,0.001865,0.043532,0.011445,0.073204,-0.060979
2020-12-10,広島県,0.281088,0.130762,0.038894,0.054967,0.033624,0.021488,0.060729,-0.004335,0.076095,0.037732,0.060159,0.056872,0.017521,0.092014,0.047864
2020-12-10,徳島県,0.171038,0.075158,0.060718,0.052065,0.009176,0.020891,0.031839,-0.039612,-0.047465,-0.001384,0.038179,0.027078,0.021451,0.102035,0.034605
2020-12-10,愛媛県,0.194046,-0.084378,0.037728,-0.003994,9.3e-5,0.016346,0.067322,0.002863,0.052227,0.012656,0.041256,0.035346,0.024924,0.044707,0.028946
2020-12-10,愛知県,0.238514,0.085081,0.075765,0.079701,0.06817,0.029327,0.095813,0.040199,0.081936,0.07358,0.084446,0.096247,0.044009,0.107972,0.123956
2020-12-10,新潟県,0.300359,0.031474,0.044813,0.029101,0.019633,-0.002703,0.065831,-0.020847,0.066979,0.039309,0.03406,0.00837,-0.001231,0.062745,-0.014968
2020-12-10,東京都,0.285619,0.24373,0.213504,0.217182,0.19744,0.152954,0.163579,0.099469,0.213397,0.169817,0.182323,0.188302,0.126482,0.155799,0.170711
2020-12-10,栃木県,0.150962,-0.047581,0.039892,0.046764,0.008384,-0.005072,0.10394,0.011211,-0.048322,-0.018602,0.039928,0.009664,0.019139,0.075616,0.037832
2020-12-10,沖縄県,0.172082,-0.037579,0.053651,0.043555,0.043912,0.026985,0.046405,0.089516,0.062432,0.065145,0.055275,0.047081,0.028304,0.09496,0.148872
2020-12-10,滋賀県,0.220883,0.090051,0.049666,0.043234,0.029232,0.040352,0.095176,0.02486,0.073476,0.028214,0.038957,0.056697,0.022058,0.098421,0.072789
2020-12-10,熊本県,0.303248,0.003908,9.56e-4,0.01573,-0.00985,0.015086,0.060725,-0.020947,-0.030552,0.012782,0.032031,-0.001511,0.010708,0.091276,0.056829
2020-12-10,石川県,0.239736,0.131838,0.048258,0.038777,0.029942,0.020277,0.080639,-0.019498,0.032714,0.017732,0.067285,0.019776,-0.001161,0.082406,-0.016699
2020-12-10,神奈川県,0.278542,0.221268,0.179985,0.172682,0.174564,0.141494,0.139868,0.094274,0.231029,0.147541,0.154378,0.15946,0.102925,0.146459,0.148044
2020-12-10,福井県,0.254935,0.10507,0.054631,0.013917,0.042138,-0.006353,0.101227,-0.020009,0.007322,0.048191,0.026051,0.057892,0.029371,0.094927,0.055074
2020-12-10,福岡県,0.241121,0.097314,0.085756,0.070881,0.054237,0.049396,0.08196,0.004219,0.075477,0.061991,0.066528,0.043122,0.0332,0.084726,0.060678
2020-12-10,福島県,0.247518,0.047255,0.010755,0.011638,-0.026712,0.003069,0.035548,-0.016503,6.58e-4,-0.002142,0.042314,-0.008844,0.034532,0.057921,0.09035
2020-12-10,秋田県,0.347343,-0.057984,0.036053,0.051441,9.12e-4,0.023233,0.127043,0.072959,-0.044823,0.04334,0.051092,0.016553,0.04673,0.092878,0.031473
2020-12-10,群馬県,0.278562,0.059369,-0.00436,0.039434,0.03541,0.027619,0.072183,0.066375,0.041836,0.032344,0.045079,0.036156,-0.004743,0.125108,0.082051
2020-12-10,茨城県,0.255977,0.034737,0.062566,0.063009,0.035347,0.035077,0.092119,0.088309,0.003391,0.058752,0.054593,0.041266,0.037726,0.121572,0.138287
