Date,Code,Pref,newcaseday,Totalcase,newdeath,totaldeath,Test,Kyugyo,emergency,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,Rt,Treat,Post
2020-09-16,9,栃木県,1,369,0,1,,0,0,-5,0,24,-17,-7,3,2.77,0,1
2020-09-17,9,栃木県,6,375,0,1,,0,0,-4,-3,15,-15,-7,3,2.32,0,1
2020-09-18,9,栃木県,1,376,0,1,,0,0,-8,-2,11,-17,-8,4,1.8,0,1
2020-09-19,9,栃木県,9,385,0,1,,0,0,-7,1,-3,-12,-7,3,1.41,0,1
2020-09-20,9,栃木県,2,387,0,1,,0,0,3,5,14,7,-4,1,1.49,0,1
2020-09-21,9,栃木県,12,399,0,1,,0,0,43,9,116,27,-58,14,0.94,0,1
2020-09-22,9,栃木県,2,401,0,1,,0,0,24,9,80,10,-55,15,0.74,0,1
2020-09-23,9,栃木県,6,407,0,1,,0,0,-10,-1,-7,-16,-6,4,0.84,0,1
2020-09-24,9,栃木県,3,410,0,1,,0,0,-11,-6,-8,-21,-6,6,0.77,0,1
2020-09-25,9,栃木県,15,425,0,1,,0,0,-11,-4,-18,-21,-7,6,1.03,0,1
2020-09-26,9,栃木県,1,426,0,1,,0,0,-10,-1,-19,-27,-4,4,0.92,0,1
2020-09-27,9,栃木県,0,426,0,1,,0,0,-7,2,2,-18,-3,4,0.87,0,1
2020-09-28,9,栃木県,0,426,0,1,,0,0,-5,-1,19,-10,-6,3,0.74,0,1
2020-09-29,9,栃木県,1,427,0,1,,0,0,-3,2,21,-8,-6,3,0.83,0,1
2020-09-30,9,栃木県,3,430,0,1,,0,0,-1,4,22,-15,-6,3,0.69,0,1
2020-10-01,9,栃木県,1,431,0,1,,0,0,-6,1,4,-15,-4,3,0.68,0,1
2020-10-02,9,栃木県,1,432,0,1,,0,0,-9,-3,16,-18,-6,4,0.25,0,1
2020-10-03,9,栃木県,2,434,0,1,,0,0,-8,-1,16,-18,-7,3,0.31,0,1
2020-10-04,9,栃木県,2,436,0,1,,0,0,-7,0,12,-10,-4,3,0.37,0,1
2020-10-05,9,栃木県,1,437,0,1,,0,0,-7,-4,7,-12,-5,3,0.53,0,1
2020-10-06,9,栃木県,4,441,0,1,,0,0,-7,0,21,-7,-5,3,0.64,0,1
2020-10-07,9,栃木県,1,442,0,1,,0,0,-8,-3,14,-13,-5,3,0.63,0,1
2020-10-08,9,栃木県,0,442,0,1,,0,0,-9,-7,-25,-16,-6,5,0.63,0,1
2020-10-09,9,栃木県,0,442,0,1,,0,0,-12,-6,-14,-19,-7,5,1.29,0,1
2020-10-10,9,栃木県,2,444,0,1,,0,0,-14,-9,-50,-37,-16,9,1.17,0,1
2020-10-11,9,栃木県,0,444,0,1,,0,0,-5,2,3,-14,-2,3,0.85,0,1
2020-10-12,9,栃木県,0,444,0,1,,0,0,-5,-3,19,-10,-7,4,0.65,0,1
2020-10-13,9,栃木県,0,444,0,1,,0,0,-6,0,21,-6,-6,3,0.25,0,1
2020-10-14,9,栃木県,8,452,0,1,,0,0,-5,-1,26,-9,-6,3,0.81,0,1
2020-10-15,9,栃木県,1,453,0,1,,0,0,0,3,8,-6,-4,3,0.93,0,1
2020-10-16,9,栃木県,5,458,0,1,,0,0,-2,1,17,-9,-7,4,1.34,0,1
2020-10-17,9,栃木県,5,463,0,1,,0,0,-8,-6,-40,-22,-9,6,1.52,0,1
2020-10-18,9,栃木県,2,465,0,1,,0,0,-2,5,24,4,-3,2,1.92,0,1
2020-10-19,9,栃木県,1,466,0,1,,0,0,-4,-4,9,-6,-5,4,2.53,0,1
2020-10-20,9,栃木県,5,471,0,1,,0,0,-1,3,30,2,-4,3,6.42,0,1
2020-10-21,9,栃木県,2,473,0,1,,0,0,-1,1,40,-4,-5,3,1.83,0,1
2020-10-22,9,栃木県,0,473,0,1,,0,0,0,-1,12,-6,-5,3,1.64,0,1
2020-10-23,9,栃木県,3,476,0,1,,0,0,-6,-3,-12,-13,-7,6,1.14,0,1
2020-10-24,9,栃木県,0,476,0,1,,0,0,-1,3,33,-2,-9,2,0.79,0,1
2020-10-25,9,栃木県,1,477,0,1,,0,0,1,5,39,12,-3,1,0.69,0,1
2020-10-26,9,栃木県,0,477,0,1,,0,0,-1,1,32,0,-5,3,0.61,0,1
2020-10-27,9,栃木県,3,480,0,1,,0,0,-2,3,33,3,-5,3,0.46,0,1
2020-10-28,9,栃木県,2,482,0,1,,0,0,1,2,31,-3,-4,3,0.55,0,1
2020-10-29,9,栃木県,2,484,0,1,,0,0,0,-1,27,-1,-4,3,0.65,0,1
2020-10-30,9,栃木県,3,487,0,1,,0,0,-3,-1,20,-9,-5,4,0.7,0,1
2020-10-31,9,栃木県,2,489,0,1,,0,0,-2,3,30,-2,-4,2,1,0,1
2020-11-01,9,栃木県,0,489,0,1,,0,0,-2,5,31,7,-1,2,1,0,1
2020-11-02,9,栃木県,1,490,0,1,,0,0,4,-2,9,-4,-7,4,1.13,0,1
2020-11-03,9,栃木県,2,492,0,1,,0,0,26,3,63,4,-48,15,1.23,0,1
2020-11-04,9,栃木県,1,493,0,1,,0,0,-5,-1,25,-6,-3,3,1.15,0,1
2020-11-05,9,栃木県,1,494,0,1,,0,0,-3,-1,23,-4,-3,3,0.93,0,1
2020-11-06,9,栃木県,2,496,0,1,,0,0,-7,-4,15,-11,-5,4,0.87,0,1
2020-11-07,9,栃木県,2,498,0,1,,0,0,-5,0,18,-11,-3,3,0.77,0,1
2020-11-08,9,栃木県,0,498,0,1,,0,0,-3,2,29,3,-3,3,0.81,0,1
2020-11-09,9,栃木県,1,499,0,1,,0,0,-4,-4,20,-4,-3,3,0.77,0,1
2020-11-10,9,栃木県,4,503,0,1,,0,0,-2,2,19,-2,-4,3,0.94,0,1
2020-11-11,9,栃木県,2,505,0,1,,0,0,-1,0,22,-8,-4,3,1.06,0,1
2020-11-12,9,栃木県,2,507,0,1,,0,0,0,-1,13,-5,-4,4,1.21,0,1
2020-11-13,9,栃木県,2,509,1,2,,0,0,-3,-1,20,-9,-6,4,1.3,0,1
2020-11-14,9,栃木県,4,513,0,2,,0,0,-2,1,21,-10,-8,3,1.44,0,1
2020-11-15,9,栃木県,3,516,0,2,,0,0,0,4,22,-2,-3,2,1.64,0,1
2020-11-16,9,栃木県,1,517,0,2,,0,0,-5,-3,17,-8,-4,3,1.64,0,1
2020-11-17,9,栃木県,6,523,0,2,,0,0,-5,-1,22,-3,-4,3,1.53,0,1
2020-11-18,9,栃木県,4,527,0,2,,0,0,-3,-2,25,-9,-5,3,1.54,0,1
2020-11-19,9,栃木県,15,542,0,2,,0,0,-1,-3,17,-7,-4,4,2.03,0,1
2020-11-20,9,栃木県,8,550,0,2,,0,0,-5,-2,5,-11,-5,5,2.27,0,1
2020-11-21,9,栃木県,8,558,0,2,,0,0,-6,0,17,-9,-4,3,2.19,0,1
2020-11-22,9,栃木県,14,572,0,2,,0,0,1,2,30,6,-3,2,2.25,0,1
2020-11-23,9,栃木県,1,573,0,2,,0,0,26,2,68,0,-55,17,2.25,0,1
2020-11-24,9,栃木県,11,584,0,2,,0,0,-7,0,7,-7,-4,3,2.22,0,1
2020-11-25,9,栃木県,11,595,0,2,,0,0,-4,0,-9,-16,-4,4,2.24,0,1
2020-11-26,9,栃木県,4,599,0,2,,0,0,-3,-2,6,-12,-3,4,1.42,0,1
2020-11-27,9,栃木県,8,607,0,2,,0,0,-7,-2,-2,-18,-4,5,1.27,0,1
2020-11-28,9,栃木県,12,619,0,2,,0,0,-6,-1,-2,-25,-4,4,1.24,0,1
2020-11-29,9,栃木県,15,634,0,2,,0,0,-6,0,-3,-20,-3,4,1.08,0,1
2020-11-30,9,栃木県,4,638,0,2,,0,0,-3,-3,0,-16,-3,4,1.11,0,1
2020-12-01,9,栃木県,26,664,0,2,,0,0,-6,1,3,-15,-2,4,1.21,0,1
2020-12-02,9,栃木県,24,688,0,2,,0,0,-7,-2,-3,-21,-4,4,1.25,0,1
2020-12-03,9,栃木県,14,702,0,2,,0,0,-4,-3,-4,-19,-3,4,1.53,0,1
2020-12-04,9,栃木県,17,719,0,2,,0,0,-6,-3,0,-22,-4,5,1.62,0,1
2020-12-05,9,栃木県,13,732,0,2,,0,0,-7,-1,-22,-31,-3,5,1.55,0,1
2020-12-06,9,栃木県,17,749,0,2,,0,0,-6,-1,-2,-21,-2,4,1.55,0,1
2020-12-07,9,栃木県,16,765,0,2,,0,0,-7,-4,1,-18,-4,4,1.47,0,1
2020-12-08,9,栃木県,17,782,0,2,,0,0,-6,-1,1,-15,-4,4,1.32,0,1
2020-12-09,9,栃木県,18,800,1,3,,0,0,-6,-2,3,-20,-4,4,1.14,0,1
2020-12-10,9,栃木県,22,822,0,3,,0,0,-2,0,-5,-17,-4,4,1.12,0,1
2020-12-11,9,栃木県,17,839,0,3,,0,0,-7,-3,0,-20,-5,4,1.05,0,1
2020-12-12,9,栃木県,21,860,0,3,,0,0,-5,-1,-5,-23,-5,4,1.09,0,1
2020-12-13,9,栃木県,10,870,0,3,,0,0,-5,0,-7,-19,-3,4,1.04,0,1
2020-12-14,9,栃木県,10,880,0,3,,0,0,-7,-4,-8,-16,-4,4,1.13,0,1
2020-12-15,9,栃木県,35,915,0,3,,0,0,-2,3,-6,-12,-4,3,1.09,0,1
2020-12-16,9,栃木県,23,938,0,3,,0,0,-2,-1,-6,-18,-5,3,1.16,0,1
2020-12-17,9,栃木県,30,968,0,3,,0,0,-2,-2,-12,-15,-4,4,1.15,0,1
2020-12-18,9,栃木県,21,989,1,4,,0,0,-5,-2,-9,-20,-5,5,1.05,0,1
2020-12-19,9,栃木県,13,1002,1,5,,0,0,-5,0,-18,-27,-3,4,1.08,0,1
2020-12-20,9,栃木県,20,1022,0,5,,0,0,-4,1,-24,-24,-2,4,1.18,0,1
2020-12-21,9,栃木県,17,1039,0,5,,0,0,-4,-1,-8,-18,-4,4,1.15,0,1
2020-12-22,9,栃木県,34,1073,0,5,,0,0,-2,0,-1,-12,-4,3,1.13,0,1
2020-12-23,9,栃木県,33,1106,0,5,,0,0,1,1,1,-17,-4,3,1.15,0,1
2020-12-24,9,栃木県,24,1130,1,6,,0,0,7,5,-7,-17,-5,4,1.08,0,1
2020-12-25,9,栃木県,35,1165,0,6,,0,0,0,4,-7,-23,-6,6,1.35,0,1
2020-12-26,9,栃木県,42,1207,0,6,,0,0,-10,-1,-20,-26,-2,5,1.3,0,1
2020-12-27,9,栃木県,28,1235,0,6,,0,0,-10,0,-21,-23,-1,5,1.27,0,1
2020-12-28,9,栃木県,31,1266,0,6,,0,0,19,7,4,-16,-25,10,1.29,0,1
2020-12-29,9,栃木県,83,1349,0,6,,0,0,29,15,13,-10,-48,16,1.49,0,1
2020-12-30,9,栃木県,56,1405,0,6,,0,0,28,18,2,-18,-65,21,1.51,0,1
2020-12-31,9,栃木県,73,1478,0,6,,0,0,13,16,-19,-32,-74,27,1.73,0,1
2021-01-01,9,栃木県,56,1534,0,6,,0,0,-30,-38,5,-49,-83,34,1.57,0,1
2021-01-02,9,栃木県,56,1590,0,6,,0,0,-20,-15,-21,-32,-58,15,1.56,0,1
2021-01-03,9,栃木県,72,1662,0,6,,0,0,-19,-12,-24,-23,-25,8,1.64,0,1
2021-01-04,9,栃木県,69,1731,0,6,,0,0,18,1,8,-19,-46,17,1.67,0,1
2021-01-05,9,栃木県,111,1842,1,7,,0,0,2,0,-4,-21,-22,11,1.51,0,1
2021-01-06,9,栃木県,132,1974,0,7,,0,0,-10,-3,-6,-29,-10,7,1.58,0,1
2021-01-07,9,栃木県,130,2104,0,7,,0,0,-14,-5,-12,-28,-8,8,1.52,0,1
2021-01-08,9,栃木県,150,2254,2,9,,0,0,-21,-7,-17,-34,-6,8,1.61,0,1
2021-01-09,9,栃木県,138,2392,0,9,,0,0,-25,-9,-32,-47,-6,9,1.7,0,1
2021-01-10,9,栃木県,118,2510,1,10,,0,0,-20,-6,-24,-42,-6,8,1.63,0,1
2021-01-11,9,栃木県,106,2616,2,12,,0,0,1,-5,-1,-42,-54,22,1.58,0,1
2021-01-12,9,栃木県,82,2698,4,16,,0,0,-23,-8,-26,-29,-8,8,1.48,0,1
2021-01-13,9,栃木県,141,2839,0,16,,0,1,-20,-5,-6,-31,-7,6,1.35,0,1
2021-01-14,9,栃木県,77,2916,0,16,,0,1,-22,-8,-8,-33,-8,7,1.2,0,1
2021-01-15,9,栃木県,96,3012,1,17,,0,1,-27,-8,-20,-41,-10,8,1.04,0,1
2021-01-16,9,栃木県,96,3108,1,18,,0,1,-30,-12,-23,-51,-8,8,0.92,0,1
2021-01-17,9,栃木県,54,3162,0,18,,0,1,-31,-12,-42,-54,-12,9,0.83,0,1
2021-01-18,9,栃木県,84,3246,1,19,,0,1,-25,-12,-14,-36,-10,7,0.78,0,1
2021-01-19,9,栃木県,94,3340,4,23,,0,1,-25,-10,-16,-34,-11,7,0.81,0,1
2021-01-20,9,栃木県,44,3384,5,28,,0,1,-20,-6,-6,-36,-11,7,0.72,0,1
2021-01-21,9,栃木県,49,3433,1,29,,0,1,-21,-9,-8,-32,-10,7,0.72,0,1
2021-01-22,9,栃木県,54,3487,4,33,,0,1,-25,-9,-8,-37,-11,8,0.72,0,1
2021-01-23,9,栃木県,40,3527,2,35,,0,1,-28,-9,-53,-52,-14,10,0.68,0,1
2021-01-24,9,栃木県,29,3556,1,36,,0,1,-36,-21,-64,-57,-15,11,0.7,0,1
2021-01-25,9,栃木県,18,3574,2,38,,0,1,-19,-6,-4,-32,-9,7,0.63,0,1
2021-01-26,9,栃木県,41,3615,2,40,,0,1,-20,-4,-6,-28,-10,7,0.55,0,1
2021-01-27,9,栃木県,38,3653,0,40,,0,1,-19,-6,-8,-35,-10,7,0.6,0,1
2021-01-28,9,栃木県,34,3687,1,41,,0,1,-20,-9,-20,-34,-10,8,0.6,0,1
2021-01-29,9,栃木県,44,3731,1,42,,0,1,-24,-7,-21,-39,-10,8,0.62,0,1
2021-01-30,9,栃木県,24,3755,3,45,,0,1,-21,-6,-31,-47,-9,8,0.65,0,1
2021-01-31,9,栃木県,16,3771,1,46,,0,1,-22,-5,-23,-42,-8,7,0.65,0,1
2021-02-01,9,栃木県,3,3774,1,47,,0,1,-23,-8,-16,-36,-8,6,0.7,0,1
2021-02-02,9,栃木県,17,3791,2,49,,0,1,-20,3,-13,-32,-9,6,0.73,0,1
2021-02-03,9,栃木県,12,3803,0,49,,0,0,-21,-8,-8,-36,-10,7,0.66,0,1
2021-02-04,9,栃木県,27,3830,0,49,,0,0,-20,-9,-14,-34,-9,7,0.66,0,1
2021-02-05,9,栃木県,24,3854,0,49,,0,0,-23,-6,-10,-40,-10,8,0.61,0,1
2021-02-06,9,栃木県,17,3871,4,53,,0,0,-21,-5,-9,-44,-10,7,0.62,0,1
2021-02-07,9,栃木県,10,3881,2,55,,0,0,-20,-5,-13,-38,-9,7,0.62,0,1
2021-02-08,9,栃木県,3,3884,1,56,,0,0,-19,-9,-13,-34,-8,6,0.65,0,1
2021-02-09,9,栃木県,14,3898,1,57,,0,0,-18,-5,-13,-29,-8,6,0.7,0,1
2021-02-10,9,栃木県,20,3918,0,57,,0,0,-13,-1,-3,-29,-8,5,0.83,0,1
2021-02-11,9,栃木県,9,3927,0,57,,0,0,7,-2,11,-29,-49,18,0.76,0,1
2021-02-12,9,栃木県,11,3938,1,58,,0,0,-17,-5,-11,-34,-12,8,0.76,0,1
2021-02-13,9,栃木県,16,3954,0,58,,0,0,-18,-4,-9,-36,-11,6,0.79,0,1
2021-02-14,9,栃木県,8,3962,0,58,,0,0,-19,-4,-8,-30,-3,5,0.8,0,1
2021-02-15,9,栃木県,9,3971,1,59,,0,0,-24,-13,-41,-30,-9,7,0.85,0,1
2021-02-16,9,栃木県,10,3981,1,60,,0,0,-14,0,-11,-23,-9,5,0.83,0,1
2021-02-17,9,栃木県,9,3990,0,60,,0,0,-15,-3,-9,-29,-9,5,0.72,0,1
2021-02-18,9,栃木県,15,4005,0,60,,0,0,-13,-5,-20,-27,-8,6,0.86,0,1
2021-02-19,9,栃木県,7,4012,1,61,,0,0,-17,-5,-9,-30,-9,6,0.91,0,1
2021-02-20,9,栃木県,16,4028,3,64,,0,0,-14,-1,-6,-31,-6,5,0.92,0,1
2021-02-21,9,栃木県,9,4037,1,65,,0,0,-14,-2,2,-25,-6,5,0.95,0,1
2021-02-22,9,栃木県,0,4037,0,65,,0,0,-6,-3,6,-21,-9,4,0.82,0,1
2021-02-23,9,栃木県,11,4048,0,65,,0,0,8,1,12,-23,-49,17,0.86,0,1
2021-02-24,9,栃木県,12,4060,0,65,,0,0,-15,-2,-5,-25,-7,4,0.98,0,1
2021-02-25,9,栃木県,13,4073,1,66,,0,0,-10,-1,-5,-22,-6,4,0.91,0,1
2021-02-26,9,栃木県,5,4078,0,66,,0,0,-15,-2,-16,-29,-7,6,0.92,0,1
2021-02-27,9,栃木県,12,4090,0,66,,0,0,-14,0,-24,-34,-5,5,0.88,0,1
2021-02-28,9,栃木県,3,4093,0,66,,0,0,-12,1,-8,-26,-3,4,0.81,0,1
2021-03-01,9,栃木県,8,4101,0,66,,0,0,-13,-2,-4,-25,-6,4,0.98,0,1
2021-03-02,9,栃木県,12,4113,1,67,,0,0,-21,-10,-27,-27,-7,6,0.98,0,1
2021-03-03,9,栃木県,7,4120,0,67,,0,0,-9,1,-2,-30,-7,4,0.9,0,1
2021-03-04,9,栃木県,11,4131,0,67,,0,0,-11,-5,-4,-26,-6,5,0.89,0,1
2021-03-05,9,栃木県,14,4145,1,68,,0,0,-15,-6,-11,-32,-8,6,1.01,0,1
2021-03-06,9,栃木県,12,4157,0,68,,0,0,-11,-1,-7,-33,-6,5,1.06,0,1
2021-03-07,9,栃木県,9,4166,0,68,,0,0,-13,-1,-8,-28,-4,4,1.21,0,1
2021-03-08,9,栃木県,6,4172,0,68,,0,0,-11,-6,-18,-27,-8,5,1.08,0,1
2021-03-09,9,栃木県,22,4194,0,68,,0,0,-10,-1,2,-22,-7,4,1.17,0,1
2021-03-10,9,栃木県,13,4207,0,68,,0,0,-8,0,4,-25,-8,4,1.3,0,1
2021-03-11,9,栃木県,17,4224,0,68,,0,0,-4,-1,3,-21,-9,5,1.4,0,1
2021-03-12,9,栃木県,18,4242,0,68,,0,0,-9,-2,-3,-23,-9,5,1.3,0,1
2021-03-13,9,栃木県,18,4260,0,68,,0,0,-20,-15,-60,-40,-13,8,1.36,0,1
2021-03-14,9,栃木県,24,4284,0,68,,0,0,-6,4,-6,-18,-4,3,1.41,0,1
2021-03-15,9,栃木県,4,4288,1,69,,0,0,-7,0,5,-18,-7,4,1.42,0,1
2021-03-16,9,栃木県,17,4305,0,69,,0,0,-9,0,11,-15,-7,4,1.25,0,1
2021-03-17,9,栃木県,30,4335,0,69,,0,0,-7,0,12,-20,-7,4,1.32,0,1
2021-03-18,9,栃木県,19,4354,1,70,,0,0,-2,-1,12,-20,-7,4,1.27,0,1
2021-03-19,9,栃木県,36,4390,0,70,,0,0,-3,0,7,-21,-11,5,1.35,0,1
2021-03-20,9,栃木県,29,4419,0,70,,0,0,-3,4,-1,-18,-25,5,1.36,0,1
2021-03-21,9,栃木県,3,4422,0,70,,0,0,-21,-15,-59,-33,-8,7,1.12,0,1
2021-03-22,9,栃木県,9,4431,0,70,,0,0,-6,-3,-2,-18,-7,4,1.16,0,1
2021-03-23,9,栃木県,20,4451,0,70,,0,0,-5,-1,19,-14,-7,3,1.22,0,1
2021-03-24,9,栃木県,16,4467,0,70,,0,0,-3,-1,28,-20,-8,3,1.02,0,1
2021-03-25,9,栃木県,7,4474,0,70,,0,0,2,1,16,-18,-9,4,0.94,0,1
2021-03-26,9,栃木県,30,4504,0,70,,0,0,-3,0,24,-19,-11,5,0.83,0,1
2021-03-27,9,栃木県,22,4526,0,70,,0,0,-4,4,39,-14,-9,2,0.75,0,1
2021-03-28,9,栃木県,19,4545,0,70,,0,0,-9,-3,-19,-17,-4,4,0.92,0,1
2021-03-29,9,栃木県,16,4561,0,70,,0,0,2,0,48,-10,-10,4,0.93,0,1
2021-03-30,9,栃木県,29,4590,0,70,,0,0,1,2,40,-12,-10,4,0.97,0,1
2021-03-31,9,栃木県,48,4638,0,70,,0,0,2,3,48,-19,-9,3,1.2,0,1
2021-04-01,9,栃木県,21,4659,0,70,,0,0,-3,1,31,-20,-9,4,1.36,0,1
2021-04-02,9,栃木県,32,4691,0,70,,0,0,-9,-3,26,-25,-11,5,1.42,0,1
2021-04-03,9,栃木県,41,4732,0,70,,0,0,-7,1,36,-19,-9,3,1.6,0,1
2021-04-04,9,栃木県,24,4756,0,70,,0,0,-11,-2,-3,-19,-7,4,1.47,0,1
2021-04-05,9,栃木県,21,4777,0,70,,0,0,-9,-4,-13,-23,-10,5,1.44,0,1
2021-04-06,9,栃木県,24,4801,0,70,,0,0,-6,0,21,-16,-10,4,1.35,0,1
2021-04-07,9,栃木県,24,4825,0,70,,0,0,-4,1,24,-21,-11,4,1.07,0,1
2021-04-08,9,栃木県,25,4850,0,70,,0,0,-8,-4,8,-19,-9,4,1.02,0,1
2021-04-09,9,栃木県,41,4891,0,70,,0,0,-11,-3,4,-21,-11,5,1.05,0,1
2021-04-10,9,栃木県,29,4920,0,70,,0,0,-9,2,14,-22,-13,4,0.94,0,1
2021-04-11,9,栃木県,7,4927,0,70,,0,0,-10,2,22,-16,-6,3,0.86,0,1
2021-04-12,9,栃木県,14,4941,0,70,,0,0,-10,-3,10,-16,-9,4,0.82,0,1
2021-04-13,9,栃木県,13,4954,0,70,,0,0,-14,-3,-12,-16,-9,4,0.79,0,1
2021-04-14,9,栃木県,31,4985,0,70,,0,0,-13,-4,-12,-22,-10,5,0.89,0,1
2021-04-15,9,栃木県,22,5007,0,70,,0,0,-4,4,13,-14,-8,3,0.87,0,1
2021-04-16,9,栃木県,20,5027,0,70,,0,0,-12,-1,6,-21,-9,4,0.76,0,1
2021-04-17,9,栃木県,30,5057,0,70,,0,0,-13,-4,-32,-35,-9,6,0.8,0,1
2021-04-18,9,栃木県,11,5068,0,70,,0,0,-10,1,10,-19,-7,3,0.87,0,1
2021-04-19,9,栃木県,12,5080,0,70,,0,0,-11,-3,16,-14,-7,3,0.89,0,1
2021-04-20,9,栃木県,23,5103,0,70,,0,0,-8,3,25,-10,-8,3,0.98,0,1
2021-04-21,9,栃木県,25,5128,0,70,,0,0,-7,1,31,-17,-9,3,0.92,0,1
2021-04-22,9,栃木県,22,5150,0,70,,0,0,-7,0,18,-14,-7,3,0.94,0,1
2021-04-23,9,栃木県,23,5173,0,70,,0,0,-8,1,22,-19,-8,4,1.05,0,1
2021-04-24,9,栃木県,26,5199,0,70,,0,0,-7,3,34,-22,-8,3,1.03,0,1
2021-04-25,9,栃木県,28,5227,0,70,,0,0,-8,2,15,-21,-5,3,1.09,0,1
2021-04-26,9,栃木県,14,5241,1,71,,0,0,-9,0,15,-15,-6,3,1.12,0,1
2021-04-27,9,栃木県,39,5280,0,71,,0,0,-8,3,25,-10,-7,3,1.14,0,1
2021-04-28,9,栃木県,29,5309,0,71,,0,0,-1,5,26,-15,-7,2,1.18,0,1
2021-04-29,9,栃木県,30,5339,0,71,,0,0,11,-6,-31,-32,-53,20,1.23,0,1
2021-04-30,9,栃木県,10,5349,0,71,,0,0,3,10,27,-19,-22,8,1.14,0,1
2020-01-16,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-17,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-18,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-19,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-20,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-21,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-22,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-23,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-24,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-25,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-26,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-27,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-28,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-29,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-30,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-31,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-01,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-02,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-03,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-04,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-05,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-06,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-07,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-08,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-09,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-10,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-11,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-12,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-13,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-14,10,群馬県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-15,10,群馬県,0,0,0,0,,0,0,-2,2,11,-2,5,0,,0,0
2020-02-16,10,群馬県,0,0,0,0,,0,0,-4,0,-22,-7,1,1,,0,0
2020-02-17,10,群馬県,0,0,0,0,,0,0,-1,-1,2,0,1,1,,0,0
2020-02-18,10,群馬県,0,0,0,0,,0,0,1,2,4,0,1,1,,0,0
2020-02-19,10,群馬県,0,0,0,0,,0,0,1,2,9,-4,0,1,,0,0
2020-02-20,10,群馬県,0,0,0,0,,0,0,2,4,8,0,0,1,,0,0
2020-02-21,10,群馬県,0,0,0,0,,0,0,-2,2,13,0,0,1,,0,0
2020-02-22,10,群馬県,0,0,0,0,,0,0,-1,5,13,5,1,1,,0,0
2020-02-23,10,群馬県,0,0,0,0,,0,0,1,6,-1,16,0,0,,0,0
2020-02-24,10,群馬県,0,0,0,0,,0,0,30,5,64,14,-49,13,,0,0
2020-02-25,10,群馬県,0,0,0,0,,0,0,0,6,1,-2,1,1,,0,0
2020-02-26,10,群馬県,0,0,0,0,,0,0,-2,4,-6,-6,0,1,,0,0
2020-02-27,10,群馬県,0,0,0,0,,0,0,-1,7,0,-8,1,1,,0,0
2020-02-28,10,群馬県,0,0,0,0,,0,0,2,19,3,-12,1,2,,0,0
2020-02-29,10,群馬県,0,0,0,0,,0,0,-4,12,3,-20,6,3,,0,0
2020-03-01,10,群馬県,0,0,0,0,,0,0,-7,7,7,-21,2,3,,0,0
2020-03-02,10,群馬県,0,0,0,0,,0,0,-4,3,-17,-18,-1,3,,0,0
2020-03-03,10,群馬県,0,0,0,0,,0,0,-2,7,19,-17,0,3,,0,0
2020-03-04,10,群馬県,0,0,0,0,,0,0,-6,0,-13,-20,-1,4,,0,0
2020-03-05,10,群馬県,0,0,0,0,,0,0,-5,2,-3,-19,-2,4,,0,0
2020-03-06,10,群馬県,0,0,0,0,,0,0,-6,0,6,-17,-2,4,,0,0
2020-03-07,10,群馬県,1,1,0,0,,0,0,-8,1,7,-20,-1,4,,0,0
2020-03-08,10,群馬県,0,1,0,0,,0,0,-14,0,-29,-28,-3,6,,0,0
