"","city","公表日","Nofcases","cum_cases"
"6206","山中湖村",2020-10-21,0,0.736
"6207","鳴沢村",2020-10-21,0,0.441
"6208","富士河口湖町",2020-10-21,0,4.077
"6209","小菅村",2020-10-21,0.018,0.064
"6210","丹波山村",2020-10-21,0.014,0.05
"6211","甲府市",2020-10-22,0,101.175
"6212","富士吉田市",2020-10-22,0,8.835
"6213","都留市",2020-10-22,0,3.2
"6214","山梨市",2020-10-22,0,4.599
"6215","大月市",2020-10-22,0,2.076
"6216","韮崎市",2020-10-22,0,2.784
"6217","南アルプス市",2020-10-22,0,17.478
"6218","北杜市",2020-10-22,0,5.499
"6219","甲斐市",2020-10-22,0,10.878
"6220","笛吹市",2020-10-22,0,5.915
"6221","上野原市",2020-10-22,0,8.445
"6222","甲州市",2020-10-22,0,5.437
"6223","中央市",2020-10-22,0,5.564
"6224","市川三郷町",2020-10-22,0,1.49
"6225","早川町",2020-10-22,0,0.039
"6226","身延町",2020-10-22,0,1.467
"6227","南部町",2020-10-22,0,0.309
"6228","富士川町",2020-10-22,0,1.344
"6229","昭和町",2020-10-22,0,4.205
"6230","道志村",2020-10-22,0,0.146
"6231","西桂町",2020-10-22,0,0.537
"6232","忍野村",2020-10-22,0,1.223
"6233","山中湖村",2020-10-22,0,0.736
"6234","鳴沢村",2020-10-22,0,0.441
"6235","富士河口湖町",2020-10-22,0,4.077
"6236","小菅村",2020-10-22,0,0.064
"6237","丹波山村",2020-10-22,0,0.05
"6238","甲府市",2020-10-23,0,101.175
"6239","富士吉田市",2020-10-23,0,8.835
"6240","都留市",2020-10-23,0,3.2
"6241","山梨市",2020-10-23,0,4.599
"6242","大月市",2020-10-23,0,2.076
"6243","韮崎市",2020-10-23,0,2.784
"6244","南アルプス市",2020-10-23,0,17.478
"6245","北杜市",2020-10-23,0,5.499
"6246","甲斐市",2020-10-23,0,10.878
"6247","笛吹市",2020-10-23,0,5.915
"6248","上野原市",2020-10-23,0,8.445
"6249","甲州市",2020-10-23,0,5.437
"6250","中央市",2020-10-23,0,5.564
"6251","市川三郷町",2020-10-23,0,1.49
"6252","早川町",2020-10-23,0,0.039
"6253","身延町",2020-10-23,0,1.467
"6254","南部町",2020-10-23,0,0.309
"6255","富士川町",2020-10-23,0,1.344
"6256","昭和町",2020-10-23,0,4.205
"6257","道志村",2020-10-23,0,0.146
"6258","西桂町",2020-10-23,0,0.537
"6259","忍野村",2020-10-23,0,1.223
"6260","山中湖村",2020-10-23,0,0.736
"6261","鳴沢村",2020-10-23,0,0.441
"6262","富士河口湖町",2020-10-23,0,4.077
"6263","小菅村",2020-10-23,0,0.064
"6264","丹波山村",2020-10-23,0,0.05
"6265","甲府市",2020-10-24,0,101.175
"6266","富士吉田市",2020-10-24,0,8.835
"6267","都留市",2020-10-24,0,3.2
"6268","山梨市",2020-10-24,0,4.599
"6269","大月市",2020-10-24,0,2.076
"6270","韮崎市",2020-10-24,0,2.784
"6271","南アルプス市",2020-10-24,0,17.478
"6272","北杜市",2020-10-24,0,5.499
"6273","甲斐市",2020-10-24,0,10.878
"6274","笛吹市",2020-10-24,0,5.915
"6275","上野原市",2020-10-24,0,8.445
"6276","甲州市",2020-10-24,0,5.437
"6277","中央市",2020-10-24,0,5.564
"6278","市川三郷町",2020-10-24,0,1.49
"6279","早川町",2020-10-24,0,0.039
"6280","身延町",2020-10-24,0,1.467
"6281","南部町",2020-10-24,0,0.309
"6282","富士川町",2020-10-24,0,1.344
"6283","昭和町",2020-10-24,0,4.205
"6284","道志村",2020-10-24,0,0.146
"6285","西桂町",2020-10-24,0,0.537
"6286","忍野村",2020-10-24,0,1.223
"6287","山中湖村",2020-10-24,0,0.736
"6288","鳴沢村",2020-10-24,0,0.441
"6289","富士河口湖町",2020-10-24,0,4.077
"6290","小菅村",2020-10-24,0,0.064
"6291","丹波山村",2020-10-24,0,0.05
"6292","甲府市",2020-10-25,0,101.175
"6293","富士吉田市",2020-10-25,0,8.835
"6294","都留市",2020-10-25,0,3.2
"6295","山梨市",2020-10-25,0,4.599
"6296","大月市",2020-10-25,0,2.076
"6297","韮崎市",2020-10-25,0,2.784
"6298","南アルプス市",2020-10-25,0,17.478
"6299","北杜市",2020-10-25,0,5.499
"6300","甲斐市",2020-10-25,0,10.878
"6301","笛吹市",2020-10-25,0,5.915
"6302","上野原市",2020-10-25,0,8.445
"6303","甲州市",2020-10-25,0,5.437
"6304","中央市",2020-10-25,0,5.564
"6305","市川三郷町",2020-10-25,0,1.49
"6306","早川町",2020-10-25,0,0.039
"6307","身延町",2020-10-25,0,1.467
"6308","南部町",2020-10-25,0,0.309
"6309","富士川町",2020-10-25,0,1.344
"6310","昭和町",2020-10-25,0,4.205
"6311","道志村",2020-10-25,0,0.146
"6312","西桂町",2020-10-25,0,0.537
"6313","忍野村",2020-10-25,0,1.223
"6314","山中湖村",2020-10-25,0,0.736
"6315","鳴沢村",2020-10-25,0,0.441
"6316","富士河口湖町",2020-10-25,0,4.077
"6317","小菅村",2020-10-25,0,0.064
"6318","丹波山村",2020-10-25,0,0.05
"6319","甲府市",2020-10-26,1,102.175
"6320","富士吉田市",2020-10-26,0,8.835
"6321","都留市",2020-10-26,0,3.2
"6322","山梨市",2020-10-26,0,4.599
"6323","大月市",2020-10-26,0,2.076
"6324","韮崎市",2020-10-26,0.386,3.17
"6325","南アルプス市",2020-10-26,0.606,18.084
"6326","北杜市",2020-10-26,1.009,6.508
"6327","甲斐市",2020-10-26,0,10.878
"6328","笛吹市",2020-10-26,0,5.915
"6329","上野原市",2020-10-26,0,8.445
"6330","甲州市",2020-10-26,0,5.437
"6331","中央市",2020-10-26,0,5.564
"6332","市川三郷町",2020-10-26,0,1.49
"6333","早川町",2020-10-26,0,0.039
"6334","身延町",2020-10-26,0,1.467
"6335","南部町",2020-10-26,0,0.309
"6336","富士川町",2020-10-26,0,1.344
"6337","昭和町",2020-10-26,0,4.205
"6338","道志村",2020-10-26,0,0.146
"6339","西桂町",2020-10-26,0,0.537
"6340","忍野村",2020-10-26,0,1.223
"6341","山中湖村",2020-10-26,0,0.736
"6342","鳴沢村",2020-10-26,0,0.441
"6343","富士河口湖町",2020-10-26,0,4.077
"6344","小菅村",2020-10-26,0,0.064
"6345","丹波山村",2020-10-26,0,0.05
"6346","甲府市",2020-10-27,1,103.175
"6347","富士吉田市",2020-10-27,0,8.835
"6348","都留市",2020-10-27,0,3.2
"6349","山梨市",2020-10-27,0,4.599
"6350","大月市",2020-10-27,0,2.076
"6351","韮崎市",2020-10-27,0.689,3.859
"6352","南アルプス市",2020-10-27,0,18.084
"6353","北杜市",2020-10-27,1.098,7.606
"6354","甲斐市",2020-10-27,0,10.878
"6355","笛吹市",2020-10-27,0,5.915
"6356","上野原市",2020-10-27,0,8.445
"6357","甲州市",2020-10-27,0,5.437
"6358","中央市",2020-10-27,0,5.564
"6359","市川三郷町",2020-10-27,0,1.49
"6360","早川町",2020-10-27,0,0.039
"6361","身延町",2020-10-27,0,1.467
"6362","南部町",2020-10-27,0,0.309
"6363","富士川町",2020-10-27,0,1.344
"6364","昭和町",2020-10-27,0.213,4.418
"6365","道志村",2020-10-27,0,0.146
"6366","西桂町",2020-10-27,0,0.537
"6367","忍野村",2020-10-27,0,1.223
"6368","山中湖村",2020-10-27,0,0.736
"6369","鳴沢村",2020-10-27,0,0.441
"6370","富士河口湖町",2020-10-27,0,4.077
"6371","小菅村",2020-10-27,0,0.064
"6372","丹波山村",2020-10-27,0,0.05
"6373","甲府市",2020-10-28,1,104.175
"6374","富士吉田市",2020-10-28,0,8.835
"6375","都留市",2020-10-28,0,3.2
"6376","山梨市",2020-10-28,0,4.599
"6377","大月市",2020-10-28,0,2.076
"6378","韮崎市",2020-10-28,0,3.859
"6379","南アルプス市",2020-10-28,1.401,19.485
"6380","北杜市",2020-10-28,0,7.606
"6381","甲斐市",2020-10-28,0.425,11.303
"6382","笛吹市",2020-10-28,0,5.915
"6383","上野原市",2020-10-28,0,8.445
"6384","甲州市",2020-10-28,0,5.437
"6385","中央市",2020-10-28,0.174,5.738
"6386","市川三郷町",2020-10-28,0,1.49
"6387","早川町",2020-10-28,0,0.039
"6388","身延町",2020-10-28,0,1.467
"6389","南部町",2020-10-28,0,0.309
"6390","富士川町",2020-10-28,0,1.344
"6391","昭和町",2020-10-28,0,4.418
"6392","道志村",2020-10-28,0,0.146
"6393","西桂町",2020-10-28,0,0.537
"6394","忍野村",2020-10-28,0,1.223
"6395","山中湖村",2020-10-28,0,0.736
"6396","鳴沢村",2020-10-28,0,0.441
"6397","富士河口湖町",2020-10-28,0,4.077
"6398","小菅村",2020-10-28,0,0.064
"6399","丹波山村",2020-10-28,0,0.05
"6400","甲府市",2020-10-29,0,104.175
"6401","富士吉田市",2020-10-29,0,8.835
"6402","都留市",2020-10-29,0,3.2
"6403","山梨市",2020-10-29,0,4.599
"6404","大月市",2020-10-29,0,2.076
"6405","韮崎市",2020-10-29,0,3.859
"6406","南アルプス市",2020-10-29,0,19.485
"6407","北杜市",2020-10-29,0,7.606
"6408","甲斐市",2020-10-29,0,11.303
"6409","笛吹市",2020-10-29,0,5.915
"6410","上野原市",2020-10-29,0,8.445
"6411","甲州市",2020-10-29,0,5.437
"6412","中央市",2020-10-29,0,5.738
"6413","市川三郷町",2020-10-29,0,1.49
"6414","早川町",2020-10-29,0,0.039
"6415","身延町",2020-10-29,0,1.467
"6416","南部町",2020-10-29,0,0.309
"6417","富士川町",2020-10-29,0,1.344
"6418","昭和町",2020-10-29,0,4.418
"6419","道志村",2020-10-29,0,0.146
"6420","西桂町",2020-10-29,0,0.537
"6421","忍野村",2020-10-29,0,1.223
"6422","山中湖村",2020-10-29,0,0.736
"6423","鳴沢村",2020-10-29,0,0.441
"6424","富士河口湖町",2020-10-29,0,4.077
"6425","小菅村",2020-10-29,0,0.064
"6426","丹波山村",2020-10-29,0,0.05
"6427","甲府市",2020-10-30,0,104.175
"6428","富士吉田市",2020-10-30,0,8.835
"6429","都留市",2020-10-30,0,3.2
"6430","山梨市",2020-10-30,0,4.599
"6431","大月市",2020-10-30,0,2.076
"6432","韮崎市",2020-10-30,0,3.859
"6433","南アルプス市",2020-10-30,0,19.485
"6434","北杜市",2020-10-30,0,7.606
"6435","甲斐市",2020-10-30,0,11.303
"6436","笛吹市",2020-10-30,0,5.915
"6437","上野原市",2020-10-30,0,8.445
"6438","甲州市",2020-10-30,0,5.437
"6439","中央市",2020-10-30,0,5.738
"6440","市川三郷町",2020-10-30,0,1.49
"6441","早川町",2020-10-30,0,0.039
"6442","身延町",2020-10-30,0,1.467
"6443","南部町",2020-10-30,0,0.309
"6444","富士川町",2020-10-30,0,1.344
"6445","昭和町",2020-10-30,0,4.418
"6446","道志村",2020-10-30,0,0.146
"6447","西桂町",2020-10-30,0,0.537
"6448","忍野村",2020-10-30,0,1.223
"6449","山中湖村",2020-10-30,0,0.736
"6450","鳴沢村",2020-10-30,0,0.441
"6451","富士河口湖町",2020-10-30,0,4.077
"6452","小菅村",2020-10-30,0,0.064
"6453","丹波山村",2020-10-30,0,0.05
"6454","甲府市",2020-10-31,2,106.175
"6455","富士吉田市",2020-10-31,0.495,9.33
"6456","都留市",2020-10-31,0,3.2
"6457","山梨市",2020-10-31,0,4.599
"6458","大月市",2020-10-31,0,2.076
"6459","韮崎市",2020-10-31,0,3.859
"6460","南アルプス市",2020-10-31,0,19.485
"6461","北杜市",2020-10-31,0,7.606
"6462","甲斐市",2020-10-31,0,11.303
"6463","笛吹市",2020-10-31,0,5.915
"6464","上野原市",2020-10-31,0,8.445
"6465","甲州市",2020-10-31,0,5.437
"6466","中央市",2020-10-31,0,5.738
"6467","市川三郷町",2020-10-31,0,1.49
"6468","早川町",2020-10-31,0,0.039
"6469","身延町",2020-10-31,0,1.467
"6470","南部町",2020-10-31,0,0.309
"6471","富士川町",2020-10-31,0,1.344
"6472","昭和町",2020-10-31,0,4.418
"6473","道志村",2020-10-31,0,0.146
"6474","西桂町",2020-10-31,0.043,0.58
"6475","忍野村",2020-10-31,0.098,1.321
"6476","山中湖村",2020-10-31,0.059,0.795
"6477","鳴沢村",2020-10-31,0.032,0.473
"6478","富士河口湖町",2020-10-31,0.272,4.349
"6479","小菅村",2020-10-31,0,0.064
"6480","丹波山村",2020-10-31,0,0.05
"6481","甲府市",2020-11-01,0,106.175
"6482","富士吉田市",2020-11-01,0,9.33
"6483","都留市",2020-11-01,0,3.2
"6484","山梨市",2020-11-01,0,4.599
"6485","大月市",2020-11-01,0,2.076
"6486","韮崎市",2020-11-01,0,3.859
"6487","南アルプス市",2020-11-01,0,19.485
"6488","北杜市",2020-11-01,0,7.606
"6489","甲斐市",2020-11-01,0,11.303
"6490","笛吹市",2020-11-01,0,5.915
"6491","上野原市",2020-11-01,0,8.445
"6492","甲州市",2020-11-01,0,5.437
"6493","中央市",2020-11-01,0,5.738
"6494","市川三郷町",2020-11-01,0,1.49
"6495","早川町",2020-11-01,0,0.039
"6496","身延町",2020-11-01,0,1.467
"6497","南部町",2020-11-01,0,0.309
"6498","富士川町",2020-11-01,0,1.344
"6499","昭和町",2020-11-01,0,4.418
"6500","道志村",2020-11-01,0,0.146
"6501","西桂町",2020-11-01,0,0.58
"6502","忍野村",2020-11-01,0,1.321
"6503","山中湖村",2020-11-01,0,0.795
"6504","鳴沢村",2020-11-01,0,0.473
"6505","富士河口湖町",2020-11-01,0,4.349
"6506","小菅村",2020-11-01,0,0.064
"6507","丹波山村",2020-11-01,0,0.05
"6508","甲府市",2020-11-02,1.406,107.581
"6509","富士吉田市",2020-11-02,0,9.33
"6510","都留市",2020-11-02,0,3.2
"6511","山梨市",2020-11-02,0,4.599
"6512","大月市",2020-11-02,0,2.076
"6513","韮崎市",2020-11-02,0.063,3.922
"6514","南アルプス市",2020-11-02,0.155,19.64
"6515","北杜市",2020-11-02,0.101,7.707
"6516","甲斐市",2020-11-02,0.164,11.467
"6517","笛吹市",2020-11-02,0,5.915
"6518","上野原市",2020-11-02,0,8.445
"6519","甲州市",2020-11-02,0,5.437
"6520","中央市",2020-11-02,0.067,5.805
"6521","市川三郷町",2020-11-02,0,1.49
"6522","早川町",2020-11-02,0,0.039
"6523","身延町",2020-11-02,0,1.467
"6524","南部町",2020-11-02,0,0.309
"6525","富士川町",2020-11-02,0,1.344
"6526","昭和町",2020-11-02,0.044,4.462
"6527","道志村",2020-11-02,0,0.146
"6528","西桂町",2020-11-02,0,0.58
"6529","忍野村",2020-11-02,0,1.321
"6530","山中湖村",2020-11-02,0,0.795
"6531","鳴沢村",2020-11-02,0,0.473
"6532","富士河口湖町",2020-11-02,0,4.349
"6533","小菅村",2020-11-02,0,0.064
"6534","丹波山村",2020-11-02,0,0.05
"6535","甲府市",2020-11-03,0,107.581
"6536","富士吉田市",2020-11-03,0,9.33
"6537","都留市",2020-11-03,0,3.2
"6538","山梨市",2020-11-03,0,4.599
"6539","大月市",2020-11-03,0,2.076
"6540","韮崎市",2020-11-03,0,3.922
"6541","南アルプス市",2020-11-03,0,19.64
"6542","北杜市",2020-11-03,0,7.707
"6543","甲斐市",2020-11-03,0,11.467
"6544","笛吹市",2020-11-03,0,5.915
"6545","上野原市",2020-11-03,0,8.445
"6546","甲州市",2020-11-03,0,5.437
"6547","中央市",2020-11-03,0,5.805
"6548","市川三郷町",2020-11-03,0,1.49
"6549","早川町",2020-11-03,0,0.039
"6550","身延町",2020-11-03,0,1.467
"6551","南部町",2020-11-03,0,0.309
"6552","富士川町",2020-11-03,0,1.344
"6553","昭和町",2020-11-03,0,4.462
"6554","道志村",2020-11-03,0,0.146
"6555","西桂町",2020-11-03,0,0.58
"6556","忍野村",2020-11-03,0,1.321
"6557","山中湖村",2020-11-03,0,0.795
"6558","鳴沢村",2020-11-03,0,0.473
"6559","富士河口湖町",2020-11-03,0,4.349
"6560","小菅村",2020-11-03,0,0.064
"6561","丹波山村",2020-11-03,0,0.05
"6562","甲府市",2020-11-04,1,108.581
"6563","富士吉田市",2020-11-04,0,9.33
"6564","都留市",2020-11-04,0.378,3.578
"6565","山梨市",2020-11-04,0.256,4.855
"6566","大月市",2020-11-04,0.297,2.373
"6567","韮崎市",2020-11-04,0,3.922
"6568","南アルプス市",2020-11-04,0,19.64
"6569","北杜市",2020-11-04,0,7.707
"6570","甲斐市",2020-11-04,0,11.467
"6571","笛吹市",2020-11-04,0.513,6.428
"6572","上野原市",2020-11-04,0.288,8.733
"6573","甲州市",2020-11-04,0.231,5.668
"6574","中央市",2020-11-04,0,5.805
"6575","市川三郷町",2020-11-04,0,1.49
"6576","早川町",2020-11-04,0,0.039
"6577","身延町",2020-11-04,0,1.467
"6578","南部町",2020-11-04,0,0.309
"6579","富士川町",2020-11-04,0,1.344
"6580","昭和町",2020-11-04,0,4.462
"6581","道志村",2020-11-04,0.021,0.167
"6582","西桂町",2020-11-04,0,0.58
"6583","忍野村",2020-11-04,0,1.321
"6584","山中湖村",2020-11-04,0,0.795
"6585","鳴沢村",2020-11-04,0,0.473
"6586","富士河口湖町",2020-11-04,0,4.349
"6587","小菅村",2020-11-04,0.009,0.073
"6588","丹波山村",2020-11-04,0.007,0.057
"6589","甲府市",2020-11-05,1.406,109.987
"6590","富士吉田市",2020-11-05,0,9.33
"6591","都留市",2020-11-05,0.378,3.956
"6592","山梨市",2020-11-05,0.256,5.111
"6593","大月市",2020-11-05,0.297,2.67
"6594","韮崎市",2020-11-05,0.063,3.985
"6595","南アルプス市",2020-11-05,0.155,19.795
"6596","北杜市",2020-11-05,0.101,7.808
"6597","甲斐市",2020-11-05,0.164,11.631
"6598","笛吹市",2020-11-05,0.513,6.941
"6599","上野原市",2020-11-05,0.288,9.021
"6600","甲州市",2020-11-05,0.231,5.899
"6601","中央市",2020-11-05,0.067,5.872
"6602","市川三郷町",2020-11-05,0,1.49
"6603","早川町",2020-11-05,0,0.039
"6604","身延町",2020-11-05,0,1.467
"6605","南部町",2020-11-05,0,0.309
"6606","富士川町",2020-11-05,0,1.344
"6607","昭和町",2020-11-05,0.044,4.506
"6608","道志村",2020-11-05,0.021,0.188
"6609","西桂町",2020-11-05,0,0.58
"6610","忍野村",2020-11-05,0,1.321
"6611","山中湖村",2020-11-05,0,0.795
"6612","鳴沢村",2020-11-05,0,0.473
"6613","富士河口湖町",2020-11-05,0,4.349
"6614","小菅村",2020-11-05,0.009,0.082
"6615","丹波山村",2020-11-05,0.007,0.064
"6616","甲府市",2020-11-06,2.89,112.877
"6617","富士吉田市",2020-11-06,0,9.33
"6618","都留市",2020-11-06,0,3.956
"6619","山梨市",2020-11-06,0.107,5.218
"6620","大月市",2020-11-06,0,2.67
"6621","韮崎市",2020-11-06,0.063,4.048
"6622","南アルプス市",2020-11-06,0.155,19.95
"6623","北杜市",2020-11-06,0.101,7.909
"6624","甲斐市",2020-11-06,0.164,11.795
"6625","笛吹市",2020-11-06,0.214,7.155
"6626","上野原市",2020-11-06,0,9.021
"6627","甲州市",2020-11-06,0.096,5.995
"6628","中央市",2020-11-06,0.067,5.939
"6629","市川三郷町",2020-11-06,0,1.49
"6630","早川町",2020-11-06,0,0.039
"6631","身延町",2020-11-06,0,1.467
"6632","南部町",2020-11-06,0,0.309
"6633","富士川町",2020-11-06,0,1.344
"6634","昭和町",2020-11-06,0.143,4.649
"6635","道志村",2020-11-06,0,0.188
"6636","西桂町",2020-11-06,0,0.58
"6637","忍野村",2020-11-06,0,1.321
"6638","山中湖村",2020-11-06,0,0.795
"6639","鳴沢村",2020-11-06,0,0.473
"6640","富士河口湖町",2020-11-06,0,4.349
"6641","小菅村",2020-11-06,0,0.082
"6642","丹波山村",2020-11-06,0,0.064
"6643","甲府市",2020-11-07,3.144,116.021
"6644","富士吉田市",2020-11-07,0,9.33
"6645","都留市",2020-11-07,0,3.956
"6646","山梨市",2020-11-07,0,5.218
"6647","大月市",2020-11-07,0,2.67
"6648","韮崎市",2020-11-07,0.063,4.111
"6649","南アルプス市",2020-11-07,0.155,20.105
"6650","北杜市",2020-11-07,0.101,8.01
"6651","甲斐市",2020-11-07,0.164,11.959
"6652","笛吹市",2020-11-07,0,7.155
"6653","上野原市",2020-11-07,0,9.021
"6654","甲州市",2020-11-07,0,5.995
"6655","中央市",2020-11-07,0.189,6.128
"6656","市川三郷町",2020-11-07,0,1.49
"6657","早川町",2020-11-07,0,0.039
"6658","身延町",2020-11-07,0,1.467
"6659","南部町",2020-11-07,0,0.309
"6660","富士川町",2020-11-07,0.059,1.403
"6661","昭和町",2020-11-07,0.125,4.774
"6662","道志村",2020-11-07,0,0.188
"6663","西桂町",2020-11-07,0,0.58
"6664","忍野村",2020-11-07,0,1.321
"6665","山中湖村",2020-11-07,0,0.795
"6666","鳴沢村",2020-11-07,0,0.473
"6667","富士河口湖町",2020-11-07,0,4.349
"6668","小菅村",2020-11-07,0,0.082
"6669","丹波山村",2020-11-07,0,0.064
"6670","甲府市",2020-11-08,5.408,121.429
"6671","富士吉田市",2020-11-08,0,9.33
"6672","都留市",2020-11-08,0,3.956
"6673","山梨市",2020-11-08,0,5.218
"6674","大月市",2020-11-08,0,2.67
"6675","韮崎市",2020-11-08,0.253,4.364
"6676","南アルプス市",2020-11-08,0.619,20.724
"6677","北杜市",2020-11-08,0.403,8.413
"6678","甲斐市",2020-11-08,0.655,12.614
"6679","笛吹市",2020-11-08,0,7.155
"6680","上野原市",2020-11-08,0,9.021
"6681","甲州市",2020-11-08,0,5.995
"6682","中央市",2020-11-08,0.399,6.527
"6683","市川三郷町",2020-11-08,0,1.49
"6684","早川町",2020-11-08,0,0.039
"6685","身延町",2020-11-08,0,1.467
"6686","南部町",2020-11-08,0,0.309
"6687","富士川町",2020-11-08,0,1.403
"6688","昭和町",2020-11-08,0.263,5.037
"6689","道志村",2020-11-08,0,0.188
"6690","西桂町",2020-11-08,0,0.58
"6691","忍野村",2020-11-08,0,1.321
"6692","山中湖村",2020-11-08,0,0.795
"6693","鳴沢村",2020-11-08,0,0.473
"6694","富士河口湖町",2020-11-08,0,4.349
"6695","小菅村",2020-11-08,0,0.082
"6696","丹波山村",2020-11-08,0,0.064
"6697","甲府市",2020-11-09,0,121.429
"6698","富士吉田市",2020-11-09,0,9.33
"6699","都留市",2020-11-09,0.378,4.334
"6700","山梨市",2020-11-09,0,5.218
"6701","大月市",2020-11-09,0.297,2.967
"6702","韮崎市",2020-11-09,0,4.364
"6703","南アルプス市",2020-11-09,0,20.724
"6704","北杜市",2020-11-09,0,8.413
"6705","甲斐市",2020-11-09,0,12.614
"6706","笛吹市",2020-11-09,1,8.155
"6707","上野原市",2020-11-09,0.288,9.309
"6708","甲州市",2020-11-09,0,5.995
"6709","中央市",2020-11-09,0,6.527
