"date","pref","Sales","customers","Rt","Ymns","Rt.lag7","Rt.lag14"
2019-01-10,"奈良県",4114695,2072,NA,0,NA,NA
2019-01-10,"和歌山県",3487230,1517,NA,0,NA,NA
2019-01-10,"鳥取県",2063612,620,NA,0,NA,NA
2019-01-10,"島根県",981025,331,NA,0,NA,NA
2019-01-10,"岡山県",5607126,2356,NA,0,NA,NA
2019-01-10,"広島県",10715628,5096,NA,0,NA,NA
2019-01-10,"山口県",5652142,2138,NA,0,NA,NA
2019-01-10,"徳島県",1142481,557,NA,0,NA,NA
2019-01-10,"香川県",3513056,2041,NA,0,NA,NA
2019-01-10,"愛媛県",4135439,2548,NA,0,NA,NA
2019-01-10,"高知県",2029889,1055,NA,0,NA,NA
2019-01-10,"福岡県",21252357,8550,NA,0,NA,NA
2019-01-10,"佐賀県",1653628,815,NA,0,NA,NA
2019-01-10,"長崎県",2513583,1221,NA,0,NA,NA
2019-01-10,"熊本県",4442487,2037,NA,0,NA,NA
2019-01-10,"大分県",3452006,1585,NA,0,NA,NA
2019-01-10,"宮崎県",2519898,936,NA,0,NA,NA
2019-01-10,"鹿児島県",4888220,2032,NA,0,NA,NA
2019-01-10,"沖縄県",12132475,5273,NA,0,NA,NA
2019-01-11,"北海道",39546869,15096,NA,0,NA,NA
2019-01-11,"青森県",5213833,1576,NA,0,NA,NA
2019-01-11,"岩手県",4835288,1944,NA,0,NA,NA
2019-01-11,"宮城県",14264931,4518,NA,0,NA,NA
2019-01-11,"秋田県",2406578,660,NA,0,NA,NA
2019-01-11,"山形県",4373097,1417,NA,0,NA,NA
2019-01-11,"福島県",5986123,2086,NA,0,NA,NA
2019-01-11,"茨城県",13737267,4621,NA,0,NA,NA
2019-01-11,"栃木県",9772172,4072,NA,0,NA,NA
2019-01-11,"群馬県",14119189,3553,NA,0,NA,NA
2019-01-11,"埼玉県",26037613,10108,NA,0,NA,NA
2019-01-11,"千葉県",28868213,9489,NA,0,NA,NA
2019-01-11,"東京都",251540853,83998,NA,0,NA,NA
2019-01-11,"神奈川県",52730418,20523,NA,0,NA,NA
2019-01-11,"新潟県",8467032,2820,NA,0,NA,NA
2019-01-11,"山梨県",2166001,736,NA,1,NA,NA
2019-01-11,"長野県",7170560,3450,NA,0,NA,NA
2019-01-11,"富山県",4495658,1512,NA,0,NA,NA
2019-01-11,"石川県",5633480,1923,NA,0,NA,NA
2019-01-11,"福井県",1666191,749,NA,0,NA,NA
2019-01-11,"岐阜県",7973592,2867,NA,0,NA,NA
2019-01-11,"静岡県",13446765,4943,NA,0,NA,NA
2019-01-11,"愛知県",58793162,20191,NA,0,NA,NA
2019-01-11,"三重県",8218473,3818,NA,0,NA,NA
2019-01-11,"滋賀県",12083131,3730,NA,0,NA,NA
2019-01-11,"京都府",24262983,8711,NA,0,NA,NA
2019-01-11,"大阪府",83756752,34708,NA,0,NA,NA
2019-01-11,"兵庫県",39270966,17378,NA,0,NA,NA
2019-01-11,"奈良県",6466269,2621,NA,0,NA,NA
2019-01-11,"和歌山県",4770461,1653,NA,0,NA,NA
2019-01-11,"鳥取県",2680659,842,NA,0,NA,NA
2019-01-11,"島根県",1699833,531,NA,0,NA,NA
2019-01-11,"岡山県",10392010,3566,NA,0,NA,NA
2019-01-11,"広島県",18690655,7533,NA,0,NA,NA
2019-01-11,"山口県",10045601,3025,NA,0,NA,NA
2019-01-11,"徳島県",2198115,790,NA,0,NA,NA
2019-01-11,"香川県",5281578,2596,NA,0,NA,NA
2019-01-11,"愛媛県",6608676,3415,NA,0,NA,NA
2019-01-11,"高知県",3560369,1397,NA,0,NA,NA
2019-01-11,"福岡県",34704326,12612,NA,0,NA,NA
2019-01-11,"佐賀県",2708085,1243,NA,0,NA,NA
2019-01-11,"長崎県",4137111,1709,NA,0,NA,NA
2019-01-11,"熊本県",8308662,3142,NA,0,NA,NA
2019-01-11,"大分県",5703103,2371,NA,0,NA,NA
2019-01-11,"宮崎県",4497927,1683,NA,0,NA,NA
2019-01-11,"鹿児島県",7170276,2793,NA,0,NA,NA
2019-01-11,"沖縄県",18549528,7263,NA,0,NA,NA
2019-01-12,"北海道",47709831,18808,NA,0,NA,NA
2019-01-12,"青森県",6331179,2038,NA,0,NA,NA
2019-01-12,"岩手県",6195891,2594,NA,0,NA,NA
2019-01-12,"宮城県",16178309,5022,NA,0,NA,NA
2019-01-12,"秋田県",2638592,811,NA,0,NA,NA
2019-01-12,"山形県",6084632,2048,NA,0,NA,NA
2019-01-12,"福島県",8064704,2789,NA,0,NA,NA
2019-01-12,"茨城県",18357498,6333,NA,0,NA,NA
2019-01-12,"栃木県",12304996,5696,NA,0,NA,NA
2019-01-12,"群馬県",18955705,5136,NA,0,NA,NA
2019-01-12,"埼玉県",32735551,13097,NA,0,NA,NA
2019-01-12,"千葉県",35400394,11764,NA,0,NA,NA
2019-01-12,"東京都",225517496,75827,NA,0,NA,NA
2019-01-12,"神奈川県",58133111,22711,NA,0,NA,NA
2019-01-12,"新潟県",10290151,3438,NA,0,NA,NA
2019-01-12,"山梨県",3093264,1081,NA,1,NA,NA
2019-01-12,"長野県",10135281,5026,NA,0,NA,NA
2019-01-12,"富山県",5771820,2458,NA,0,NA,NA
2019-01-12,"石川県",8700144,3104,NA,0,NA,NA
2019-01-12,"福井県",2591700,1284,NA,0,NA,NA
2019-01-12,"岐阜県",11405878,4345,NA,0,NA,NA
2019-01-12,"静岡県",17857543,7514,NA,0,NA,NA
2019-01-12,"愛知県",69558357,25175,NA,0,NA,NA
2019-01-12,"三重県",10962277,5157,NA,0,NA,NA
2019-01-12,"滋賀県",14531067,4345,NA,0,NA,NA
2019-01-12,"京都府",30879014,11520,NA,0,NA,NA
2019-01-12,"大阪府",92022989,39167,NA,0,NA,NA
2019-01-12,"兵庫県",47102753,21769,NA,0,NA,NA
2019-01-12,"奈良県",9018275,3799,NA,0,NA,NA
2019-01-12,"和歌山県",5933995,2194,NA,0,NA,NA
2019-01-12,"鳥取県",4170028,1181,NA,0,NA,NA
2019-01-12,"島根県",2064750,744,NA,0,NA,NA
2019-01-12,"岡山県",14304160,5232,NA,0,NA,NA
2019-01-12,"広島県",23896203,10363,NA,0,NA,NA
2019-01-12,"山口県",12861522,4095,NA,0,NA,NA
2019-01-12,"徳島県",2535437,1056,NA,0,NA,NA
2019-01-12,"香川県",7469275,3675,NA,0,NA,NA
2019-01-12,"愛媛県",8225602,4334,NA,0,NA,NA
2019-01-12,"高知県",4797935,2059,NA,0,NA,NA
2019-01-12,"福岡県",40979180,15463,NA,0,NA,NA
2019-01-12,"佐賀県",4174949,1885,NA,0,NA,NA
2019-01-12,"長崎県",5398326,2256,NA,0,NA,NA
2019-01-12,"熊本県",10852298,4215,NA,0,NA,NA
2019-01-12,"大分県",7787799,3302,NA,0,NA,NA
2019-01-12,"宮崎県",6618491,2398,NA,0,NA,NA
2019-01-12,"鹿児島県",9940535,4030,NA,0,NA,NA
2019-01-12,"沖縄県",26624143,9870,NA,0,NA,NA
2019-01-13,"北海道",41941095,18150,NA,0,NA,NA
2019-01-13,"青森県",4753432,1794,NA,0,NA,NA
2019-01-13,"岩手県",5220864,2522,NA,0,NA,NA
2019-01-13,"宮城県",16284075,5156,NA,0,NA,NA
2019-01-13,"秋田県",1699412,645,NA,0,NA,NA
2019-01-13,"山形県",4428360,1705,NA,0,NA,NA
2019-01-13,"福島県",6496994,2737,NA,0,NA,NA
2019-01-13,"茨城県",17822471,6567,NA,0,NA,NA
2019-01-13,"栃木県",12525689,6418,NA,0,NA,NA
2019-01-13,"群馬県",14097590,5084,NA,0,NA,NA
2019-01-13,"埼玉県",31939492,13912,NA,0,NA,NA
2019-01-13,"千葉県",38245091,13875,NA,0,NA,NA
2019-01-13,"東京都",217247084,79077,NA,0,NA,NA
2019-01-13,"神奈川県",59139953,25326,NA,0,NA,NA
2019-01-13,"新潟県",9578133,3476,NA,0,NA,NA
2019-01-13,"山梨県",2857725,1186,NA,1,NA,NA
2019-01-13,"長野県",9610143,5536,NA,0,NA,NA
2019-01-13,"富山県",5095974,2556,NA,0,NA,NA
2019-01-13,"石川県",8277604,3439,NA,0,NA,NA
2019-01-13,"福井県",3060092,1405,NA,0,NA,NA
2019-01-13,"岐阜県",12511332,5374,NA,0,NA,NA
2019-01-13,"静岡県",18217504,8179,NA,0,NA,NA
2019-01-13,"愛知県",56634146,23764,NA,0,NA,NA
2019-01-13,"三重県",10896583,5837,NA,0,NA,NA
2019-01-13,"滋賀県",14201082,4756,NA,0,NA,NA
2019-01-13,"京都府",32486670,12909,NA,0,NA,NA
2019-01-13,"大阪府",91840277,42255,NA,0,NA,NA
2019-01-13,"兵庫県",50957081,24923,NA,0,NA,NA
2019-01-13,"奈良県",9544131,4246,NA,0,NA,NA
2019-01-13,"和歌山県",6023343,2215,NA,0,NA,NA
2019-01-13,"鳥取県",3553886,1168,NA,0,NA,NA
2019-01-13,"島根県",2177582,824,NA,0,NA,NA
2019-01-13,"岡山県",12772934,5514,NA,0,NA,NA
2019-01-13,"広島県",23149510,11434,NA,0,NA,NA
2019-01-13,"山口県",11266813,3780,NA,0,NA,NA
2019-01-13,"徳島県",2345648,1013,NA,0,NA,NA
2019-01-13,"香川県",7212930,4402,NA,0,NA,NA
2019-01-13,"愛媛県",8696134,5317,NA,0,NA,NA
2019-01-13,"高知県",3959998,1941,NA,0,NA,NA
2019-01-13,"福岡県",41136437,16813,NA,0,NA,NA
2019-01-13,"佐賀県",4102651,1957,NA,0,NA,NA
2019-01-13,"長崎県",5375861,2697,NA,0,NA,NA
2019-01-13,"熊本県",10551615,4333,NA,0,NA,NA
2019-01-13,"大分県",10094234,3832,NA,0,NA,NA
2019-01-13,"宮崎県",5328801,2130,NA,0,NA,NA
2019-01-13,"鹿児島県",10558803,4567,NA,0,NA,NA
2019-01-13,"沖縄県",23581830,9508,NA,0,NA,NA
2019-01-14,"北海道",26865366,13485,NA,0,NA,NA
2019-01-14,"青森県",1558930,753,NA,0,NA,NA
2019-01-14,"岩手県",3134956,1611,NA,0,NA,NA
2019-01-14,"宮城県",7916666,3008,NA,0,NA,NA
2019-01-14,"秋田県",775935,395,NA,0,NA,NA
2019-01-14,"山形県",2095235,891,NA,0,NA,NA
2019-01-14,"福島県",3006554,1714,NA,0,NA,NA
2019-01-14,"茨城県",9077312,3537,NA,0,NA,NA
2019-01-14,"栃木県",7238835,4701,NA,0,NA,NA
2019-01-14,"群馬県",6846709,2741,NA,0,NA,NA
2019-01-14,"埼玉県",19744628,10119,NA,0,NA,NA
2019-01-14,"千葉県",26263965,10223,NA,0,NA,NA
2019-01-14,"東京都",154768043,61864,NA,0,NA,NA
2019-01-14,"神奈川県",43043975,20417,NA,0,NA,NA
2019-01-14,"新潟県",4842281,2236,NA,0,NA,NA
2019-01-14,"山梨県",1827053,833,NA,1,NA,NA
2019-01-14,"長野県",5872198,3936,NA,0,NA,NA
2019-01-14,"富山県",3569961,2139,NA,0,NA,NA
2019-01-14,"石川県",4471867,2180,NA,0,NA,NA
2019-01-14,"福井県",1950469,1033,NA,0,NA,NA
2019-01-14,"岐阜県",6301650,3026,NA,0,NA,NA
2019-01-14,"静岡県",9472658,5157,NA,0,NA,NA
2019-01-14,"愛知県",35508408,16875,NA,0,NA,NA
2019-01-14,"三重県",7212808,4351,NA,0,NA,NA
2019-01-14,"滋賀県",9017278,3375,NA,0,NA,NA
2019-01-14,"京都府",21848606,9153,NA,0,NA,NA
2019-01-14,"大阪府",65590445,35344,NA,0,NA,NA
2019-01-14,"兵庫県",36442511,20204,NA,0,NA,NA
2019-01-14,"奈良県",6200282,3098,NA,0,NA,NA
2019-01-14,"和歌山県",3419075,1475,NA,0,NA,NA
2019-01-14,"鳥取県",1500869,831,NA,0,NA,NA
2019-01-14,"島根県",1200295,539,NA,0,NA,NA
2019-01-14,"岡山県",7194480,3571,NA,0,NA,NA
2019-01-14,"広島県",14903817,8680,NA,0,NA,NA
2019-01-14,"山口県",6377581,2385,NA,0,NA,NA
2019-01-14,"徳島県",708044,505,NA,0,NA,NA
2019-01-14,"香川県",5204988,3571,NA,0,NA,NA
2019-01-14,"愛媛県",5230659,3527,NA,0,NA,NA
2019-01-14,"高知県",1947891,1250,NA,0,NA,NA
2019-01-14,"福岡県",24733956,11396,NA,0,NA,NA
2019-01-14,"佐賀県",2102551,1295,NA,0,NA,NA
2019-01-14,"長崎県",3042393,1892,NA,0,NA,NA
2019-01-14,"熊本県",6467921,3337,NA,0,NA,NA
2019-01-14,"大分県",4202455,2437,NA,0,NA,NA
2019-01-14,"宮崎県",2578165,1328,NA,0,NA,NA
2019-01-14,"鹿児島県",5068782,2693,NA,0,NA,NA
2019-01-14,"沖縄県",13718048,6251,NA,0,NA,NA
2019-01-15,"北海道",23004084,10124,NA,0,NA,NA
2019-01-15,"青森県",2998841,850,NA,0,NA,NA
2019-01-15,"岩手県",2323387,1103,NA,0,NA,NA
2019-01-15,"宮城県",8473302,2567,NA,0,NA,NA
2019-01-15,"秋田県",963917,299,NA,0,NA,NA
2019-01-15,"山形県",1846984,781,NA,0,NA,NA
2019-01-15,"福島県",2490435,1074,NA,0,NA,NA
2019-01-15,"茨城県",6055331,2411,NA,0,NA,NA
2019-01-15,"栃木県",3685767,2267,NA,0,NA,NA
2019-01-15,"群馬県",5827598,1968,NA,0,NA,NA
2019-01-15,"埼玉県",14174568,6565,NA,0,NA,NA
2019-01-15,"千葉県",15933828,5864,NA,0,NA,NA
2019-01-15,"東京都",154471518,58466,NA,0,NA,NA
2019-01-15,"神奈川県",26893541,12088,NA,0,NA,NA
2019-01-15,"新潟県",3815650,1465,NA,0,NA,NA
2019-01-15,"山梨県",1064676,337,NA,1,NA,NA
2019-01-15,"長野県",4215964,2557,NA,0,NA,NA
2019-01-15,"富山県",2608949,1089,NA,0,NA,NA
2019-01-15,"石川県",3010943,949,NA,0,NA,NA
2019-01-15,"福井県",598083,345,NA,0,NA,NA
2019-01-15,"岐阜県",4070128,1725,NA,0,NA,NA
2019-01-15,"静岡県",7121328,2893,NA,0,NA,NA
2019-01-15,"愛知県",32223807,13133,NA,0,NA,NA
2019-01-15,"三重県",5075662,2359,NA,0,NA,NA
2019-01-15,"滋賀県",6371109,1994,NA,0,NA,NA
2019-01-15,"京都府",14195394,5638,NA,0,NA,NA
2019-01-15,"大阪府",50397479,23088,NA,0,NA,NA
2019-01-15,"兵庫県",20321918,11243,NA,0,NA,NA
2019-01-15,"奈良県",2953725,1559,NA,0,NA,NA
2019-01-15,"和歌山県",3143647,1161,NA,0,NA,NA
2019-01-15,"鳥取県",1350840,452,NA,0,NA,NA
2019-01-15,"島根県",729669,240,NA,0,NA,NA
2019-01-15,"岡山県",5770973,2174,NA,0,NA,NA
2019-01-15,"広島県",10862657,4739,NA,0,NA,NA
2019-01-15,"山口県",4446833,1590,NA,0,NA,NA
2019-01-15,"徳島県",1065225,396,NA,0,NA,NA
2019-01-15,"香川県",3128469,1836,NA,0,NA,NA
2019-01-15,"愛媛県",3692170,2374,NA,0,NA,NA
2019-01-15,"高知県",1571889,909,NA,0,NA,NA
2019-01-15,"福岡県",20801630,8392,NA,0,NA,NA
2019-01-15,"佐賀県",1390595,644,NA,0,NA,NA
2019-01-15,"長崎県",2177532,1014,NA,0,NA,NA
2019-01-15,"熊本県",5403484,2293,NA,0,NA,NA
2019-01-15,"大分県",2731757,1364,NA,0,NA,NA
2019-01-15,"宮崎県",3327775,1100,NA,0,NA,NA
2019-01-15,"鹿児島県",4922136,2041,NA,0,NA,NA
2019-01-15,"沖縄県",11659176,4869,NA,0,NA,NA
2019-01-16,"北海道",25244070,10087,NA,0,NA,NA
2019-01-16,"青森県",3583049,1130,NA,0,NA,NA
2019-01-16,"岩手県",3361401,1360,NA,0,NA,NA
2019-01-16,"宮城県",9407868,2987,NA,0,NA,NA
2019-01-16,"秋田県",1089003,368,NA,0,NA,NA
2019-01-16,"山形県",2143502,682,NA,0,NA,NA
2019-01-16,"福島県",3966236,1559,NA,0,NA,NA
2019-01-16,"茨城県",8604566,3270,NA,0,NA,NA
2019-01-16,"栃木県",5615198,2857,NA,0,NA,NA
2019-01-16,"群馬県",7893091,2338,NA,0,NA,NA
2019-01-16,"埼玉県",15887666,7070,NA,0,NA,NA
2019-01-16,"千葉県",17776832,6594,NA,0,NA,NA
2019-01-16,"東京都",185308456,68710,NA,0,NA,NA
2019-01-16,"神奈川県",34035851,14510,NA,0,NA,NA
2019-01-16,"新潟県",3793127,1457,NA,0,NA,NA
2019-01-16,"山梨県",1704114,593,NA,1,NA,NA
2019-01-16,"長野県",4085860,2414,NA,0,NA,NA
2019-01-16,"富山県",2490232,908,NA,0,NA,NA
2019-01-16,"石川県",3774451,1326,NA,0,NA,NA
2019-01-16,"福井県",1067664,569,NA,0,NA,NA
2019-01-16,"岐阜県",4035872,1673,NA,0,NA,NA
2019-01-16,"静岡県",8310520,3737,NA,0,NA,NA
2019-01-16,"愛知県",39204961,14956,NA,0,NA,NA
2019-01-16,"三重県",4967898,2323,NA,0,NA,NA
2019-01-16,"滋賀県",7043753,2550,NA,0,NA,NA
2019-01-16,"京都府",14275774,5711,NA,0,NA,NA
2019-01-16,"大阪府",58964120,26723,NA,0,NA,NA
2019-01-16,"兵庫県",27464671,13991,NA,0,NA,NA
2019-01-16,"奈良県",4481395,2059,NA,0,NA,NA
2019-01-16,"和歌山県",2821037,1245,NA,0,NA,NA
2019-01-16,"鳥取県",1338859,488,NA,0,NA,NA
2019-01-16,"島根県",1056256,399,NA,0,NA,NA
2019-01-16,"岡山県",5870031,2286,NA,0,NA,NA
2019-01-16,"広島県",12076946,5536,NA,0,NA,NA
2019-01-16,"山口県",5912502,2034,NA,0,NA,NA
2019-01-16,"徳島県",943975,468,NA,0,NA,NA
2019-01-16,"香川県",3718026,2135,NA,0,NA,NA
2019-01-16,"愛媛県",4059350,2566,NA,0,NA,NA
2019-01-16,"高知県",1628029,935,NA,0,NA,NA
2019-01-16,"福岡県",24948659,9618,NA,0,NA,NA
2019-01-16,"佐賀県",1631797,959,NA,0,NA,NA
2019-01-16,"長崎県",2670089,1166,NA,0,NA,NA
2019-01-16,"熊本県",4841810,2166,NA,0,NA,NA
2019-01-16,"大分県",4080071,1444,NA,0,NA,NA
2019-01-16,"宮崎県",2386849,982,NA,0,NA,NA
2019-01-16,"鹿児島県",4775713,1976,NA,0,NA,NA
2019-01-16,"沖縄県",12389832,5294,NA,0,NA,NA
2019-01-17,"北海道",26025222,10671,NA,0,NA,NA
2019-01-17,"青森県",3009969,951,NA,0,NA,NA
2019-01-17,"岩手県",2769031,1181,NA,0,NA,NA
2019-01-17,"宮城県",9505899,3281,NA,0,NA,NA
2019-01-17,"秋田県",1479270,397,NA,0,NA,NA
2019-01-17,"山形県",3369357,1143,NA,0,NA,NA
2019-01-17,"福島県",3130165,1362,NA,0,NA,NA
2019-01-17,"茨城県",8752769,3472,NA,0,NA,NA
2019-01-17,"栃木県",5695500,2836,NA,0,NA,NA
2019-01-17,"群馬県",9064536,2644,NA,0,NA,NA
2019-01-17,"埼玉県",16952882,7803,NA,0,NA,NA
2019-01-17,"千葉県",17859695,6456,NA,0,NA,NA
2019-01-17,"東京都",194793999,71022,NA,0,NA,NA
2019-01-17,"神奈川県",36142354,15300,NA,0,NA,NA
2019-01-17,"新潟県",3872042,1554,NA,0,NA,NA
2019-01-17,"山梨県",1454658,590,NA,1,NA,NA
2019-01-17,"長野県",4032058,2480,NA,0,NA,NA
2019-01-17,"富山県",2999726,1147,NA,0,NA,NA
2019-01-17,"石川県",3137491,1136,NA,0,NA,NA
2019-01-17,"福井県",1340630,635,NA,0,NA,NA
2019-01-17,"岐阜県",4455875,2112,NA,0,NA,NA
2019-01-17,"静岡県",8415931,3725,NA,0,NA,NA
2019-01-17,"愛知県",37888108,14950,NA,0,NA,NA
2019-01-17,"三重県",6399754,3295,NA,0,NA,NA
2019-01-17,"滋賀県",6932524,2345,NA,0,NA,NA
2019-01-17,"京都府",16920222,6462,NA,0,NA,NA
2019-01-17,"大阪府",58713892,26970,NA,0,NA,NA
2019-01-17,"兵庫県",26968260,13877,NA,0,NA,NA
2019-01-17,"奈良県",4309123,2240,NA,0,NA,NA
2019-01-17,"和歌山県",3190477,1357,NA,0,NA,NA
2019-01-17,"鳥取県",1858117,670,NA,0,NA,NA
2019-01-17,"島根県",1120811,381,NA,0,NA,NA
2019-01-17,"岡山県",6515639,2580,NA,0,NA,NA
2019-01-17,"広島県",13254875,6007,NA,0,NA,NA
2019-01-17,"山口県",6767779,2154,NA,0,NA,NA
2019-01-17,"徳島県",1010540,403,NA,0,NA,NA
2019-01-17,"香川県",3173941,1931,NA,0,NA,NA
2019-01-17,"愛媛県",4485223,2491,NA,0,NA,NA
2019-01-17,"高知県",2421976,1116,NA,0,NA,NA
2019-01-17,"福岡県",24619879,9410,NA,0,NA,NA
2019-01-17,"佐賀県",2058501,926,NA,0,NA,NA
2019-01-17,"長崎県",2491071,1249,NA,0,NA,NA
2019-01-17,"熊本県",5597779,2437,NA,0,NA,NA
2019-01-17,"大分県",3155788,1619,NA,0,NA,NA
2019-01-17,"宮崎県",2611884,1155,NA,0,NA,NA
2019-01-17,"鹿児島県",5763596,2374,NA,0,NA,NA
2019-01-17,"沖縄県",12251555,5226,NA,0,NA,NA
2019-01-18,"北海道",40187287,14958,NA,0,NA,NA
2019-01-18,"青森県",5288162,1610,NA,0,NA,NA
2019-01-18,"岩手県",4823068,1905,NA,0,NA,NA
2019-01-18,"宮城県",15066810,4653,NA,0,NA,NA
2019-01-18,"秋田県",2241028,639,NA,0,NA,NA
2019-01-18,"山形県",4237418,1437,NA,0,NA,NA
2019-01-18,"福島県",6277401,2020,NA,0,NA,NA
2019-01-18,"茨城県",13857849,5036,NA,0,NA,NA
2019-01-18,"栃木県",9366457,3741,NA,0,NA,NA
2019-01-18,"群馬県",15860906,4173,NA,0,NA,NA
2019-01-18,"埼玉県",28825624,10788,NA,0,NA,NA
2019-01-18,"千葉県",27429650,9131,NA,0,NA,NA
2019-01-18,"東京都",273357892,89851,NA,0,NA,NA
2019-01-18,"神奈川県",54513394,20772,NA,0,NA,NA
2019-01-18,"新潟県",7677160,2615,NA,0,NA,NA
2019-01-18,"山梨県",2659703,839,NA,1,NA,NA
2019-01-18,"長野県",7700071,3494,NA,0,NA,NA
2019-01-18,"富山県",4603419,1558,NA,0,NA,NA
2019-01-18,"石川県",6114889,2028,NA,0,NA,NA
2019-01-18,"福井県",1827321,750,NA,0,NA,NA
2019-01-18,"岐阜県",8869213,3178,NA,0,NA,NA
2019-01-18,"静岡県",14509054,5513,NA,0,NA,NA
2019-01-18,"愛知県",65350644,22340,NA,0,NA,NA
2019-01-18,"三重県",9532505,3890,NA,0,NA,NA
2019-01-18,"滋賀県",11874978,3543,NA,0,NA,NA
2019-01-18,"京都府",27033936,9373,NA,0,NA,NA
2019-01-18,"大阪府",87879014,35534,NA,0,NA,NA
2019-01-18,"兵庫県",39949492,18056,NA,0,NA,NA
2019-01-18,"奈良県",6880210,2811,NA,0,NA,NA
2019-01-18,"和歌山県",4975158,1605,NA,0,NA,NA
2019-01-18,"鳥取県",2645253,718,NA,0,NA,NA
2019-01-18,"島根県",1549191,554,NA,0,NA,NA
2019-01-18,"岡山県",11851369,3827,NA,0,NA,NA
2019-01-18,"広島県",20224728,8126,NA,0,NA,NA
2019-01-18,"山口県",10528037,3263,NA,0,NA,NA
2019-01-18,"徳島県",2021979,735,NA,0,NA,NA
2019-01-18,"香川県",5840121,2732,NA,0,NA,NA
2019-01-18,"愛媛県",6583861,3415,NA,0,NA,NA
2019-01-18,"高知県",3456639,1359,NA,0,NA,NA
2019-01-18,"福岡県",36024684,13132,NA,0,NA,NA
2019-01-18,"佐賀県",2792413,1174,NA,0,NA,NA
2019-01-18,"長崎県",4385833,1736,NA,0,NA,NA
2019-01-18,"熊本県",8946957,3252,NA,0,NA,NA
2019-01-18,"大分県",6256267,2617,NA,0,NA,NA
2019-01-18,"宮崎県",4711014,1664,NA,0,NA,NA
2019-01-18,"鹿児島県",7844322,3053,NA,0,NA,NA
2019-01-18,"沖縄県",19885233,7692,NA,0,NA,NA
2019-01-19,"北海道",50484494,19574,NA,0,NA,NA
2019-01-19,"青森県",6713845,2103,NA,0,NA,NA
2019-01-19,"岩手県",6178125,2514,NA,0,NA,NA
2019-01-19,"宮城県",18083411,5327,NA,0,NA,NA
2019-01-19,"秋田県",3132125,933,NA,0,NA,NA
2019-01-19,"山形県",6516364,2125,NA,0,NA,NA
2019-01-19,"福島県",7930147,2670,NA,0,NA,NA
2019-01-19,"茨城県",17381520,6044,NA,0,NA,NA
2019-01-19,"栃木県",13100414,6003,NA,0,NA,NA
2019-01-19,"群馬県",20329200,5424,NA,0,NA,NA
2019-01-19,"埼玉県",34917150,13909,NA,0,NA,NA
2019-01-19,"千葉県",37336431,13032,NA,0,NA,NA
2019-01-19,"東京都",252147162,84528,NA,0,NA,NA
2019-01-19,"神奈川県",68840550,26288,NA,0,NA,NA
2019-01-19,"新潟県",10100982,3511,NA,0,NA,NA
2019-01-19,"山梨県",3474012,1094,NA,1,NA,NA
2019-01-19,"長野県",9295057,4944,NA,0,NA,NA
2019-01-19,"富山県",6071553,2411,NA,0,NA,NA
2019-01-19,"石川県",8688966,2974,NA,0,NA,NA
2019-01-19,"福井県",2697073,1281,NA,0,NA,NA
2019-01-19,"岐阜県",13257674,5101,NA,0,NA,NA
2019-01-19,"静岡県",20538495,8341,NA,0,NA,NA
2019-01-19,"愛知県",73747933,26398,NA,0,NA,NA
2019-01-19,"三重県",12623445,5569,NA,0,NA,NA
2019-01-19,"滋賀県",16812518,4864,NA,0,NA,NA
2019-01-19,"京都府",35976466,12757,NA,0,NA,NA
2019-01-19,"大阪府",99466890,41608,NA,0,NA,NA
2019-01-19,"兵庫県",52214549,23296,NA,0,NA,NA
2019-01-19,"奈良県",8749522,3943,NA,0,NA,NA
2019-01-19,"和歌山県",6238323,2128,NA,0,NA,NA
2019-01-19,"鳥取県",3017153,1073,NA,0,NA,NA
2019-01-19,"島根県",2486439,806,NA,0,NA,NA
2019-01-19,"岡山県",14287914,5096,NA,0,NA,NA
2019-01-19,"広島県",26853619,11540,NA,0,NA,NA
2019-01-19,"山口県",12807493,3936,NA,0,NA,NA
2019-01-19,"徳島県",3011237,1070,NA,0,NA,NA
2019-01-19,"香川県",7263108,3656,NA,0,NA,NA
2019-01-19,"愛媛県",8607246,4626,NA,0,NA,NA
2019-01-19,"高知県",4424458,1955,NA,0,NA,NA
2019-01-19,"福岡県",46046534,17117,NA,0,NA,NA
2019-01-19,"佐賀県",3700789,1718,NA,0,NA,NA
2019-01-19,"長崎県",5877916,2306,NA,0,NA,NA
2019-01-19,"熊本県",11280117,4316,NA,0,NA,NA
2019-01-19,"大分県",7852585,3218,NA,0,NA,NA
2019-01-19,"宮崎県",6596539,2363,NA,0,NA,NA
2019-01-19,"鹿児島県",10774943,4482,NA,0,NA,NA
2019-01-19,"沖縄県",26432770,10077,NA,0,NA,NA
2019-01-20,"北海道",28692475,13785,NA,0,NA,NA
2019-01-20,"青森県",1710955,831,NA,0,NA,NA
2019-01-20,"岩手県",2808553,1492,NA,0,NA,NA
2019-01-20,"宮城県",8694212,2895,NA,0,NA,NA
2019-01-20,"秋田県",885227,433,NA,0,NA,NA
2019-01-20,"山形県",2069161,1001,NA,0,NA,NA
2019-01-20,"福島県",3286368,1710,NA,0,NA,NA
2019-01-20,"茨城県",8794193,3837,NA,0,NA,NA
2019-01-20,"栃木県",7569563,4552,NA,0,NA,NA
2019-01-20,"群馬県",9596244,3631,NA,0,NA,NA
2019-01-20,"埼玉県",21621235,10830,NA,0,NA,NA
