date,prefcode,pref,newcase_day,total_case,newdeath_day,total_death,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,emergency
2020-01-16,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-17,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-18,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-19,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-20,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-21,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-22,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-23,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-24,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-25,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-26,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-27,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-28,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-29,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-30,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-31,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-01,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-02,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-03,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-04,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-05,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-06,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-07,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-08,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-09,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-10,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-11,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-12,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-13,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-14,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-15,08,Ibaraki,0,0,0,0,2,4,15,-2,5,0,0
2020-02-16,08,Ibaraki,0,0,0,0,-8,-4,-36,-13,-1,3,0
2020-02-17,08,Ibaraki,0,0,0,0,-3,-1,-14,0,0,1,0
2020-02-18,08,Ibaraki,0,0,0,0,3,2,3,-1,1,0,0
2020-02-19,08,Ibaraki,0,0,0,0,1,2,19,-1,1,0,0
2020-02-20,08,Ibaraki,0,0,0,0,2,4,-2,-1,0,1,0
2020-02-21,08,Ibaraki,0,0,0,0,-2,3,11,-1,0,1,0
2020-02-22,08,Ibaraki,0,0,0,0,-1,3,-4,-2,1,1,0
2020-02-23,08,Ibaraki,0,0,0,0,3,7,32,13,1,0,0
2020-02-24,08,Ibaraki,0,0,0,0,33,5,76,-13,-54,14,0
2020-02-25,08,Ibaraki,0,0,0,0,1,5,-6,0,1,0,0
2020-02-26,08,Ibaraki,0,0,0,0,-1,3,-4,-4,1,1,0
2020-02-27,08,Ibaraki,0,0,0,0,1,6,-4,-4,1,1,0
2020-02-28,08,Ibaraki,0,0,0,0,3,20,4,-12,2,2,0
2020-02-29,08,Ibaraki,0,0,0,0,-2,12,-9,-25,6,3,0
2020-03-01,08,Ibaraki,0,0,0,0,-5,10,24,-21,4,3,0
2020-03-02,08,Ibaraki,0,0,0,0,-8,0,-34,-20,-2,4,0
2020-03-03,08,Ibaraki,0,0,0,0,1,7,13,-18,0,3,0
2020-03-04,08,Ibaraki,0,0,0,0,-8,-2,-19,-22,-3,5,0
2020-03-05,08,Ibaraki,0,0,0,0,-2,2,-7,-20,-2,4,0
2020-03-06,08,Ibaraki,0,0,0,0,-6,2,16,-20,-2,4,0
2020-03-07,08,Ibaraki,0,0,0,0,-5,2,-9,-26,-2,5,0
2020-03-08,08,Ibaraki,0,0,0,0,-9,-1,-27,-30,-3,6,0
2020-03-09,08,Ibaraki,0,0,0,0,-3,1,5,-15,-2,3,0
2020-03-10,08,Ibaraki,0,0,0,0,-6,-2,-33,-21,-3,5,0
2020-03-11,08,Ibaraki,0,0,0,0,2,5,33,-16,-2,3,0
2020-03-12,08,Ibaraki,0,0,0,0,4,5,16,-16,-4,3,0
2020-03-13,08,Ibaraki,0,0,0,0,-1,4,21,-17,-3,4,0
2020-03-14,08,Ibaraki,0,0,0,0,-12,-8,-54,-34,-7,7,0
2020-03-15,08,Ibaraki,0,0,0,0,1,9,29,-16,-1,3,0
2020-03-16,08,Ibaraki,0,0,0,0,-1,1,-5,-13,-2,3,0
2020-03-17,08,Ibaraki,1,1,0,0,2,5,10,-16,-2,3,0
2020-03-18,08,Ibaraki,1,2,0,0,1,4,29,-15,-2,3,0
2020-03-19,08,Ibaraki,1,3,0,0,10,7,13,-10,-4,2,0
2020-03-20,08,Ibaraki,0,3,0,0,18,10,42,-24,-54,18,0
2020-03-21,08,Ibaraki,0,3,0,0,0,7,41,-11,-6,4,0
2020-03-22,08,Ibaraki,1,4,0,0,-4,5,41,-9,-2,3,0
2020-03-23,08,Ibaraki,1,5,0,0,0,-1,8,-14,-3,3,0
2020-03-24,08,Ibaraki,5,10,0,0,3,3,10,-15,-3,3,0
2020-03-25,08,Ibaraki,0,10,0,0,5,7,45,-12,-3,2,0
2020-03-26,08,Ibaraki,0,10,0,0,6,11,35,-14,-4,3,0
2020-03-27,08,Ibaraki,3,13,0,0,-3,8,21,-20,-5,5,0
2020-03-28,08,Ibaraki,3,16,0,0,-12,1,-29,-36,-5,7,0
2020-03-29,08,Ibaraki,0,16,0,0,-31,-16,-60,-51,-10,10,0
2020-03-30,08,Ibaraki,4,20,0,0,-1,3,5,-20,-6,5,0
2020-03-31,08,Ibaraki,4,24,0,0,0,6,7,-22,-5,4,0
2020-04-01,08,Ibaraki,18,42,2,2,-14,-2,-25,-29,-7,6,0
2020-04-02,08,Ibaraki,2,44,0,2,-7,5,6,-26,-8,6,0
2020-04-03,08,Ibaraki,10,54,0,2,-11,6,30,-28,-8,7,0
2020-04-04,08,Ibaraki,5,59,0,2,-17,4,20,-39,-10,8,0
2020-04-05,08,Ibaraki,5,64,0,2,-25,-1,-24,-44,-11,9,0
2020-04-06,08,Ibaraki,7,71,0,2,-10,4,11,-24,-8,6,0
2020-04-07,08,Ibaraki,6,77,0,2,-7,4,10,-29,-12,7,0
2020-04-08,08,Ibaraki,0,77,0,2,-14,1,23,-32,-10,7,0
2020-04-09,08,Ibaraki,5,82,0,2,-17,-2,-4,-35,-11,8,0
2020-04-10,08,Ibaraki,9,91,1,3,-17,4,5,-38,-12,9,0
2020-04-11,08,Ibaraki,12,103,2,5,-20,2,8,-48,-17,10,0
2020-04-12,08,Ibaraki,6,109,0,5,-30,-4,-19,-55,-15,11,0
2020-04-13,08,Ibaraki,1,110,0,5,-39,-23,-55,-46,-15,13,0
2020-04-14,08,Ibaraki,6,116,0,5,-12,5,1,-41,-13,9,0
2020-04-15,08,Ibaraki,3,119,0,5,-13,8,26,-40,-14,9,0
2020-04-16,08,Ibaraki,4,123,0,5,-16,3,-9,-44,-15,11,1
2020-04-17,08,Ibaraki,8,131,0,5,-19,7,4,-47,-16,12,1
2020-04-18,08,Ibaraki,4,135,0,5,-51,-28,-69,-70,-26,18,1
2020-04-19,08,Ibaraki,4,139,0,5,-29,1,11,-53,-17,10,1
2020-04-20,08,Ibaraki,4,143,0,5,-30,-10,-46,-50,-18,13,1
2020-04-21,08,Ibaraki,3,146,1,6,-21,-1,1,-47,-19,12,1
2020-04-22,08,Ibaraki,5,151,0,6,-26,-4,4,-48,-20,13,1
2020-04-23,08,Ibaraki,2,153,0,6,-24,-3,6,-47,-20,13,1
2020-04-24,08,Ibaraki,4,157,0,6,-30,-3,-7,-50,-21,15,1
2020-04-25,08,Ibaraki,3,160,0,6,-33,-4,-10,-56,-21,13,1
2020-04-26,08,Ibaraki,1,161,0,6,-38,-8,-3,-59,-21,12,1
2020-04-27,08,Ibaraki,0,161,0,6,-26,-7,-23,-48,-21,13,1
2020-04-28,08,Ibaraki,1,162,0,6,-18,0,-6,-48,-22,12,1
2020-04-29,08,Ibaraki,1,163,0,6,-14,-6,35,-64,-61,21,1
2020-04-30,08,Ibaraki,0,163,1,7,-17,2,5,-52,-30,16,1
2020-05-01,08,Ibaraki,2,165,1,8,-23,1,12,-56,-34,19,1
2020-05-02,08,Ibaraki,0,165,0,8,-35,-7,-11,-61,-27,14,1
2020-05-03,08,Ibaraki,0,165,0,8,-38,-7,-5,-60,-25,11,1
2020-05-04,08,Ibaraki,2,167,1,9,-9,-8,-1,-68,-72,29,1
2020-05-05,08,Ibaraki,1,168,0,9,-7,-4,25,-66,-72,29,1
2020-05-06,08,Ibaraki,0,168,0,9,-23,-16,-29,-72,-70,31,1
2020-05-07,08,Ibaraki,0,168,0,9,-20,0,2,-47,-22,13,1
2020-05-08,08,Ibaraki,0,168,0,9,-25,-2,10,-49,-23,15,1
2020-05-09,08,Ibaraki,0,168,0,9,-30,-6,-16,-57,-15,12,1
2020-05-10,08,Ibaraki,0,168,0,9,-29,-5,-28,-60,-18,11,1
2020-05-11,08,Ibaraki,0,168,0,9,-23,-4,-3,-43,-17,11,1
2020-05-12,08,Ibaraki,0,168,0,9,-21,-2,0,-46,-18,11,1
2020-05-13,08,Ibaraki,0,168,0,9,-21,-3,10,-47,-19,12,1
2020-05-14,08,Ibaraki,0,168,0,9,-19,-2,3,-46,-19,11,1
2020-05-15,08,Ibaraki,0,168,0,9,-22,1,5,-47,-19,13,0
2020-05-16,08,Ibaraki,0,168,0,9,-29,-10,-48,-59,-18,13,0
2020-05-17,08,Ibaraki,0,168,0,9,-23,-1,7,-50,-15,9,0
2020-05-18,08,Ibaraki,0,168,0,9,-17,-4,-17,-43,-15,10,0
2020-05-19,08,Ibaraki,0,168,0,9,-21,-8,-40,-48,-17,13,0
2020-05-20,08,Ibaraki,0,168,0,9,-14,3,-14,-43,-15,11,0
2020-05-21,08,Ibaraki,0,168,0,9,-13,0,-13,-43,-16,11,0
2020-05-22,08,Ibaraki,0,168,0,9,-20,-4,-23,-45,-16,13,0
2020-05-23,08,Ibaraki,0,168,0,9,-16,-2,-29,-50,-16,11,0
2020-05-24,08,Ibaraki,0,168,0,9,-16,0,22,-42,-12,8,0
2020-05-25,08,Ibaraki,0,168,0,9,-9,1,4,-33,-13,8,0
2020-05-26,08,Ibaraki,0,168,1,10,-9,0,-8,-36,-13,9,0
2020-05-27,08,Ibaraki,0,168,0,10,-8,3,16,-34,-12,8,0
2020-05-28,08,Ibaraki,0,168,0,10,-8,2,4,-34,-13,9,0
2020-05-29,08,Ibaraki,0,168,0,10,-12,2,6,-36,-13,10,0
2020-05-30,08,Ibaraki,0,168,0,10,-9,3,1,-38,-11,8,0
2020-05-31,08,Ibaraki,0,168,0,10,-12,2,5,-36,-9,7,0
2020-06-01,08,Ibaraki,0,168,0,10,-11,-2,-16,-27,-7,7,0
2020-06-02,08,Ibaraki,0,168,0,10,-8,0,2,-29,-9,7,0
2020-06-03,08,Ibaraki,0,168,0,10,-9,2,15,-29,-9,7,0
2020-06-04,08,Ibaraki,0,168,0,10,-8,1,2,-29,-10,7,0
2020-06-05,08,Ibaraki,0,168,0,10,-11,2,4,-30,-11,8,0
2020-06-06,08,Ibaraki,0,168,0,10,-8,1,-3,-36,-13,7,0
2020-06-07,08,Ibaraki,0,168,0,10,-7,4,14,-33,-10,6,0
2020-06-08,08,Ibaraki,0,168,0,10,-8,-2,-1,-24,-8,6,0
2020-06-09,08,Ibaraki,0,168,0,10,-6,1,2,-26,-8,6,0
2020-06-10,08,Ibaraki,0,168,0,10,-5,4,11,-25,-8,5,0
2020-06-11,08,Ibaraki,0,168,0,10,-10,-4,-23,-26,-9,7,0
2020-06-12,08,Ibaraki,0,168,0,10,-10,0,-10,-29,-12,8,0
2020-06-13,08,Ibaraki,0,168,0,10,-11,-7,-50,-42,-17,9,0
2020-06-14,08,Ibaraki,0,168,0,10,-6,2,-22,-36,-10,6,0
2020-06-15,08,Ibaraki,0,168,0,10,-3,2,-4,-22,-8,5,0
2020-06-16,08,Ibaraki,0,168,0,10,-5,2,-1,-23,-7,5,0
2020-06-17,08,Ibaraki,0,168,0,10,-4,3,18,-22,-8,5,0
2020-06-18,08,Ibaraki,0,168,0,10,-4,0,0,-23,-8,5,0
2020-06-19,08,Ibaraki,0,168,0,10,-9,-5,-32,-27,-12,9,0
2020-06-20,08,Ibaraki,2,170,0,10,1,7,11,-22,-10,4,0
2020-06-21,08,Ibaraki,0,170,0,10,-1,5,11,-23,-8,4,0
2020-06-22,08,Ibaraki,0,170,0,10,-10,-8,-29,-22,-9,6,0
2020-06-23,08,Ibaraki,0,170,0,10,-3,1,-9,-20,-8,5,0
2020-06-24,08,Ibaraki,0,170,0,10,-4,1,14,-20,-7,5,0
2020-06-25,08,Ibaraki,0,170,0,10,-4,1,-20,-20,-9,6,0
2020-06-26,08,Ibaraki,2,172,0,10,-6,2,7,-21,-10,6,0
2020-06-27,08,Ibaraki,0,172,0,10,-2,5,9,-21,-13,5,0
2020-06-28,08,Ibaraki,1,173,0,10,-12,-3,-36,-35,-12,7,0
2020-06-29,08,Ibaraki,1,174,0,10,-4,-1,3,-18,-6,4,0
2020-06-30,08,Ibaraki,0,174,0,10,-4,-1,-20,-22,-6,5,0
2020-07-01,08,Ibaraki,0,174,0,10,-7,0,-17,-24,-7,6,0
2020-07-02,08,Ibaraki,2,176,0,10,-3,2,-1,-19,-7,5,0
2020-07-03,08,Ibaraki,6,182,0,10,-8,-1,-4,-23,-8,6,0
2020-07-04,08,Ibaraki,1,183,0,10,-5,-2,-31,-33,-12,7,0
2020-07-05,08,Ibaraki,0,183,0,10,-6,2,-9,-29,-9,5,0
2020-07-06,08,Ibaraki,3,186,0,10,-11,-7,-33,-21,-8,6,0
2020-07-07,08,Ibaraki,1,187,0,10,-4,1,-15,-22,-8,5,0
2020-07-08,08,Ibaraki,1,188,0,10,-7,0,-1,-22,-8,5,0
2020-07-09,08,Ibaraki,1,189,0,10,-6,-1,-26,-22,-9,6,0
2020-07-10,08,Ibaraki,7,196,0,10,-6,3,-3,-22,-9,6,0
2020-07-11,08,Ibaraki,0,196,0,10,-5,2,-13,-30,-13,6,0
2020-07-12,08,Ibaraki,3,199,0,10,-7,3,8,-27,-9,4,0
2020-07-13,08,Ibaraki,3,202,0,10,-6,-3,-6,-18,-7,5,0
2020-07-14,08,Ibaraki,2,204,0,10,-7,-4,-24,-24,-9,6,0
2020-07-15,08,Ibaraki,5,209,0,10,-3,2,-5,-21,-7,5,0
2020-07-16,08,Ibaraki,2,211,0,10,-2,2,-2,-22,-9,5,0
2020-07-17,08,Ibaraki,4,215,0,10,-9,-1,-17,-26,-11,7,0
2020-07-18,08,Ibaraki,5,220,0,10,-9,-3,-38,-36,-10,7,0
2020-07-19,08,Ibaraki,5,225,0,10,-9,1,10,-31,-9,5,0
2020-07-20,08,Ibaraki,1,226,0,10,-7,-1,-3,-19,-7,4,0
2020-07-21,08,Ibaraki,4,230,0,10,-3,2,0,-21,-7,4,0
2020-07-22,08,Ibaraki,5,235,0,10,0,4,-2,-17,-7,3,0
2020-07-23,08,Ibaraki,2,237,0,10,23,4,-8,-36,-57,18,0
2020-07-24,08,Ibaraki,2,239,0,10,14,6,67,-35,-61,20,0
2020-07-25,08,Ibaraki,0,239,0,10,-10,-3,-24,-32,-20,8,0
2020-07-26,08,Ibaraki,3,242,0,10,-12,0,-12,-28,-11,5,0
2020-07-27,08,Ibaraki,2,244,0,10,-7,-2,-11,-20,-8,4,0
2020-07-28,08,Ibaraki,15,259,0,10,-5,-1,-20,-21,-8,5,0
2020-07-29,08,Ibaraki,9,268,0,10,-6,1,3,-23,-9,5,0
2020-07-30,08,Ibaraki,12,280,0,10,-4,1,-4,-23,-9,5,0
2020-07-31,08,Ibaraki,14,294,0,10,-10,0,-7,-27,-9,7,0
2020-08-01,08,Ibaraki,14,308,0,10,-10,2,5,-34,-7,6,0
2020-08-02,08,Ibaraki,14,322,0,10,-11,3,19,-31,-8,5,0
2020-08-03,08,Ibaraki,5,327,0,10,-5,0,2,-24,-10,5,0
2020-08-04,08,Ibaraki,7,334,0,10,-3,4,4,-25,-11,5,0
2020-08-05,08,Ibaraki,10,344,0,10,-2,5,14,-24,-11,5,0
2020-08-06,08,Ibaraki,12,356,0,10,-1,4,1,-24,-12,5,0
2020-08-07,08,Ibaraki,12,368,0,10,-5,4,6,-26,-14,7,0
2020-08-08,08,Ibaraki,12,380,0,10,-8,2,6,-27,-10,5,0
2020-08-09,08,Ibaraki,17,397,0,10,-8,5,22,-20,-10,4,0
2020-08-10,08,Ibaraki,6,403,0,10,24,7,45,-34,-62,19,0
2020-08-11,08,Ibaraki,3,406,0,10,14,11,18,-28,-35,11,0
2020-08-12,08,Ibaraki,10,416,0,10,16,14,33,-29,-39,12,0
2020-08-13,08,Ibaraki,15,431,0,10,22,15,30,-28,-59,17,0
2020-08-14,08,Ibaraki,12,443,0,10,11,10,48,-31,-62,20,0
2020-08-15,08,Ibaraki,7,450,0,10,-9,2,9,-27,-43,10,0
2020-08-16,08,Ibaraki,2,452,0,10,-14,1,2,-29,-18,6,0
2020-08-17,08,Ibaraki,4,456,0,10,-6,-3,-8,-24,-14,6,0
2020-08-18,08,Ibaraki,7,463,0,10,-4,1,0,-25,-11,6,0
2020-08-19,08,Ibaraki,13,476,1,11,-5,0,10,-25,-11,6,0
2020-08-20,08,Ibaraki,3,479,0,11,-4,3,-5,-26,-12,6,0
2020-08-21,08,Ibaraki,11,490,0,11,-10,-1,0,-29,-12,7,0
2020-08-22,08,Ibaraki,8,498,0,11,-9,0,-2,-33,-10,6,0
2020-08-23,08,Ibaraki,5,503,0,11,-13,-2,-9,-36,-9,6,0
2020-08-24,08,Ibaraki,4,507,0,11,-7,-4,-7,-24,-9,5,0
2020-08-25,08,Ibaraki,5,512,1,12,-3,3,-2,-23,-9,5,0
2020-08-26,08,Ibaraki,12,524,0,12,-4,1,9,-24,-9,5,0
2020-08-27,08,Ibaraki,8,532,0,12,-5,0,-9,-25,-9,5,0
2020-08-28,08,Ibaraki,6,538,1,13,-10,-1,-1,-27,-10,6,0
2020-08-29,08,Ibaraki,4,542,0,13,-9,1,-6,-32,-10,6,0
2020-08-30,08,Ibaraki,2,544,0,13,-9,4,3,-30,-8,5,0
2020-08-31,08,Ibaraki,1,545,0,13,-6,-3,-6,-23,-8,5,0
2020-09-01,08,Ibaraki,4,549,0,13,-5,0,-6,-25,-7,5,0
2020-09-02,08,Ibaraki,6,555,1,14,-9,-3,-5,-25,-8,5,0
2020-09-03,08,Ibaraki,4,559,0,14,-7,-1,-8,-25,-9,5,0
2020-09-04,08,Ibaraki,8,567,0,14,-12,-2,-3,-26,-9,6,0
2020-09-05,08,Ibaraki,6,573,0,14,-8,-1,-12,-34,-10,6,0
2020-09-06,08,Ibaraki,10,583,0,14,-10,0,-8,-35,-10,5,0
2020-09-07,08,Ibaraki,0,583,0,14,-9,-5,-13,-23,-9,5,0
2020-09-08,08,Ibaraki,5,588,0,14,-5,0,-2,-23,-8,4,0
2020-09-09,08,Ibaraki,1,589,0,14,-8,-1,6,-22,-8,4,0
2020-09-10,08,Ibaraki,4,593,0,14,-4,2,-2,-21,-9,4,0
2020-09-11,08,Ibaraki,13,606,0,14,-9,-1,5,-24,-9,4,0
2020-09-12,08,Ibaraki,3,609,1,15,-7,-4,-29,-36,-12,6,0
2020-09-13,08,Ibaraki,3,612,0,15,-8,1,17,-27,-7,3,0
2020-09-14,08,Ibaraki,2,614,1,16,-5,-4,5,-18,-7,3,0
2020-09-15,08,Ibaraki,2,616,0,16,0,2,10,-20,-6,2,0
2020-09-16,08,Ibaraki,2,618,0,16,-2,1,20,-17,-6,3,0
2020-09-17,08,Ibaraki,3,621,0,16,-3,0,4,-18,-7,3,0
2020-09-18,08,Ibaraki,1,622,0,16,-7,0,6,-19,-8,4,0
2020-09-19,08,Ibaraki,1,623,0,16,-4,2,-6,-18,-7,3,0
2020-09-20,08,Ibaraki,1,624,0,16,3,8,23,-7,-7,1,0
2020-09-21,08,Ibaraki,3,627,0,16,41,9,84,-7,-61,14,0
2020-09-22,08,Ibaraki,2,629,1,17,27,9,60,-24,-59,16,0
2020-09-23,08,Ibaraki,1,630,0,17,-10,0,-18,-17,-5,5,0
2020-09-24,08,Ibaraki,1,631,0,17,-12,-7,-30,-29,-9,8,0
2020-09-25,08,Ibaraki,1,632,0,17,-13,-4,-31,-23,-7,7,0
2020-09-26,08,Ibaraki,5,637,0,17,-6,0,-23,-30,-3,5,0
2020-09-27,08,Ibaraki,1,638,0,17,-5,5,11,-24,-5,4,0
2020-09-28,08,Ibaraki,11,649,0,17,-2,-1,0,-13,-7,3,0
2020-09-29,08,Ibaraki,3,652,0,17,1,2,1,-17,-6,3,0
2020-09-30,08,Ibaraki,5,657,0,17,1,6,12,-15,-5,3,0
2020-10-01,08,Ibaraki,2,659,0,17,-3,2,-14,-19,-5,4,0
2020-10-02,08,Ibaraki,9,668,0,17,-8,-3,5,-19,-6,4,0
2020-10-03,08,Ibaraki,3,671,0,17,-5,1,11,-22,-6,3,0
2020-10-04,08,Ibaraki,5,676,0,17,-4,4,22,-18,-6,3,0
2020-10-05,08,Ibaraki,1,677,0,17,-4,-3,-8,-16,-7,3,0
2020-10-06,08,Ibaraki,4,681,0,17,-3,0,4,-17,-6,3,0
2020-10-07,08,Ibaraki,12,693,0,17,-6,0,0,-14,-5,3,0
2020-10-08,08,Ibaraki,5,698,0,17,-8,-5,-38,-21,-8,6,0
2020-10-09,08,Ibaraki,2,700,0,17,-13,-4,-27,-23,-7,6,0
2020-10-10,08,Ibaraki,6,706,0,17,-16,-12,-56,-45,-16,10,0
2020-10-11,08,Ibaraki,3,709,0,17,-3,5,-4,-27,-6,4,0
2020-10-12,08,Ibaraki,1,710,0,17,-5,-3,-9,-15,-6,3,0
2020-10-13,08,Ibaraki,0,710,0,17,-2,0,3,-17,-5,3,0
2020-10-14,08,Ibaraki,5,715,1,18,-3,0,13,-13,-4,3,0
2020-10-15,08,Ibaraki,4,719,0,18,0,4,-21,-15,-5,4,0
2020-10-16,08,Ibaraki,4,723,0,18,-3,1,-4,-16,-6,4,0
2020-10-17,08,Ibaraki,2,725,0,18,-7,-6,-50,-27,-10,7,0
2020-10-18,08,Ibaraki,3,728,0,18,0,7,18,-10,-5,2,0
2020-10-19,08,Ibaraki,0,728,0,18,-4,-7,-20,-13,-6,4,0
2020-10-20,08,Ibaraki,2,730,0,18,2,4,-1,-14,-4,3,0
2020-10-21,08,Ibaraki,1,731,0,18,1,2,13,-10,-4,3,0
2020-10-22,08,Ibaraki,4,735,0,18,0,2,-6,-14,-5,3,0
2020-10-23,08,Ibaraki,2,737,0,18,-8,-3,-27,-19,-7,6,0
2020-10-24,08,Ibaraki,2,739,0,18,2,4,10,-10,-8,3,0
2020-10-25,08,Ibaraki,2,741,0,18,3,9,42,-2,-5,1,0
2020-10-26,08,Ibaraki,2,743,0,18,-1,-1,-2,-10,-5,2,0
2020-10-27,08,Ibaraki,1,744,0,18,0,2,-1,-14,-4,2,0
2020-10-28,08,Ibaraki,6,750,0,18,0,2,9,-13,-3,3,0
2020-10-29,08,Ibaraki,7,757,0,18,-1,1,-1,-13,-4,3,0
2020-10-30,08,Ibaraki,7,764,0,18,-6,0,-3,-16,-4,4,0
2020-10-31,08,Ibaraki,4,768,0,18,0,2,10,-14,-4,3,0
2020-11-01,08,Ibaraki,2,770,0,18,-1,6,27,-11,-5,2,0
2020-11-02,08,Ibaraki,3,773,0,18,5,-2,-12,-16,-10,4,0
2020-11-03,08,Ibaraki,2,775,0,18,29,4,13,-31,-53,17,0
2020-11-04,08,Ibaraki,4,779,0,18,-6,-1,8,-13,-2,3,0
2020-11-05,08,Ibaraki,10,789,0,18,-3,1,-3,-15,-4,3,0
2020-11-06,08,Ibaraki,7,796,0,18,-10,-3,-4,-18,-4,4,0
2020-11-07,08,Ibaraki,10,806,0,18,-5,0,6,-21,-2,4,0
2020-11-08,08,Ibaraki,12,818,0,18,-3,4,27,-13,-5,3,0
2020-11-09,08,Ibaraki,7,825,0,18,-4,-4,-3,-14,-4,3,0
2020-11-10,08,Ibaraki,9,834,0,18,0,2,-2,-17,-4,3,0
2020-11-11,08,Ibaraki,20,854,0,18,-1,1,10,-13,-3,3,0
2020-11-12,08,Ibaraki,26,880,0,18,-1,1,-5,-15,-5,4,0
2020-11-13,08,Ibaraki,26,906,0,18,-3,0,11,-18,-11,5,0
2020-11-14,08,Ibaraki,40,946,0,18,-2,1,16,-17,-8,4,0
2020-11-15,08,Ibaraki,21,967,0,18,-1,7,34,-13,-6,3,0
2020-11-16,08,Ibaraki,10,977,0,18,-5,-3,3,-13,-5,3,0
2020-11-17,08,Ibaraki,55,1032,0,18,-2,-1,6,-16,-4,3,0
2020-11-18,08,Ibaraki,39,1071,0,18,-4,-1,16,-13,-4,4,0
2020-11-19,08,Ibaraki,28,1099,1,19,-4,0,1,-15,-5,4,0
2020-11-20,08,Ibaraki,40,1139,0,19,-9,1,-10,-17,-5,5,0
2020-11-21,08,Ibaraki,66,1205,0,19,-7,1,9,-17,-4,4,0
2020-11-22,08,Ibaraki,47,1252,0,19,-1,6,42,-7,-5,2,0
2020-11-23,08,Ibaraki,32,1284,0,19,25,2,51,-27,-59,18,0
2020-11-24,08,Ibaraki,26,1310,0,19,-5,-1,-15,-19,-4,4,0
2020-11-25,08,Ibaraki,36,1346,0,19,-5,0,-21,-17,-3,4,0
2020-11-26,08,Ibaraki,50,1396,0,19,-3,2,-7,-17,-4,4,0
2020-11-27,08,Ibaraki,45,1441,0,19,-9,-2,-17,-22,-5,5,0
2020-11-28,08,Ibaraki,66,1507,2,21,-8,-1,-10,-28,-4,5,0
2020-11-29,08,Ibaraki,31,1538,0,21,-7,3,1,-28,-6,5,0
2020-11-30,08,Ibaraki,23,1561,0,21,-4,-2,-11,-18,-4,4,0
2020-12-01,08,Ibaraki,50,1611,2,23,-3,2,-8,-23,-3,4,0
2020-12-02,08,Ibaraki,44,1655,0,23,-9,-3,-19,-22,-3,5,0
2020-12-03,08,Ibaraki,37,1692,0,23,-5,1,-19,-21,-4,5,0
2020-12-04,08,Ibaraki,85,1777,0,23,-8,-3,-9,-24,-4,5,0
2020-12-05,08,Ibaraki,31,1808,0,23,-9,-3,-44,-35,-5,7,0
2020-12-06,08,Ibaraki,24,1832,0,23,-5,3,3,-30,-5,5,0
2020-12-07,08,Ibaraki,12,1844,0,23,-7,-4,-11,-20,-5,4,0
2020-12-08,08,Ibaraki,34,1878,1,24,-4,-1,-9,-23,-3,4,0
2020-12-09,08,Ibaraki,14,1892,0,24,-6,-1,-6,-21,-3,4,0
2020-12-10,08,Ibaraki,19,1911,1,25,-3,2,-26,-20,-5,4,0
2020-12-11,08,Ibaraki,24,1935,1,26,-8,-2,-8,-22,-5,5,0
2020-12-12,08,Ibaraki,38,1973,0,26,-3,0,-11,-30,-6,5,0
