"city","week","infected","newGZ","avg_temp","avg_rainfall","週","mobility","cuminfected","cumGZ","infected_2w","infected_1w","infected_yest","pop","mobility_per","susceptible","SOE"
"富士河口湖町",2020-07-27,0.544,2,21.5428571428571,3.07142857142857,"202007_W5",31650,1.711,2,0.074,1.444,0.074,26562,1.19155184097583,26560.289,0
"小菅村",2020-07-27,0,0,24.8142857142857,2.07142857142857,"202007_W5",787,0.014,0,0.002,0.002,0.002,715,1.1006993006993,714.986,0
"山中湖村",2020-07-27,0.119,1,20.9714285714286,2.85714285714286,"202007_W5",9928,0.222,1,0.016,0.314,0.016,5789,1.71497667991017,5788.778,0
"山梨市",2020-07-27,0,0,24.8142857142857,2.07142857142857,"202007_W5",32716,2.634,0,0.251,0.108,0.251,34357,0.952236807637454,34354.366,0
"市川三郷町",2020-07-27,0,1,24.1571428571429,5,"202007_W5",13433,1.378,1,0.044,0.049,0.044,15604,0.86086900794668,15602.622,0
"忍野村",2020-07-27,0.197,0,20.9714285714286,2.85714285714286,"202007_W5",8268,0.369,0,0.027,0.521,0.027,9595,0.861698801459093,9594.631,0
"早川町",2020-07-27,0,0,24.1571428571429,5,"202007_W5",1668,0.032,0,0.003,0.003,0.003,1018,1.6385068762279,1017.968,0
"昭和町",2020-07-27,0,1,25.5571428571429,6.64285714285714,"202007_W5",26669,2.251,1,0.455,0.064,0.455,20452,1.30398005085077,20449.749,0
"甲州市",2020-07-27,0,0,24.8142857142857,2.07142857142857,"202007_W5",30241,3.804,0,0.087,0.098,0.087,30990,0.975830913197806,30986.196,0
"甲府市",2020-07-27,6.865,1,25.5571428571429,6.64285714285714,"202007_W5",203305,42.262,1,5.073,16.174,5.073,187171,1.08619925095234,187128.738,0
"甲斐市",2020-07-27,3.708,0,25.5571428571429,6.64285714285714,"202007_W5",68133,8.25,0,0.211,0.525,0.211,75522,0.902160959720346,75513.75,0
"笛吹市",2020-07-27,0,1,23.1857142857143,4.78571428571429,"202007_W5",67649,3.856,1,0.193,0.755,0.193,68924,0.98150136382102,68920.144,0
"西桂町",2020-07-27,0.087,0,21.5428571428571,3.07142857142857,"202007_W5",4044,0.161,0,0.012,0.23,0.012,4238,0.954223690420009,4237.839,0
"身延町",2020-07-27,0,0,24.1571428571429,5,"202007_W5",13729,1.385,0,0.032,0.036,0.032,11306,1.21431098531753,11304.615,0
"道志村",2020-07-27,0,0,23.1142857142857,1.57142857142857,"202007_W5",2666,0.029,0,0.005,0.005,0.005,1652,1.6138014527845,1651.971,0
"都留市",2020-07-27,0,2,23.1142857142857,1.57142857142857,"202007_W5",32691,0.531,2,0.083,0.661,0.083,29859,1.09484577514317,29858.469,0
"韮崎市",2020-07-27,0.97,1,23.9,2.57142857142857,"202007_W5",33723,2.197,1,0.081,0.092,0.081,29124,1.15791100123609,29121.803,0
"鳴沢村",2020-07-27,0.064,2,21.5428571428571,3.07142857142857,"202007_W5",4660,0.162,2,0.009,0.17,0.009,3133,1.48739227577402,3132.838,0
"上野原市",2020-08-03,0.505,0,26.3571428571429,0.142857142857143,"202008_W1",25194,6.912,2,0.604,0.064,0.604,22799,1.10504846703803,22792.088,0
"中央市",2020-08-03,0.098,1,28.3857142857143,0.285714285714286,"202008_W1",31797,3.874,1,0.49,0.991,0.49,30978,1.02643811737362,30974.126,0
"丹波山村",2020-08-03,0.002,0,27.6714285714286,0.0714285714285714,"202008_W1",841,0.013,0,0.014,0.002,0.014,540,1.55740740740741,539.987,0
"北杜市",2020-08-03,0.146,2,24.8714285714286,1.78571428571429,"202008_W1",59247,3.208,6,0.735,0.129,0.735,46421,1.27629736541651,46417.792,0
"南アルプス市",2020-08-03,2.225,0,26.3857142857143,0.357142857142857,"202008_W1",67466,13.461,1,2.137,0.897,2.137,71370,0.945299145299145,71356.539,0
"南部町",2020-08-03,0.024,0,27.6142857142857,0.571428571428571,"202008_W1",7325,0.279,0,0.009,0.021,0.009,7569,0.967763244814374,7568.721,0
"大月市",2020-08-03,0.074,1,26.3571428571429,0.142857142857143,"202008_W1",25827,0.495,1,0.623,0.066,0.623,23516,1.09827351590407,23515.505,0
"富士吉田市",2020-08-03,2.627,3,24.1571428571429,0.214285714285714,"202008_W1",50784,7.156,5,0.059,0.135,0.059,48331,1.05075417433945,48323.844,0
"富士川町",2020-08-03,0.047,0,26.8714285714286,0,"202008_W1",13023,1.113,0,0.018,0.041,0.018,14855,0.876674520363514,14853.887,0
"富士河口湖町",2020-08-03,1.444,5,24.1571428571429,0.214285714285714,"202008_W1",37692,3.155,7,0.032,0.074,0.032,26562,1.41901965213463,26558.845,0
"小菅村",2020-08-03,0.002,0,27.6714285714286,0.0714285714285714,"202008_W1",1113,0.016,0,0.019,0.002,0.019,715,1.55664335664336,714.984,0
"山中湖村",2020-08-03,0.314,0,22.7428571428571,3.5,"202008_W1",13199,0.536,1,0.007,0.016,0.007,5789,2.28001381931249,5788.464,0
"山梨市",2020-08-03,0.108,3,27.6714285714286,0.0714285714285714,"202008_W1",32274,2.742,3,0.042,0.251,0.042,34357,0.939371889280205,34354.258,0
"市川三郷町",2020-08-03,0.049,0,26.8714285714286,0,"202008_W1",13889,1.427,1,0.019,0.044,0.019,15604,0.890092284029736,15602.573,0
"忍野村",2020-08-03,0.521,0,22.7428571428571,3.5,"202008_W1",8628,0.89,0,0.012,0.027,0.012,9595,0.89921834288692,9594.11,0
"早川町",2020-08-03,0.003,0,26.8714285714286,0,"202008_W1",1698,0.035,0,0.001,0.003,0.001,1018,1.66797642436149,1017.965,0
"昭和町",2020-08-03,0.064,1,28.3857142857143,0.285714285714286,"202008_W1",28132,2.315,2,1.247,0.455,1.247,20452,1.37551339722277,20449.685,0
"甲州市",2020-08-03,0.098,2,27.6714285714286,0.0714285714285714,"202008_W1",31484,3.902,2,0.038,0.087,0.038,30990,1.01594062600839,30986.098,0
"甲府市",2020-08-03,16.174,14,28.3857142857143,0.285714285714286,"202008_W1",201479,58.436,15,17.689,5.073,17.689,187171,1.07644346613525,187112.564,0
"甲斐市",2020-08-03,0.525,0,28.3857142857143,0.285714285714286,"202008_W1",67808,8.775,0,0.911,0.211,0.911,75522,0.897857577924313,75513.225,0
"笛吹市",2020-08-03,0.755,2,25.2285714285714,1.21428571428571,"202008_W1",70197,4.611,3,0.084,0.193,0.084,68924,1.01846961871046,68919.389,0
"西桂町",2020-08-03,0.23,0,24.1571428571429,0.214285714285714,"202008_W1",3952,0.391,0,0.005,0.012,0.005,4238,0.932515337423313,4237.609,0
"身延町",2020-08-03,0.036,1,26.8714285714286,0,"202008_W1",14463,1.421,1,0.014,0.032,0.014,11306,1.27923226605342,11304.579,0
"道志村",2020-08-03,0.005,0,26.3571428571429,0.142857142857143,"202008_W1",3945,0.034,0,0.044,0.005,0.044,1652,2.38801452784504,1651.966,0
"都留市",2020-08-03,0.661,0,26.3571428571429,0.142857142857143,"202008_W1",32227,1.192,2,0.792,0.083,0.792,29859,1.07930607187113,29857.808,0
"韮崎市",2020-08-03,0.092,0,26.3857142857143,0.357142857142857,"202008_W1",32925,2.289,1,0.351,0.081,0.351,29124,1.13051091882983,29121.711,0
"鳴沢村",2020-08-03,0.17,0,24.1571428571429,0.214285714285714,"202008_W1",5739,0.332,2,0.004,0.009,0.004,3133,1.83179061602298,3132.668,0
"上野原市",2020-08-10,0.064,0,28.1571428571429,3.71428571428571,"202008_W2",27330,6.976,2,0,0.604,0,22799,1.19873678670117,22792.024,0
"中央市",2020-08-10,0.991,0,30.5571428571429,0,"202008_W2",30411,4.865,1,0,0.49,0,30978,0.981696687972109,30973.135,0
"丹波山村",2020-08-10,0.002,0,29.8142857142857,0.0714285714285714,"202008_W2",1034,0.015,0,0,0.014,0,540,1.91481481481481,539.985,0
"北杜市",2020-08-10,0.129,2,26.7428571428571,0,"202008_W2",70691,3.337,8,0.326,0.735,0.326,46421,1.52282372202236,46417.663,0
"南アルプス市",2020-08-10,0.897,0,28.1285714285714,0.0714285714285714,"202008_W2",68134,14.358,1,0,2.137,0,71370,0.954658820232591,71355.642,0
"南部町",2020-08-10,0.021,0,29.6285714285714,0,"202008_W2",8522,0.3,0,0,0.009,0,7569,1.12590831021271,7568.7,0
"大月市",2020-08-10,0.066,0,28.1571428571429,3.71428571428571,"202008_W2",27738,0.561,1,0,0.623,0,23516,1.17953733628168,23515.439,0
"富士吉田市",2020-08-10,0.135,2,25.8714285714286,0.0714285714285714,"202008_W2",52495,7.291,7,0.495,0.059,0.495,48331,1.08615588338747,48323.709,0
"富士川町",2020-08-10,0.041,1,28.4857142857143,0.214285714285714,"202008_W2",14423,1.154,1,0,0.018,0,14855,0.970918882531134,14853.846,0
"富士河口湖町",2020-08-10,0.074,4,25.8714285714286,0.0714285714285714,"202008_W2",45176,3.229,11,0.272,0.032,0.272,26562,1.70077554401024,26558.771,0
"小菅村",2020-08-10,0.002,0,29.8142857142857,0.0714285714285714,"202008_W2",924,0.018,0,0,0.019,0,715,1.29230769230769,714.982,0
"山中湖村",2020-08-10,0.016,1,24.5142857142857,0.857142857142857,"202008_W2",16597,0.552,2,0.059,0.007,0.059,5789,2.86698911729141,5788.448,0
"山梨市",2020-08-10,0.251,0,29.8142857142857,0.0714285714285714,"202008_W2",35965,2.993,3,0.512,0.042,0.512,34357,1.04680268940827,34354.007,0
"市川三郷町",2020-08-10,0.044,0,28.4857142857143,0.214285714285714,"202008_W2",14493,1.471,1,0,0.019,0,15604,0.928800307613432,15602.529,0
"忍野村",2020-08-10,0.027,0,24.5142857142857,0.857142857142857,"202008_W2",8853,0.917,0,0.098,0.012,0.098,9595,0.922668056279312,9594.083,0
"早川町",2020-08-10,0.003,0,28.4857142857143,0.214285714285714,"202008_W2",1759,0.038,0,0,0.001,0,1018,1.7278978388998,1017.962,0
"昭和町",2020-08-10,0.455,1,30.5571428571429,0,"202008_W2",25342,2.77,3,0.144,1.247,0.144,20452,1.23909642088793,20449.23,0
"甲州市",2020-08-10,0.087,1,29.8142857142857,0.0714285714285714,"202008_W2",33731,3.989,3,0.462,0.038,0.462,30990,1.08844788641497,30986.011,0
"甲府市",2020-08-10,5.073,2,30.5571428571429,0,"202008_W2",192219,63.509,17,1,17.689,1,187171,1.02696999000914,187107.491,0
"甲斐市",2020-08-10,0.211,0,30.5571428571429,0,"202008_W2",69245,8.986,0,0.53,0.911,0.53,75522,0.916885146050158,75513.014,0
"笛吹市",2020-08-10,0.193,6,27.2142857142857,0.214285714285714,"202008_W2",73491,4.804,9,1.027,0.084,1.027,68924,1.06626138935639,68919.196,0
"西桂町",2020-08-10,0.012,0,25.8714285714286,0.0714285714285714,"202008_W2",3682,0.403,0,0.043,0.005,0.043,4238,0.868806040585182,4237.597,0
"身延町",2020-08-10,0.032,0,28.4857142857143,0.214285714285714,"202008_W2",15455,1.453,1,0,0.014,0,11306,1.36697328851937,11304.547,0
"道志村",2020-08-10,0.005,0,28.1571428571429,3.71428571428571,"202008_W2",5946,0.039,0,0,0.044,0,1652,3.59927360774818,1651.961,0
"都留市",2020-08-10,0.083,0,28.1571428571429,3.71428571428571,"202008_W2",33466,1.275,2,0,0.792,0,29859,1.12080109849627,29857.725,0
"韮崎市",2020-08-10,0.081,1,28.1285714285714,0.0714285714285714,"202008_W2",32623,2.37,2,0,0.351,0,29124,1.1201414640846,29121.63,0
"鳴沢村",2020-08-10,0.009,1,25.8714285714286,0.0714285714285714,"202008_W2",7810,0.341,3,0.032,0.004,0.032,3133,2.49281838493457,3132.659,0
"上野原市",2020-08-17,0.604,0,27.1,0,"202008_W3",24100,7.58,2,0,0,0,22799,1.05706390631168,22791.42,0
"中央市",2020-08-17,0.49,1,29.2,4.92857142857143,"202008_W3",31766,5.355,2,0,0,0,30978,1.0254374071922,30972.645,0
"丹波山村",2020-08-17,0.014,0,28.0857142857143,4.21428571428571,"202008_W3",750,0.029,0,0,0,0,540,1.38888888888889,539.971,0
"北杜市",2020-08-17,0.735,1,25.2428571428571,0,"202008_W3",52971,4.072,9,0,0.326,0,46421,1.14109993321988,46416.928,0
"南アルプス市",2020-08-17,2.137,0,26.8428571428571,1.85714285714286,"202008_W3",67637,16.495,1,0,0,0,71370,0.947695109990192,71353.505,0
"南部町",2020-08-17,0.009,0,29.0142857142857,0.142857142857143,"202008_W3",7557,0.309,0,0,0,0,7569,0.998414585810543,7568.691,0
"大月市",2020-08-17,0.623,0,27.1,0,"202008_W3",24711,1.184,1,0,0,0,23516,1.05081646538527,23514.816,0
"富士吉田市",2020-08-17,0.059,0,24.6,2.07142857142857,"202008_W3",51955,7.35,7,0,0.495,0,48331,1.07498293021042,48323.65,0
"富士川町",2020-08-17,0.018,0,28.0428571428571,0.642857142857143,"202008_W3",13356,1.172,1,0,0,0,14855,0.899091215079098,14853.828,0
"富士河口湖町",2020-08-17,0.032,6,24.6,2.07142857142857,"202008_W3",35821,3.261,17,0,0.272,0,26562,1.34858067916573,26558.739,0
"小菅村",2020-08-17,0.019,0,28.0857142857143,4.21428571428571,"202008_W3",912,0.037,0,0,0,0,715,1.27552447552448,714.963,0
"山中湖村",2020-08-17,0.007,1,23.3,0,"202008_W3",12214,0.559,3,0,0.059,0,5789,2.10986353428917,5788.441,0
"山梨市",2020-08-17,0.042,0,28.0857142857143,4.21428571428571,"202008_W3",32228,3.035,3,0.526,0.512,0.526,34357,0.938033006374247,34353.965,0
"市川三郷町",2020-08-17,0.019,0,28.0428571428571,0.642857142857143,"202008_W3",13297,1.49,1,0,0,0,15604,0.852153294027173,15602.51,0
"忍野村",2020-08-17,0.012,0,23.3,0,"202008_W3",9601,0.929,0,0,0.098,0,9595,1.00062532569046,9594.071,0
"早川町",2020-08-17,0.001,0,28.0428571428571,0.642857142857143,"202008_W3",1578,0.039,0,0,0,0,1018,1.55009823182711,1017.961,0
"昭和町",2020-08-17,1.247,2,29.2,4.92857142857143,"202008_W3",28009,4.017,5,0,0.144,0,20452,1.36949931547037,20447.983,0
"甲州市",2020-08-17,0.038,1,28.0857142857143,4.21428571428571,"202008_W3",30376,4.027,4,0.474,0.462,0.474,30990,0.980187157147467,30985.973,0
"甲府市",2020-08-17,17.689,9,29.2,4.92857142857143,"202008_W3",204161,81.198,26,2,1,2,187171,1.0907726090046,187089.802,0
"甲斐市",2020-08-17,0.911,0,29.2,4.92857142857143,"202008_W3",68123,9.897,0,0,0.53,0,75522,0.902028547972776,75512.103,0
"笛吹市",2020-08-17,0.084,3,26.1571428571429,1.71428571428571,"202008_W3",70527,4.888,12,0,1.027,0,68924,1.02325750101561,68919.112,0
"西桂町",2020-08-17,0.005,0,24.6,2.07142857142857,"202008_W3",3847,0.408,0,0,0.043,0,4238,0.90773949976404,4237.592,0
"身延町",2020-08-17,0.014,0,28.0428571428571,0.642857142857143,"202008_W3",12971,1.467,1,0,0,0,11306,1.14726693790907,11304.533,0
"道志村",2020-08-17,0.044,0,27.1,0,"202008_W3",2735,0.083,0,0,0,0,1652,1.65556900726392,1651.917,0
"都留市",2020-08-17,0.792,1,27.1,0,"202008_W3",31125,2.067,3,0,0,0,29859,1.04239927660002,29856.933,0
"韮崎市",2020-08-17,0.351,0,26.8428571428571,1.85714285714286,"202008_W3",33808,2.721,2,0,0,0,29124,1.16082955637962,29121.279,0
"鳴沢村",2020-08-17,0.004,3,24.6,2.07142857142857,"202008_W3",4948,0.345,6,0,0.032,0,3133,1.57931694861155,3132.655,0
"上野原市",2020-08-24,0,0,26.4,0.857142857142857,"202008_W4",24900,7.58,2,0,0,0,22799,1.09215316461248,22791.42,0
"中央市",2020-08-24,0,0,28.5142857142857,0.357142857142857,"202008_W4",31677,5.355,2,0,0,0,30978,1.02256440054232,30972.645,0
"丹波山村",2020-08-24,0,0,27.4571428571429,2.35714285714286,"202008_W4",745,0.029,0,0,0,0,540,1.37962962962963,539.971,0
"北杜市",2020-08-24,0.326,0,24.7428571428571,1.07142857142857,"202008_W4",50712,4.398,9,0,0,0,46421,1.09243661273992,46416.602,0
"南アルプス市",2020-08-24,0,0,26.3285714285714,0,"202008_W4",66084,16.495,1,0,0,0,71370,0.925935266918874,71353.505,0
"南部町",2020-08-24,0,0,28.0142857142857,2.85714285714286,"202008_W4",7532,0.309,0,0,0,0,7569,0.995111639582508,7568.691,0
"大月市",2020-08-24,0,0,26.4,0.857142857142857,"202008_W4",25254,1.184,1,0,0,0,23516,1.07390712706243,23514.816,0
"富士吉田市",2020-08-24,0.495,0,23.4,1.78571428571429,"202008_W4",51204,7.845,7,0,0,0,48331,1.05944424903271,48323.155,0
"富士川町",2020-08-24,0,0,27.2571428571429,1.21428571428571,"202008_W4",13639,1.172,1,0,0,0,14855,0.918142039717267,14853.828,0
"富士河口湖町",2020-08-24,0.272,0,23.4,1.78571428571429,"202008_W4",32268,3.533,17,0,0,0,26562,1.21481816128304,26558.467,0
"小菅村",2020-08-24,0,0,27.4571428571429,2.35714285714286,"202008_W4",942,0.037,0,0,0,0,715,1.31748251748252,714.963,0
"山中湖村",2020-08-24,0.059,0,22.5,3.07142857142857,"202008_W4",11173,0.618,3,0,0,0,5789,1.93003973052341,5788.382,0
"山梨市",2020-08-24,0.512,0,27.4571428571429,2.35714285714286,"202008_W4",31245,3.547,3,0,0.526,0,34357,0.909421660796926,34353.453,0
"市川三郷町",2020-08-24,0,0,27.2571428571429,1.21428571428571,"202008_W4",13473,1.49,1,0,0,0,15604,0.863432453217124,15602.51,0
"忍野村",2020-08-24,0.098,0,22.5,3.07142857142857,"202008_W4",9312,1.027,0,0,0,0,9595,0.970505471599792,9593.973,0
"早川町",2020-08-24,0,0,27.2571428571429,1.21428571428571,"202008_W4",1710,0.039,0,0,0,0,1018,1.67976424361493,1017.961,0
"昭和町",2020-08-24,0.144,0,28.5142857142857,0.357142857142857,"202008_W4",26759,4.161,5,0,0,0,20452,1.30838059847448,20447.839,0
"甲州市",2020-08-24,0.462,0,27.4571428571429,2.35714285714286,"202008_W4",31236,4.489,4,0,0.474,0,30990,1.00793804453049,30985.511,0
"甲府市",2020-08-24,1,0,28.5142857142857,0.357142857142857,"202008_W4",202615,82.198,26,2.713,2,2.713,187171,1.0825127824289,187088.802,0
"甲斐市",2020-08-24,0.53,0,28.5142857142857,0.357142857142857,"202008_W4",67747,10.427,0,0.287,0,0.287,75522,0.897049866264135,75511.573,0
"笛吹市",2020-08-24,1.027,0,25.1428571428571,0.285714285714286,"202008_W4",69898,5.915,12,0,0,0,68924,1.01413150716731,68918.085,0
"西桂町",2020-08-24,0.043,0,23.4,1.78571428571429,"202008_W4",3336,0.451,0,0,0,0,4238,0.78716375648891,4237.549,0
"身延町",2020-08-24,0,0,27.2571428571429,1.21428571428571,"202008_W4",12880,1.467,1,0,0,0,11306,1.13921811427561,11304.533,0
"道志村",2020-08-24,0,0,26.4,0.857142857142857,"202008_W4",2560,0.083,0,0,0,0,1652,1.54963680387409,1651.917,0
"都留市",2020-08-24,0,0,26.4,0.857142857142857,"202008_W4",30148,2.067,3,0,0,0,29859,1.00967882380522,29856.933,0
"韮崎市",2020-08-24,0,0,26.3285714285714,0,"202008_W4",33638,2.721,2,0,0,0,29124,1.15499244609257,29121.279,0
"鳴沢村",2020-08-24,0.032,0,23.4,1.78571428571429,"202008_W4",4525,0.377,6,0,0,0,3133,1.44430258538142,3132.623,0
"上野原市",2020-08-31,0,0,24.9285714285714,17.3571428571429,"202009_W1",23715,7.58,2,0,0,0,22799,1.04017720075442,22791.42,0
"中央市",2020-08-31,0,0,27.4428571428571,9.21428571428571,"202009_W1",31579,5.355,2,0,0,0,30978,1.01940086513009,30972.645,0
"丹波山村",2020-08-31,0,0,26.3142857142857,2.85714285714286,"202009_W1",513,0.029,0,0,0,0,540,0.95,539.971,0
"北杜市",2020-08-31,0,0,23.8285714285714,3.85714285714286,"202009_W1",47853,4.398,9,0,0,0,46421,1.03084810753754,46416.602,0
"南アルプス市",2020-08-31,0,0,25.6857142857143,4.21428571428571,"202009_W1",65492,16.495,1,0,0,0,71370,0.917640465181449,71353.505,0
"南部町",2020-08-31,0,0,26.8428571428571,18.4285714285714,"202009_W1",7130,0.309,0,0,0,0,7569,0.942000264235698,7568.691,0
